date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/26/2021,ARKK,TESLA INC,TSLA,88160R101,3485957.0,2107923338.33,10.19
5/26/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8594154.0,1241511486.84,6.0
5/26/2021,ARKK,ROKU INC,ROKU,77543R102,3502145.0,1210691526.5,5.85
5/26/2021,ARKK,SQUARE INC - A,SQ,852234103,4446146.0,961256765.2,4.65
5/26/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,709944.0,880330560.0,4.25
5/26/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2633958.0,846238026.24,4.09
5/26/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,3168070.0,767971848.7,3.71
5/26/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2306118.0,747666516.78,3.61
5/26/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3097778.0,733429919.28,3.54
5/26/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7566342.0,720921065.76,3.48
5/26/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6364127.0,716282493.85,3.46
5/26/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5518905.0,606417281.4,2.93
5/26/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4886748.0,568377659.88,2.75
5/26/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22420270.0,481587399.6,2.33
5/26/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2338512.0,457600028.16,2.21
5/26/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2689957.0,446909455.98,2.16
5/26/2021,ARKK,INVITAE CORP,NVTA,46185L103,13906238.0,402307465.34,1.94
5/26/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,8032995.0,388957617.9,1.88
5/26/2021,ARKK,TWITTER INC,TWTR,90184L102,6557705.0,373789185.0,1.81
5/26/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4585988.0,346700692.8,1.68
5/26/2021,ARKK,SEA LTD-ADR,SE,81141R100,1376407.0,343468602.78,1.66
5/26/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4848400.0,334830504.0,1.62
5/26/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8292352.0,309719347.2,1.5
5/26/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,3639802.0,305743368.0,1.48
5/26/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3775929.0,288669772.05,1.4
5/26/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3359623.0,251098223.02,1.21
5/26/2021,ARKK,SKILLZ INC,SKLZ,83067L109,15371193.0,246400223.79,1.19
5/26/2021,ARKK,TERADYNE INC,TER,880770102,1923480.0,247224884.4,1.19
5/26/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2369486.0,236877515.42,1.14
5/26/2021,ARKK,2U INC,TWOU,90214J101,6048699.0,225374524.74,1.09
5/26/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2830491.0,221485920.75,1.07
5/26/2021,ARKK,PAGERDUTY INC,PD,69553P100,5671272.0,219137950.08,1.06
5/26/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11343988.0,204758983.4,0.99
5/26/2021,ARKK,PROTO LABS INC,PRLB,743713109,2334841.0,203387999.51,0.98
5/26/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,4581997.0,168525849.66,0.81
5/26/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4997706.0,164624435.64,0.8
