date,fund,company,ticker,cusip,shares,market value($),weight(%)
8/27/2021,ARKK,TESLA INC,TSLA,88160R101,3287519.0,2305076822.04,10.53
8/27/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8637538.0,1222643503.9,5.58
8/27/2021,ARKK,ROKU INC,ROKU,77543R102,3300709.0,1161849568.0,5.31
8/27/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4175718.0,1037832951.72,4.74
8/27/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,8346770.0,1002113206.2,4.58
8/27/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2839642.0,967267254.46,4.42
8/27/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,573155.0,868662254.9,3.97
8/27/2021,ARKK,SQUARE INC - A,SQ,852234103,3288776.0,862086852.88,3.94
8/27/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2235748.0,791745439.24,3.62
8/27/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3414058.0,766865707.96,3.5
8/27/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6584281.0,667711936.21,3.05
8/27/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4281603.0,661422031.44,3.02
8/27/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,26241751.0,652632347.37,2.98
8/27/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6605278.0,645269607.82,2.95
8/27/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4929392.0,600892884.8,2.74
8/27/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,10110563.0,584997175.18,2.67
8/27/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,8504688.0,543024328.8,2.48
8/27/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4891702.0,496899089.16,2.27
8/27/2021,ARKK,TWITTER INC,TWTR,90184L102,7593954.0,475457459.94,2.17
8/27/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,5716553.0,407304401.25,1.86
8/27/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1350991.0,398744993.65,1.82
8/27/2021,ARKK,INVITAE CORP,NVTA,46185L103,12704477.0,352549236.75,1.61
8/27/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,7352917.0,352572370.15,1.61
8/27/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2193800.0,351161566.0,1.6
8/27/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8148427.0,319418338.4,1.46
8/27/2021,ARKK,SEA LTD-ADR,SE,81141R100,859590.0,276590274.3,1.26
8/27/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4292032.0,274132083.84,1.25
8/27/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,8448308.0,241706091.88,1.1
8/27/2021,ARKK,PAGERDUTY INC,PD,69553P100,5648650.0,227923027.5,1.04
8/27/2021,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,4813878.0,225578323.08,1.03
8/27/2021,ARKK,TERADYNE INC,TER,880770102,1774696.0,207923383.36,0.95
8/27/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1734163.0,186856063.25,0.85
8/27/2021,ARKK,2U INC,TWOU,90214J101,4856317.0,172884885.2,0.79
8/27/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7166160.0,165394972.8,0.76
8/27/2021,ARKK,VERACYTE INC,VCYT,92337F107,3507736.0,155603168.96,0.71
8/27/2021,ARKK,TRIMBLE INC,TRMB,896239100,1649276.0,155625683.36,0.71
8/27/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,4317667.0,149002688.17,0.68
8/27/2021,ARKK,SKILLZ INC,SKLZ,83067L109,13465879.0,140853094.34,0.64
8/27/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,2253979.0,133615875.12,0.61
8/27/2021,ARKK,PROTO LABS INC,PRLB,743713109,1741563.0,122431878.9,0.56
8/27/2021,ARKK,SOARING EAGLE ACQU - CL A,SRNG,G8354H126,10177335.0,101468029.95,0.46
8/27/2021,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,3422718.0,88716850.56,0.41
8/27/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1526889.0,85154599.53,0.39
8/27/2021,ARKK,STRATASYS LTD,SSYS,M85548101,3903393.0,79199843.97,0.36
8/27/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,3476974.0,72529677.64,0.33
8/27/2021,ARKK,CERUS CORP,CERS,157085101,11492031.0,70101389.1,0.32
8/27/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,6046047.0,38513319.39,0.18
8/27/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,2123944.0,12807382.32,0.06
8/27/2021,ARKQ,TESLA INC,TSLA,88160R101,455429.0,319328597.64,11.72
8/27/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2177933.0,205509757.88,7.54
8/27/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,7451553.0,180029520.48,6.61
8/27/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,1259099.0,151167425.94,5.55
8/27/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,2319545.0,148102948.25,5.43
8/27/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,3479959.0,136414392.8,5.01
8/27/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,38583.0,109670634.18,4.02
8/27/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1305087.0,100543902.48,3.69
8/27/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,276942.0,100147766.04,3.68
8/27/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,1901475.0,91175726.25,3.35
8/27/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,2687399.0,77155225.29,2.83
8/27/2021,ARKQ,DEERE & CO,DE,244199105,202768.0,77013314.08,2.83
8/27/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,2898582.0,68841322.5,2.53
8/27/2021,ARKQ,TERADYNE INC,TER,880770102,554816.0,65002242.56,2.39
8/27/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,574428.0,58091903.64,2.13
8/27/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,730309.0,57351165.77,2.1
8/27/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,256623.0,57031895.52,2.09
8/27/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,2110873.0,54924915.46,2.02
8/27/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,5817900.0,48346749.0,1.77
8/27/2021,ARKQ,CATERPILLAR INC,CAT,149123101,225369.0,47606947.56,1.75
8/27/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7085680.0,41663798.4,1.53
8/27/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,121961.0,39821486.11,1.46
8/27/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,37846.0,39444993.5,1.45
8/27/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,243001.0,37536364.47,1.38
8/27/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,243576.0,35311212.72,1.3
8/27/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,75230.0,34140126.3,1.25
8/27/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,3878555.0,32424719.8,1.19
8/27/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,3207347.0,32073470.0,1.18
8/27/2021,ARKQ,2U INC,TWOU,90214J101,851612.0,30317387.2,1.11
