date,fund,company,ticker,cusip,shares,market value($),weight(%)
6/15/2021,ARKK,TESLA INC,TSLA,88160R101,3496524.0,2159767909.56,9.64
6/15/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8607756.0,1355549414.88,6.05
6/15/2021,ARKK,ROKU INC,ROKU,77543R102,3507689.0,1279815408.54,5.71
6/15/2021,ARKK,SQUARE INC - A,SQ,852234103,4453184.0,1028462844.8,4.59
6/15/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2801816.0,1025212492.56,4.58
6/15/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,726894.0,949788776.16,4.24
6/15/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3322684.0,835688252.84,3.73
6/15/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,3370884.0,805978364.4,3.6
6/15/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2309773.0,792413823.11,3.54
6/15/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7723090.0,790072107.0,3.53
6/15/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6374201.0,723981749.58,3.23
6/15/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5715857.0,714539283.57,3.19
6/15/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4934894.0,635416951.44,2.84
6/15/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22455846.0,561396150.0,2.51
6/15/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2119419.0,545241731.94,2.43
6/15/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2694217.0,515053463.89,2.3
6/15/2021,ARKK,INVITAE CORP,NVTA,46185L103,13478001.0,424961371.53,1.9
6/15/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4593248.0,422395086.08,1.89
6/15/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4699066.0,413517808.0,1.85
6/15/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,8045709.0,407273789.58,1.82
6/15/2021,ARKK,TWITTER INC,TWTR,90184L102,6568085.0,399536610.55,1.78
6/15/2021,ARKK,SEA LTD-ADR,SE,81141R100,1378585.0,381964545.95,1.7
6/15/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8305529.0,330560054.2,1.48
6/15/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,4682037.0,326806182.6,1.46
6/15/2021,ARKK,SKILLZ INC,SKLZ,83067L109,15395549.0,305139781.18,1.36
6/15/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3365029.0,302751659.13,1.35
6/15/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3781937.0,280922280.36,1.25
6/15/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,4589251.0,272417939.36,1.22
6/15/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10994612.0,262441388.44,1.17
6/15/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2296499.0,258976192.23,1.16
6/15/2021,ARKK,TERADYNE INC,TER,880770102,1926581.0,253306869.88,1.13
6/15/2021,ARKK,2U INC,TWOU,90214J101,5862431.0,230452162.61,1.03
6/15/2021,ARKK,PAGERDUTY INC,PD,69553P100,5577467.0,228453048.32,1.02
6/15/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2834973.0,218746516.68,0.98
6/15/2021,ARKK,PROTO LABS INC,PRLB,743713109,2262916.0,197575195.96,0.88
6/15/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6343805.0,187205685.55,0.84
6/15/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4843808.0,186631922.24,0.83
6/15/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,3514183.0,169313336.94,0.76
6/15/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,7314277.0,142994115.35,0.64
6/15/2021,ARKK,VERACYTE INC,VCYT,92337F107,3523423.0,131247506.75,0.59
6/15/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,2634496.0,125243939.84,0.56
6/15/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,5849800.0,120856868.0,0.54
6/15/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1900981.0,115351527.08,0.51
6/15/2021,ARKK,TRIMBLE INC,TRMB,896239100,1418044.0,111727686.76,0.5
6/15/2021,ARKK,STRATASYS LTD,SSYS,M85548101,4712288.0,105979357.12,0.47
6/15/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4197599.0,96041065.12,0.43
6/15/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,985086.0,92194198.74,0.41
6/15/2021,ARKK,CERUS CORP,CERS,157085101,13873458.0,81714667.62,0.36
