date,fund,company,ticker,cusip,shares,market value($),weight(%)
4/23/2021,ARKK,TESLA INC,TSLA,88160R101,3372233.0,2426962367.77,10.28
4/23/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,7983683.0,1448399769.86,6.13
4/23/2021,ARKK,SQUARE INC - A,SQ,852234103,5340354.0,1308974168.94,5.54
4/23/2021,ARKK,ROKU INC,ROKU,77543R102,3582556.0,1254109553.36,5.31
4/23/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6515096.0,863054767.12,3.65
4/23/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2497489.0,819975588.48,3.47
4/23/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3485167.0,747777431.52,3.17
4/23/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,652635.0,715705646.4,3.03
4/23/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2683047.0,711436742.52,3.01
4/23/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5396212.0,701345673.64,2.97
4/23/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1780512.0,665501970.24,2.82
4/23/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5062448.0,637311578.72,2.7
4/23/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6223079.0,634131750.1,2.68
4/23/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2402063.0,532513346.47,2.25
4/23/2021,ARKK,INVITAE CORP,NVTA,46185L103,14557681.0,523494208.76,2.22
4/23/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2333793.0,447644835.33,1.9
4/23/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1524625.0,447401206.25,1.89
4/23/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5384487.0,401682730.2,1.7
4/23/2021,ARKK,SEA LTD-ADR,SE,81141R100,1584371.0,390531607.79,1.65
4/23/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11572670.0,360257217.1,1.53
4/23/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2631525.0,354124319.25,1.5
4/23/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4860879.0,350906855.01,1.49
4/23/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6366881.0,348968747.61,1.48
4/23/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,15154856.0,346440008.16,1.47
4/23/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,16422516.0,336990028.32,1.43
4/23/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7859407.0,295120732.85,1.25
4/23/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3931046.0,292902237.46,1.24
4/23/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2416761.0,289624638.24,1.23
4/23/2021,ARKK,PROTO LABS INC,PRLB,743713109,2593059.0,281917374.48,1.19
4/23/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3176597.0,267564765.31,1.13
4/23/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3281795.0,265464397.55,1.12
4/23/2021,ARKK,PAGERDUTY INC,PD,69553P100,6298379.0,258674425.53,1.1
4/23/2021,ARKK,2U INC,TWOU,90214J101,6717527.0,258557614.23,1.09
4/23/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2742343.0,241956922.89,1.02
4/23/2021,ARKK,TWITTER INC,TWTR,90184L102,3706909.0,238391317.79,1.01
4/23/2021,ARKK,SYNOPSYS INC,SNPS,871607107,939476.0,233187337.96,0.99
4/23/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,3958895.0,226330027.15,0.96
4/23/2021,ARKK,TERADYNE INC,TER,880770102,1705890.0,215488024.8,0.91
4/23/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,961494.0,207192342.06,0.88
4/23/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5550338.0,201421766.02,0.85
4/23/2021,ARKK,VERACYTE INC,VCYT,92337F107,4037348.0,198556774.64,0.84
4/23/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6051917.0,184462430.16,0.78
4/23/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4809862.0,153194104.7,0.65
4/23/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1949578.0,141773312.16,0.6
4/23/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6703012.0,138752348.4,0.59
4/23/2021,ARKK,PACCAR INC,PCAR,693718108,1521809.0,140318398.85,0.59
4/23/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,3365419.0,128054192.95,0.54
4/23/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5399615.0,123813171.95,0.52
4/23/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2448746.0,119621242.1,0.51
4/23/2021,ARKK,TRIMBLE INC,TRMB,896239100,1454159.0,118281293.06,0.5
4/23/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,220818.0,108295771.74,0.46
4/23/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,1350387.0,101954218.5,0.43
4/23/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,5736891.0,101887184.16,0.43
4/23/2021,ARKK,CERUS CORP,CERS,157085101,15897152.0,95859826.56,0.41
4/23/2021,ARKK,SKILLZ INC,SKLZ,83067L109,5241248.0,86847479.36,0.37
4/23/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,8363698.0,71927802.8,0.3
4/23/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4216544.0,26817219.84,0.11
4/23/2021,ARKQ,TESLA INC,TSLA,88160R101,530833.0,382035201.77,11.52
4/23/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2406182.0,195718843.88,5.9
4/23/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,786725.0,168799716.0,5.09
4/23/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2141985.0,163026478.35,4.92
4/23/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,68759.0,155939911.28,4.7
4/23/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5718018.0,151212986.01,4.56
4/23/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,581153.0,114051276.25,3.44
4/23/2021,ARKQ,DEERE & CO,DE,244199105,304844.0,112292335.84,3.39
4/23/2021,ARKQ,TERADYNE INC,TER,880770102,861050.0,108767836.0,3.28
4/23/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3417265.0,101253903.68,3.05
