date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/7/2021,ARKK,TESLA INC,TSLA,88160R101,3374252.0,2238951172.08,11.01
5/7/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8530561.0,1295792215.9,6.37
5/7/2021,ARKK,ROKU INC,ROKU,77543R102,3413244.0,969975679.92,4.77
5/7/2021,ARKK,SQUARE INC - A,SQ,852234103,4221365.0,945416905.4,4.65
5/7/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,685932.0,748303796.76,3.68
5/7/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2991625.0,709134790.0,3.49
5/7/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2413530.0,707284966.5,3.48
5/7/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6147712.0,699302240.0,3.44
5/7/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2052564.0,624225763.68,3.07
5/7/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2191015.0,562565011.4,2.77
5/7/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5027384.0,543007745.84,2.67
5/7/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6093173.0,538149039.36,2.65
5/7/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4848938.0,522909473.92,2.57
5/7/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2321236.0,449437714.32,2.21
5/7/2021,ARKK,INVITAE CORP,NVTA,46185L103,14792453.0,435785665.38,2.14
5/7/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2516892.0,363565049.4,1.79
5/7/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5157424.0,342865547.52,1.69
5/7/2021,ARKK,SEA LTD-ADR,SE,81141R100,1366243.0,325507394.75,1.6
5/7/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,16155876.0,324571548.84,1.6
5/7/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4624703.0,323775457.03,1.59
5/7/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11084578.0,317129776.58,1.56
5/7/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8231009.0,314589163.98,1.55
5/7/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,6152698.0,309234601.48,1.52
5/7/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,5370279.0,278663777.31,1.37
5/7/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,1434656.0,275927388.48,1.36
5/7/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3927255.0,275339848.05,1.35
5/7/2021,ARKK,TWITTER INC,TWTR,90184L102,5033939.0,270876257.59,1.33
5/7/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2520493.0,262887419.9,1.29
5/7/2021,ARKK,PROTO LABS INC,PRLB,743713109,2483657.0,251495107.82,1.24
5/7/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3171362.0,248507926.32,1.22
5/7/2021,ARKK,2U INC,TWOU,90214J101,6434212.0,245465187.8,1.21
5/7/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3069701.0,234985611.55,1.16
5/7/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,12488978.0,228173628.06,1.12
5/7/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1988469.0,225929847.78,1.11
5/7/2021,ARKK,PAGERDUTY INC,PD,69553P100,6032719.0,226166635.31,1.11
5/7/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2272193.0,198476058.55,0.98
5/7/2021,ARKK,TERADYNE INC,TER,880770102,1587726.0,199958212.44,0.98
5/7/2021,ARKK,SKILLZ INC,SKLZ,83067L109,12758313.0,196605603.33,0.97
5/7/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5316194.0,182558101.96,0.9
5/7/2021,ARKK,SYNOPSYS INC,SNPS,871607107,727260.0,172695159.6,0.85
5/7/2021,ARKK,VERACYTE INC,VCYT,92337F107,3867065.0,169416117.65,0.83
5/7/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,747164.0,143044547.8,0.7
5/7/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,5796649.0,141206369.64,0.69
5/7/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6420328.0,141183012.72,0.69
5/7/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2699926.0,129380453.92,0.64
5/7/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,1829745.0,126783031.05,0.62
5/7/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4607015.0,122454458.7,0.6
5/7/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1883947.0,120629126.41,0.59
5/7/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,3252264.0,116561141.76,0.57
5/7/2021,ARKK,TRIMBLE INC,TRMB,896239100,1405271.0,106688174.32,0.52
5/7/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5171902.0,101214122.14,0.5
5/7/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,5494914.0,91765063.8,0.45
5/7/2021,ARKK,CERUS CORP,CERS,157085101,15226621.0,90750661.16,0.45
5/7/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,8010928.0,59601304.32,0.29
5/7/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,113003.0,56352336.04,0.28
5/7/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4038671.0,22333850.63,0.11
5/7/2021,ARKK,PACCAR INC,PCAR,693718108,24413.0,2288230.49,0.01
5/7/2021,ARKQ,TESLA INC,TSLA,88160R101,507424.0,336696120.96,11.1
5/7/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2672257.0,204133712.23,6.73
5/7/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2300104.0,174623895.68,5.76
5/7/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,65743.0,156557093.05,5.16
5/7/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5560116.0,148733103.0,4.9
5/7/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,752040.0,144639853.2,4.77
5/7/2021,ARKQ,TERADYNE INC,TER,880770102,977555.0,123113276.7,4.06
5/7/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,555533.0,106951213.16,3.52
5/7/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2636224.0,100756481.28,3.32
5/7/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3032118.0,92327993.1,3.04
5/7/2021,ARKQ,DEERE & CO,DE,244199105,232854.0,90792103.14,2.99
5/7/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,232924.0,90220782.16,2.97
5/7/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,812792.0,71785789.44,2.37
5/7/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,676781.0,65011582.86,2.14
5/7/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1965501.0,62837066.97,2.07
5/7/2021,ARKQ,CATERPILLAR INC,CAT,149123101,258787.0,61350634.09,2.02
5/7/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,3211510.0,59156014.2,1.95
5/7/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1315012.0,54888600.88,1.81
5/7/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8136313.0,52723308.24,1.74
5/7/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,474847.0,51948261.8,1.71
5/7/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,113363.0,49184804.81,1.62
5/7/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1181497.0,45865713.54,1.51
5/7/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2291943.0,45609665.7,1.5
5/7/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1681323.0,44689565.34,1.47
5/7/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,72632.0,42193381.44,1.39
5/7/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,279708.0,38115809.16,1.26
5/7/2021,ARKQ,2U INC,TWOU,90214J101,987500.0,37673125.0,1.24
5/7/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,475542.0,37263471.12,1.23
5/7/2021,ARKQ,PACCAR INC,PCAR,693718108,365628.0,34270312.44,1.13
5/7/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,140059.0,33258410.14,1.1
5/7/2021,ARKQ,ANSYS INC,ANSS,03662Q105,99512.0,33103661.92,1.09
5/7/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,136695.0,30950481.9,1.02
5/7/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,36546.0,30788543.16,1.01
5/7/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,815216.0,29217341.44,0.96
5/7/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,2675507.0,26755070.0,0.88
5/7/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,2616908.0,25148485.88,0.83
5/7/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2701782.0,24343055.82,0.8
5/7/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1213492.0,23748038.44,0.78
5/7/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1173123.0,22500499.14,0.74
5/7/2021,ARKQ,PROTO LABS INC,PRLB,743713109,212691.0,21537090.66,0.71
5/7/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2028009.0,20401770.54,0.67
5/7/2021,ARKQ,AUTODESK INC,ADSK,052769106,70927.0,20168092.45,0.66
5/7/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,261223.0,18100141.67,0.6
5/7/2021,ARKQ,EXONE CO/THE,XONE,302104104,819898.0,16561939.6,0.55
5/7/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1567141.0,15483353.08,0.51
5/7/2021,ARKQ,GALILEO ACQUISITION CORP,GLEO,G3770A102,1532689.0,15311563.11,0.5
5/7/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,162015.0,1182709.5,0.04
5/7/2021,ARKW,TESLA INC,TSLA,88160R101,958195.0,635800710.3,10.89
5/7/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,7364926.0,332931479.83,5.7
