date,fund,company,ticker,cusip,shares,market value($),weight(%)
7/23/2021,ARKK,TESLA INC,TSLA,88160R101,3598676.0,2336476379.76,10.08
7/23/2021,ARKK,ROKU INC,ROKU,77543R102,3243131.0,1364223055.15,5.88
7/23/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8587318.0,1312743302.66,5.66
7/23/2021,ARKK,SQUARE INC - A,SQ,852234103,4626083.0,1205510968.97,5.2
7/23/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,717382.0,1143571472.38,4.93
7/23/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2926991.0,1057785277.49,4.56
7/23/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4304078.0,973065954.24,4.2
7/23/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2304459.0,934481169.09,4.03
7/23/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,8438468.0,879288365.6,3.79
7/23/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3314782.0,809403468.76,3.49
7/23/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6002979.0,708531611.37,3.06
7/23/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6359090.0,703506126.7,3.03
7/23/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2044803.0,629799324.0,2.72
7/23/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4232284.0,625870157.92,2.7
7/23/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4923194.0,614266915.38,2.65
7/23/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,8102909.0,504406085.25,2.18
7/23/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22402756.0,494428824.92,2.13
7/23/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2658314.0,494153989.46,2.13
7/23/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,9653910.0,475358528.4,2.05
7/23/2021,ARKK,TWITTER INC,TWTR,90184L102,6552488.0,455856590.16,1.97
7/23/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4589043.0,436739222.31,1.88
7/23/2021,ARKK,SEA LTD-ADR,SE,81141R100,1375318.0,404054675.22,1.74
7/23/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,4233091.0,363876502.36,1.57
7/23/2021,ARKK,INVITAE CORP,NVTA,46185L103,12139357.0,344757738.8,1.49
7/23/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8398993.0,346038511.6,1.49
7/23/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3773010.0,258036153.9,1.11
7/23/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2048742.0,248881178.16,1.07
7/23/2021,ARKK,2U INC,TWOU,90214J101,5280230.0,243999428.3,1.05
7/23/2021,ARKK,TERADYNE INC,TER,880770102,1922089.0,243567118.08,1.05
7/23/2021,ARKK,PAGERDUTY INC,PD,69553P100,5586972.0,231635859.12,1.0
7/23/2021,ARKK,SKILLZ INC,SKLZ,83067L109,15359113.0,224857414.32,0.97
7/23/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,9524522.0,221635626.94,0.96
7/23/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6954176.0,218013417.6,0.94
7/23/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,4578370.0,209506211.2,0.9
7/23/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4362670.0,187638436.7,0.81
7/23/2021,ARKK,PROTO LABS INC,PRLB,743713109,2038051.0,173906891.83,0.75
7/23/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,3505849.0,171260723.65,0.74
7/23/2021,ARKK,TRIMBLE INC,TRMB,896239100,1700013.0,139962070.29,0.6
7/23/2021,ARKK,VERACYTE INC,VCYT,92337F107,3317397.0,126956783.19,0.55
7/23/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1896472.0,115950298.08,0.5
7/23/2021,ARKK,STRATASYS LTD,SSYS,M85548101,4244171.0,87047947.21,0.38
7/23/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,2184938.0,82918397.1,0.36
7/23/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,3780559.0,78370988.07,0.34
7/23/2021,ARKK,CERUS CORP,CERS,157085101,12495344.0,62851580.32,0.27
7/23/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,6573910.0,44571109.8,0.19
7/23/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,5268790.0,41886880.5,0.18
7/23/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,446.0,8826.34,0.0
7/23/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,216.0,19673.28,0.0
7/23/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,134.0,9331.76,0.0
7/23/2021,ARKQ,TESLA INC,TSLA,88160R101,482989.0,313585438.14,11.02
7/23/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2665494.0,202337649.54,7.11
