date,fund,company,ticker,shares,market value($),weight(%)
10/29/2020,ARKF,SQUARE INC - A,SQ,564912.0,95955952.32,10.41
10/29/2020,ARKF,PINTEREST INC- CLASS A,PINS,873970.0,54631864.7,5.93
10/29/2020,ARKF,MERCADOLIBRE INC,MELI,35841.0,46628424.18,5.06
10/29/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,488861.0,38390254.33,4.16
10/29/2020,ARKF,LENDINGTREE INC,TREE UW,108126.0,37221294.24,4.04
10/29/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,381654.0,36524287.8,3.9600000000000004
10/29/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,105870.0,33090727.2,3.5900000000000003
10/29/2020,ARKF,SEA LTD-ADR,SE,195419.0,32638881.38,3.54
10/29/2020,ARKF,ADYEN NV,ADYEN,17314.0,30481469.12,3.3099999999999996
10/29/2020,ARKF,ZILLOW GROUP INC - C,Z,325912.0,29987163.12,3.25
10/29/2020,ARKF,MEITUAN-CLASS B,3690,780415.0,29914532.72,3.25
10/29/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,147448.0,28758257.92,3.1199999999999997
10/29/2020,ARKF,Z HOLDINGS CORP,4689,3853412.0,27291548.79,2.96
10/29/2020,ARKF,SNAP INC - A,SNAP,635162.0,26816539.64,2.91
10/29/2020,ARKF,AMAZON.COM INC,AMZN,7805.0,25061933.05,2.7199999999999998
10/29/2020,ARKF,APPLE INC,AAPL,208145.0,24003281.4,2.6
10/29/2020,ARKF,TWILIO INC - A,TWLO,80443.0,23214240.94,2.52
10/29/2020,ARKF,FACEBOOK INC-CLASS A,FB,79442.0,22309696.86,2.42
10/29/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4219245.0,21794407.9,2.36
10/29/2020,ARKF,SPLUNK INC,SPLK,91957.0,18931187.59,2.0500000000000003
10/29/2020,ARKF,DOCUSIGN INC,DOCU,72989.0,15594099.85,1.69
10/29/2020,ARKF,INTUIT INC,INTU,47895.0,15595090.95,1.69
10/29/2020,ARKF,WORKDAY INC-CLASS A,WDAY,60499.0,13166397.37,1.43
10/29/2020,ARKF,PINDUODUO INC-ADR,PDD,126463.0,11902697.56,1.29
10/29/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,445470.0,11911867.8,1.29
10/29/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,116759.0,11570816.9,1.26
10/29/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,135582.0,11509555.98,1.25
10/29/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,361796.0,11512370.19,1.25
10/29/2020,ARKF,SBI HOLDINGS INC,8473,457474.0,10734515.36,1.16
10/29/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,260572.0,10503657.32,1.1400000000000001
10/29/2020,ARKF,HDFC BANK LTD-ADR,HDB,175905.0,10132128.0,1.1
10/29/2020,ARKF,YEAHKA LTD,9923,1746800.0,9935496.69,1.08
10/29/2020,ARKF,NVIDIA CORP,NVDA,18566.0,9672143.36,1.05
10/29/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,201711.0,9633717.36,1.05
10/29/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,8890498.54,0.96
10/29/2020,ARKF,JD.COM INC-ADR,JD,106172.0,8816522.88,0.96
10/29/2020,ARKF,DISCOVERY LTD,DSY,1242493.0,8509119.81,0.9199999999999999
10/29/2020,ARKF,TRANSUNION,TRU,102551.0,8116911.65,0.88
10/29/2020,ARKF,VERISK ANALYTICS INC,VRSK,41490.0,7435837.8,0.8100000000000002
10/29/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,307519.0,7365080.05,0.8
10/29/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,271169.0,6047068.7,0.66
10/29/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9012.0,5009410.32,0.54
10/29/2020,ARKF,ZSCALER INC,ZS,32124.0,4579597.44,0.5
10/29/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,4235.0,4137595.0,0.45000000000000007
10/29/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,213180.0,3647509.8,0.4
10/29/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,1933823.38,1933823.38,0.21
10/29/2020,ARKG,INVITAE CORP,NVTA,6276325.0,274651982.0,9.47
10/29/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,2555893.0,246260290.55,8.49
10/29/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,15240443.0,203612318.48,7.02
10/29/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2955154.0,162474366.92,5.6
10/29/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,1671382.0,132640875.52,4.57
10/29/2020,ARKG,CAREDX INC,CDNA,2201382.0,112512634.02,3.88
10/29/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,2941506.0,105541235.28,3.64
10/29/2020,ARKG,PERSONALIS INC,PSNL,3934130.0,103152888.6,3.56
10/29/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3364899.0,100475884.14,3.46
10/29/2020,ARKG,TELADOC HEALTH INC,TDOC,439604.0,95785315.56,3.3000000000000003
10/29/2020,ARKG,EXACT SCIENCES CORP,EXAS,721602.0,86956649.01,3.0
10/29/2020,ARKG,COMPUGEN LTD,CGEN,6083912.0,82437007.6,2.8400000000000003
10/29/2020,ARKG,FATE THERAPEUTICS INC,FATE,1704938.0,77796320.94,2.68
10/29/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,4436731.0,74980753.9,2.59
10/29/2020,ARKG,ILLUMINA INC,ILMN,234157.0,73736039.3,2.54
10/29/2020,ARKG,CELLECTIS - ADR,CLLS,4367842.0,71457895.12,2.46
10/29/2020,ARKG,INCYTE CORP,INCY,768891.0,66908894.82,2.31
10/29/2020,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,66456575.08,2.29
10/29/2020,ARKG,VERACYTE INC,VCYT,1780163.0,65527800.03,2.26
10/29/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,60120418.2,2.07
10/29/2020,ARKG,CERUS CORP,CERS,8188288.0,45485939.84,1.5700000000000003
10/29/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,851228.0,44127659.52,1.52
10/29/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,943476.0,44201850.6,1.52
10/29/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,209022.0,43269644.22,1.49
10/29/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,273570.0,38502241.8,1.3299999999999998
10/29/2020,ARKG,ACCOLADE INC,ACCD,1095893.0,38345296.07,1.32
10/29/2020,ARKG,SCHRODINGER INC,SDGR,612261.0,31892675.49,1.1
10/29/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,1959234.0,31249782.3,1.08
10/29/2020,ARKG,GUARDANT HEALTH INC,GH,277024.0,30383992.32,1.05
10/29/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,357981.0,27947576.67,0.96
10/29/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3789135.0,26069248.8,0.9000000000000001
10/29/2020,ARKG,PHREESIA INC,PHR,675173.0,25454022.1,0.88
10/29/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,530146.0,24975178.06,0.86
10/29/2020,ARKG,CODEXIS INC,CDXS,1672164.0,22925368.44,0.79
10/29/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,547808.0,20301764.48,0.7
10/29/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,508766.0,18473293.46,0.64
10/29/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,1953714.0,18189077.34,0.63
10/29/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4574378.0,18068793.1,0.62
10/29/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,33620.0,15864605.6,0.55
10/29/2020,ARKG,APPLE INC,AAPL,128557.0,14825193.24,0.51
10/29/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,26632.0,14801799.28,0.51
10/29/2020,ARKG,EVOGENE LTD,EVGN,4602387.0,13669089.39,0.4699999999999999
10/29/2020,ARKG,BERKELEY LIGHTS INC,BLI,102249.0,7760699.1,0.27
10/29/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,269725.0,7010152.75,0.24
10/29/2020,ARKG,SURFACE ONCOLOGY INC,SURF,538072.0,4589754.16,0.16
10/29/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,4508925.48,4508925.48,0.16
10/29/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3535788.68,0.12
10/29/2020,ARKK,TESLA INC,TSLA,2521820.0,1036039310.6,10.17
10/29/2020,ARKK,INVITAE CORP,NVTA,17671295.0,773295869.2,7.59
10/29/2020,ARKK,SQUARE INC - A,SQ,3858378.0,655384087.08,6.43
10/29/2020,ARKK,ROKU INC,ROKU,2691534.0,586566004.62,5.76
10/29/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,5692207.0,548444144.45,5.38
10/29/2020,ARKK,LENDINGTREE INC,TREE UW,918288.0,316111461.12,3.1
