date,fund,company,ticker,shares,market value($),weight(%)
12/23/2020,ARKF,SQUARE INC - A,SQ,869297.0,200529431.96,10.45
12/23/2020,ARKF,MERCADOLIBRE INC,MELI,54217.0,90542932.17,4.72
12/23/2020,ARKF,ZILLOW GROUP INC - C,Z,632382.0,89311309.86,4.66
12/23/2020,ARKF,PINTEREST INC- CLASS A,PINS,1085982.0,79265826.18,4.130000000000001
12/23/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,666433.0,74760453.94,3.9
12/23/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,299295.0,71663194.8,3.74
12/23/2020,ARKF,ADYEN NV,ADYEN,30194.0,71578381.54,3.73
12/23/2020,ARKF,SEA LTD-ADR,SE,341324.0,66582072.68,3.47
12/23/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,853654.0,62871617.1,3.2800000000000002
12/23/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,219295.0,56178993.1,2.9300000000000006
12/23/2020,ARKF,TWILIO INC - A,TWLO,140614.0,51082253.92,2.6599999999999997
12/23/2020,ARKF,MEITUAN-CLASS B,3690,1360015.0,50344288.74,2.62
12/23/2020,ARKF,AMAZON.COM INC,AMZN,15206.0,48435215.62,2.52
12/23/2020,ARKF,LENDINGTREE INC,TREE UW,172402.0,47586400.04,2.48
12/23/2020,ARKF,SNAP INC - A,SNAP,899370.0,46533403.8,2.4299999999999997
12/23/2020,ARKF,DOCUSIGN INC,DOCU,190668.0,46532525.4,2.4299999999999997
12/23/2020,ARKF,APPLE INC,AAPL,321644.0,42122498.24,2.2
12/23/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,619396.0,41636907.77,2.17
12/23/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,589387.0,39040994.88,2.04
12/23/2020,ARKF,SPLUNK INC,SPLK,209005.0,38153862.75,1.9900000000000002
12/23/2020,ARKF,FACEBOOK INC-CLASS A,FB,138728.0,37194364.08,1.94
12/23/2020,ARKF,WORKDAY INC-CLASS A,WDAY,149718.0,37243849.68,1.94
12/23/2020,ARKF,Z HOLDINGS CORP,4689,5984007.0,35451360.73,1.8500000000000003
12/23/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,7375945.0,33630374.4,1.7500000000000002
12/23/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,27564.0,33020569.44,1.72
12/23/2020,ARKF,INTUIT INC,INTU,83648.0,31528604.16,1.6399999999999997
12/23/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,204043.0,26229727.65,1.37
12/23/2020,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,939949.0,25613610.25,1.34
12/23/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,236847.0,24575244.72,1.28
12/23/2020,ARKF,PINDUODUO INC-ADR,PDD,172862.0,24243895.5,1.26
