date,fund,company,ticker,cusip,shares,market value($),weight(%)
8/12/2021,ARKK,TESLA INC,TSLA,88160R101,3318906.0,2349188044.92,10.43
8/12/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8719788.0,1259486178.72,5.59
8/12/2021,ARKK,ROKU INC,ROKU,77543R102,3332139.0,1230259040.19,5.46
8/12/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4215478.0,1173589075.2,5.21
8/12/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2866697.0,1027882876.32,4.57
8/12/2021,ARKK,SQUARE INC - A,SQ,852234103,3777383.0,1024010757.47,4.55
8/12/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,8426255.0,1022526044.25,4.54
8/12/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,643185.0,955277657.55,4.24
8/12/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2257028.0,803411686.88,3.57
8/12/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3446573.0,737566622.0,3.28
8/12/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6668203.0,662952742.26,2.94
8/12/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4118574.0,657736267.8,2.92
8/12/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4876150.0,651892493.5,2.9
8/12/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6285237.0,604514094.66,2.69
8/12/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,8585678.0,553862087.78,2.46
8/12/2021,ARKK,TWITTER INC,TWTR,90184L102,7918696.0,518357840.16,2.3
8/12/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4735958.0,511483464.0,2.27
8/12/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,9455120.0,493368161.6,2.19
8/12/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,21941427.0,490390893.45,2.18
8/12/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1578337.0,462547441.22,2.05
8/12/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,4794307.0,438870862.78,1.95
8/12/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2281781.0,368302271.21,1.64
