date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/4/2021,ARKK,TESLA INC,TSLA,88160R101,3394883.0,2325155366.7,10.49
5/4/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8304463.0,1355371406.23,6.11
5/4/2021,ARKK,ROKU INC,ROKU,77543R102,3331684.0,1117146962.04,5.04
5/4/2021,ARKK,SQUARE INC - A,SQ,852234103,4528972.0,1103619896.96,4.98
5/4/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6185294.0,777491455.8,3.51
5/4/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,690118.0,774319297.18,3.49
5/4/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2428263.0,762280320.96,3.44
5/4/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3009910.0,745524607.9,3.36
5/4/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5246524.0,658596157.72,2.97
5/4/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3094474.0,634181501.56,2.86
5/4/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1731156.0,623077667.52,2.81
5/4/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4895444.0,601209477.64,2.71
5/4/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6050495.0,585808925.9,2.64
5/4/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1817217.0,534643413.57,2.41
5/4/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2335427.0,502350347.7,2.27
5/4/2021,ARKK,INVITAE CORP,NVTA,46185L103,14077490.0,462727096.3,2.09
5/4/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2269103.0,436983855.74,1.97
5/4/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5206892.0,384268629.6,1.73
5/4/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11190910.0,355423301.6,1.6
5/4/2021,ARKK,SEA LTD-ADR,SE,81141R100,1374592.0,349998615.04,1.58
5/4/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4726116.0,342548887.68,1.55
5/4/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,14734520.0,328579796.0,1.48
5/4/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,6190303.0,319481537.83,1.44
5/4/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2544669.0,307039761.54,1.39
5/4/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,15671750.0,307009582.5,1.38
5/4/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8155120.0,305653897.6,1.38
5/4/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3847011.0,289256757.09,1.3
5/4/2021,ARKK,TWITTER INC,TWTR,90184L102,5064713.0,276432035.54,1.25
5/4/2021,ARKK,PROTO LABS INC,PRLB,743713109,2507493.0,267474278.31,1.21
5/4/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3088469.0,262859596.59,1.19
5/4/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3190751.0,255674877.63,1.15
5/4/2021,ARKK,2U INC,TWOU,90214J101,6495930.0,253601107.2,1.14
5/4/2021,ARKK,PAGERDUTY INC,PD,69553P100,6090585.0,245511481.35,1.11
5/4/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2000633.0,230993086.18,1.04
5/4/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,3849059.0,219704287.72,0.99
5/4/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2522311.0,217902447.29,0.98
5/4/2021,ARKK,SYNOPSYS INC,SNPS,871607107,864451.0,211626249.31,0.95
5/4/2021,ARKK,TERADYNE INC,TER,880770102,1597432.0,199663025.68,0.9
5/4/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,929747.0,196055749.89,0.88
5/4/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5367200.0,191018648.0,0.86
5/4/2021,ARKK,VERACYTE INC,VCYT,92337F107,3904155.0,179552088.45,0.81
5/4/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,5852263.0,159591212.01,0.72
5/4/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1895470.0,142065476.5,0.64
5/4/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4651217.0,134048073.94,0.6
5/4/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6481918.0,131907031.3,0.6
5/4/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,3272128.0,121330506.24,0.55
5/4/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2380814.0,117397938.34,0.53
5/4/2021,ARKK,TRIMBLE INC,TRMB,896239100,1413870.0,114806244.0,0.52
5/4/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5221504.0,111949045.76,0.51
5/4/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,1553317.0,110176774.81,0.5
5/4/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,214662.0,104888146.44,0.47
5/4/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,5547638.0,94753657.04,0.43
5/4/2021,ARKK,SKILLZ INC,SKLZ,83067L109,5820622.0,96156675.44,0.43
5/4/2021,ARKK,CERUS CORP,CERS,157085101,15372691.0,90083969.26,0.41
5/4/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,8087766.0,66926263.65,0.3
5/4/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4077417.0,24301405.32,0.11
5/4/2021,ARKK,PACCAR INC,PCAR,693718108,148685.0,13499111.15,0.06
5/4/2021,ARKQ,TESLA INC,TSLA,88160R101,518128.0,354865867.2,11.16
5/4/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2348596.0,190705995.2,6.0
5/4/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2148523.0,165479241.46,5.2
5/4/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,67119.0,160761415.23,5.05
5/4/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,767896.0,157372606.24,4.95
5/4/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5581180.0,147901270.0,4.65
5/4/2021,ARKQ,DEERE & CO,DE,244199105,297548.0,111214515.96,3.5
5/4/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,567245.0,108820280.8,3.42
5/4/2021,ARKQ,TERADYNE INC,TER,880770102,840441.0,105046720.59,3.3
5/4/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3335489.0,98196796.16,3.09
5/4/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,237836.0,91640589.16,2.88
5/4/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2411312.0,90375973.76,2.84
5/4/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,172846.0,76425587.36,2.4
5/4/2021,ARKQ,CATERPILLAR INC,CAT,149123101,315758.0,72046502.86,2.27
5/4/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,2006941.0,71386891.37,2.24
5/4/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,3279218.0,67060008.1,2.11
5/4/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,691053.0,65145566.31,2.05
5/4/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8307845.0,59068777.95,1.86
5/4/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,588327.0,56961820.14,1.79
5/4/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1342740.0,55414879.8,1.74
5/4/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4649597.0,54446780.87,1.71
5/4/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,484863.0,53213714.25,1.67
5/4/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1716775.0,49477455.5,1.56
5/4/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1206409.0,48594154.52,1.53
5/4/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2072849.0,44566253.5,1.4
5/4/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,74168.0,44016482.96,1.38
5/4/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,48721.0,42267903.55,1.33
5/4/2021,ARKQ,2U INC,TWOU,90214J101,1008323.0,39364929.92,1.24
5/4/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,285612.0,38906066.64,1.22
5/4/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,485574.0,38909044.62,1.22
5/4/2021,ARKQ,ANSYS INC,ANSS,03662Q105,101608.0,36736372.4,1.15
5/4/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,143019.0,35012481.39,1.1
