date,fund,company,ticker,cusip,shares,market value($),weight(%)
1/12/2021,ARKK,TESLA INC,TSLA,88160R101,2543799.0,2160804622.56,9.93
1/12/2021,ARKK,ROKU INC,ROKU,77543R102,3980928.0,1653239589.12,7.6
1/12/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6327406.0,1204358458.04,5.53
1/12/2021,ARKK,SQUARE INC - A,SQ,852234103,4625294.0,1052346890.88,4.84
1/12/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,4188569.0,963747841.21,4.43
1/12/2021,ARKK,INVITAE CORP,NVTA,46185L103,17456809.0,830769540.31,3.82
1/12/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,4541463.0,664506866.16,3.05
1/12/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,2531358.0,606133673.1,2.79
1/12/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1663221.0,577154319.21,2.65
1/12/2021,ARKK,PROTO LABS INC,PRLB,743713109,3157475.0,553126470.5,2.54
1/12/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,22255488.0,521223528.96,2.4
1/12/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6655763.0,499182225.0,2.29
1/12/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6456860.0,488719733.4,2.25
1/12/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,3140050.0,466046221.0,2.14
1/12/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,9312974.0,462854807.8,2.13
1/12/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1234646.0,463177446.9,2.13
1/12/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2691101.0,438218886.84,2.01
1/12/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1627413.0,427440024.45,1.96
1/12/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1182987.0,422101591.47,1.94
1/12/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,352101.0,418380492.24,1.92
1/12/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,6006937.0,392192916.73,1.8
1/12/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,1645700.0,391084148.0,1.8
1/12/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1224240.0,383566634.4,1.76
1/12/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,2944761.0,362205603.0,1.66
1/12/2021,ARKK,2U INC,TWOU,90214J101,8055366.0,352100047.86,1.62
1/12/2021,ARKK,PAGERDUTY INC,PD,69553P100,7552637.0,339113401.3,1.56
1/12/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2801041.0,330130692.26,1.52
1/12/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,4212557.0,321060031.76,1.48
1/12/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,4683652.0,309074195.48,1.42
1/12/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3279841.0,263404030.71,1.21
1/12/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,1684561.0,247613621.39,1.14
1/12/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,7257224.0,241193846.9,1.11
1/12/2021,ARKK,VERACYTE INC,VCYT,92337F107,4841473.0,241879991.08,1.11
1/12/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,5098500.0,224741880.0,1.03
1/12/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,8191122.0,217228555.44,1.0
1/12/2021,ARKK,SEA LTD-ADR,SE,81141R100,920403.0,201089647.44,0.92
1/12/2021,ARKK,STRATASYS LTD,SSYS,M85548101,7049806.0,192671197.98,0.89
1/12/2021,ARKK,SPLUNK INC,SPLK,848637104,1136785.0,189854462.85,0.87
1/12/2021,ARKK,SYNOPSYS INC,SNPS,871607107,708512.0,183207032.96,0.84
1/12/2021,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,2400232.0,180185416.24,0.83
1/12/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,2420448.0,163452853.44,0.75
1/12/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,851254.0,142746783.26,0.66
1/12/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6741052.0,141022807.84,0.65
1/12/2021,ARKK,CERUS CORP,CERS,157085101,19063301.0,139543363.32,0.64
1/12/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,10601667.0,135807354.27,0.62
1/12/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,695509.0,65273519.65,0.3
1/12/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,5056505.0,58655458.0,0.27
1/12/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,106483.0,53853777.25,0.25
1/12/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,263674.0,29544671.7,0.14
1/12/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,756755.0,9398897.1,0.04
1/12/2021,ARKQ,TESLA INC,TSLA,88160R101,318047.0,270161843.68,11.99
1/12/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,2446618.0,159739689.22,7.09
1/12/2021,ARKQ,TRIMBLE INC,TRMB,896239100,1534017.0,110311162.47,4.9
1/12/2021,ARKQ,DEERE & CO,DE,244199105,332070.0,100315026.3,4.45
1/12/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,385351.0,92272296.95,4.1
1/12/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,2845342.0,79897203.36,3.55
1/12/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,897935.0,79503164.9,3.53
1/12/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,44132.0,77078744.6,3.42
1/12/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1655281.0,72964786.48,3.24
1/12/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,573952.0,70596096.0,3.13
1/12/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1033052.0,70350841.2,3.12
1/12/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,390344.0,68731771.52,3.05
1/12/2021,ARKQ,CATERPILLAR INC,CAT,149123101,298324.0,58930922.96,2.62
1/12/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,2208810.0,55264426.2,2.45
1/12/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,5704648.0,53623691.2,2.38
1/12/2021,ARKQ,2U INC,TWOU,90214J101,1201373.0,52512013.83,2.33
1/12/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,1782511.0,52138446.75,2.31
1/12/2021,ARKQ,PROTO LABS INC,PRLB,743713109,280592.0,49154106.56,2.18
1/12/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,486070.0,46502316.9,2.06
1/12/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1060815.0,43949565.45,1.95
1/12/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1608384.0,42879517.44,1.9
1/12/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1544348.0,42207030.84,1.87
1/12/2021,ARKQ,TERADYNE INC,TER,880770102,284505.0,39002790.45,1.73
1/12/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,148189.0,38318711.62,1.7
1/12/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,668399.0,35899710.29,1.59
1/12/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,428095.0,32586591.4,1.45
1/12/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,53844.0,29042915.16,1.29
1/12/2021,ARKQ,XILINX INC,XLNX,983919101,196113.0,28763893.71,1.28
1/12/2021,ARKQ,ANSYS INC,ANSS,03662Q105,76249.0,28461464.23,1.26
1/12/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,703940.0,26545577.4,1.18
1/12/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,333865.0,25445520.98,1.13
1/12/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,30916.0,24375101.88,1.08
1/12/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,7493.0,23384379.19,1.04
1/12/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,87397.0,23201281.59,1.03
1/12/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,60245.0,23044314.95,1.02
1/12/2021,ARKQ,APPLE INC,AAPL,037833100,176938.0,22789614.4,1.01
1/12/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,65254.0,22307079.9,0.99
1/12/2021,ARKQ,AUTODESK INC,ADSK,052769106,66212.0,21196447.56,0.94
1/12/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,155641.0,21050445.25,0.93
1/12/2021,ARKQ,EXONE CO/THE,XONE,302104104,997483.0,13545819.14,0.6
1/12/2021,ARKQ,HONEYWELL INTERNATIONAL INC,HON,438516106,44784.0,9354481.92,0.42
1/12/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,197165.0,2448789.3,0.11
1/12/2021,ARKQ,EXPERIENCE INVESTMENT-A,EXPC,30217C109,51339.0,741848.55,0.03
1/12/2021,ARKQ,SPLUNK INC,SPLK,848637104,791.0,132104.91,0.01
1/12/2021,ARKW,TESLA INC,TSLA,88160R101,717948.0,609853749.12,9.99
1/12/2021,ARKW,ROKU INC,ROKU,77543R102,873494.0,362753323.26,5.94
1/12/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,6530419.0,254163907.48,4.17
1/12/2021,ARKW,SQUARE INC - A,SQ,852234103,1098486.0,249927534.72,4.1
1/12/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,994268.0,228771124.12,3.75
1/12/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,563072.0,195391614.72,3.2
1/12/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2454437.0,187064915.96,3.07
1/12/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,6570108.0,153871929.36,2.52
1/12/2021,ARKW,SNAP INC - A,SNAP,83304A106,2515805.0,142017192.25,2.33
1/12/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1838046.0,137982113.22,2.26
1/12/2021,ARKW,SEA LTD-ADR,SE,81141R100,594442.0,129873688.16,2.13
1/12/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,512462.0,128674083.58,2.11
1/12/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1058511.0,124756106.46,2.04
1/12/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,519637.0,123486536.68,2.02
1/12/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,834123.0,122048877.36,2.0
1/12/2021,ARKW,NETFLIX INC,NFLX,64110L106,244563.0,120875262.75,1.98
1/12/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,98877.0,117489606.48,1.93
1/12/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,324603.0,115821596.43,1.9
1/12/2021,ARKW,TWILIO INC - A,TWLO,90138F102,303454.0,113840768.1,1.87
1/12/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,356781.0,111783055.11,1.83
1/12/2021,ARKW,DOCUSIGN INC,DOCU,256163106,426198.0,111940904.7,1.83
1/12/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1213010.0,108709956.2,1.78
1/12/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,3742034.0,103654341.8,1.7
1/12/2021,ARKW,PAGERDUTY INC,PD,69553P100,2237999.0,100486155.1,1.65
