date,fund,company,ticker,shares,market value($),weight(%)
11/19/2020,ARKF,SQUARE INC - A,SQ,615691.0,118003337.06,10.27
11/19/2020,ARKF,PINTEREST INC- CLASS A,PINS,822887.0,54269397.65,4.72
11/19/2020,ARKF,MERCADOLIBRE INC,MELI,36572.0,50114611.6,4.36
11/19/2020,ARKF,ZILLOW GROUP INC - C,Z,426772.0,46727266.28,4.07
11/19/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,449764.0,45381187.6,3.95
11/19/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,576103.0,43311423.54,3.7699999999999996
11/19/2020,ARKF,SEA LTD-ADR,SE,230324.0,39954304.28,3.4799999999999995
11/19/2020,ARKF,ADYEN NV,ADYEN,20394.0,38564715.11,3.36
11/19/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,201990.0,38559891.0,3.36
11/19/2020,ARKF,LENDINGTREE INC,TREE UW,136879.0,36977861.85,3.2199999999999998
11/19/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,135752.0,35280587.28,3.0700000000000003
11/19/2020,ARKF,MEITUAN-CLASS B,3690,919015.0,34851811.34,3.0300000000000002
11/19/2020,ARKF,TWILIO INC - A,TWLO,94807.0,28028741.48,2.44
11/19/2020,ARKF,AMAZON.COM INC,AMZN,8333.0,25974127.66,2.26
11/19/2020,ARKF,APPLE INC,AAPL,217014.0,25746540.96,2.24
11/19/2020,ARKF,SNAP INC - A,SNAP,606952.0,25668000.08,2.23
11/19/2020,ARKF,FACEBOOK INC-CLASS A,FB,93622.0,25553188.68,2.22
11/19/2020,ARKF,DOCUSIGN INC,DOCU,112894.0,24802811.8,2.16
11/19/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4974445.0,24799878.65,2.16
11/19/2020,ARKF,Z HOLDINGS CORP,4689,4033507.0,23831002.62,2.07
11/19/2020,ARKF,SPLUNK INC,SPLK,108370.0,21595973.6,1.8800000000000001
11/19/2020,ARKF,INTUIT INC,INTU,56448.0,20402565.12,1.78
11/19/2020,ARKF,WORKDAY INC-CLASS A,WDAY,85958.0,19839106.4,1.73
11/19/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,423396.0,18089966.92,1.5700000000000003
11/19/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,137638.0,16271564.36,1.4200000000000002
11/19/2020,ARKF,PINDUODUO INC-ADR,PDD,116588.0,16049504.08,1.4
11/19/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,159778.0,15436152.58,1.34
