date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/10/2021,ARKK,TESLA INC,TSLA,88160R101,2954400.0,2377760208.0,8.75
2/10/2021,ARKK,ROKU INC,ROKU,77543R102,4032902.0,1894213740.38,6.97
2/10/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,4871569.0,1414849784.67,5.21
2/10/2021,ARKK,SQUARE INC - A,SQ,852234103,5165163.0,1329977820.87,4.89
2/10/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6021490.0,964642698.0,3.55
2/10/2021,ARKK,INVITAE CORP,NVTA,46185L103,17315474.0,899365719.56,3.31
2/10/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,2944285.0,895209854.25,3.29
2/10/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2543647.0,853927734.37,3.14
2/10/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,5088226.0,838030822.2,3.08
2/10/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,485667.0,710249134.14,2.61
2/10/2021,ARKK,PROTO LABS INC,PRLB,743713109,3084347.0,644320088.3,2.37
2/10/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,6392573.0,624874010.75,2.3
2/10/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1436146.0,622282061.8,2.29
2/10/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,2126274.0,602118271.32,2.22
2/10/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1375987.0,593050397.0,2.18
2/10/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,21147866.0,585795888.2,2.16
2/10/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,3652097.0,533498329.76,1.96
2/10/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10831964.0,525891852.2,1.93
2/10/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,3130101.0,522100846.8,1.92
2/10/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2042061.0,521236070.25,1.92
2/10/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,3528953.0,471785726.57,1.74
2/10/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,3578810.0,456835096.5,1.68
2/10/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6404582.0,448897152.38,1.65
2/10/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5827948.0,436979541.04,1.61
2/10/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1214328.0,419902479.12,1.54
2/10/2021,ARKK,PAGERDUTY INC,PD,69553P100,7491490.0,414579056.6,1.53
2/10/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,5838860.0,402589397.0,1.48
2/10/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6601876.0,390236890.36,1.44
2/10/2021,ARKK,2U INC,TWOU,90214J101,7990138.0,384805046.08,1.42
2/10/2021,ARKK,SEA LTD-ADR,SE,81141R100,1353961.0,366882812.17,1.35
2/10/2021,ARKK,VERACYTE INC,VCYT,92337F107,4802280.0,367086283.2,1.35
2/10/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,3257979.0,363785935.14,1.34
2/10/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6942840.0,351515989.2,1.29
2/10/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4347805.0,334346204.5,1.23
2/10/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,7198463.0,330409451.7,1.22
2/10/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,1550326.0,287244401.28,1.06
2/10/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,5930069.0,281678277.5,1.04
2/10/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,573378.0,281654741.16,1.04
2/10/2021,ARKK,PACCAR INC,PCAR,693718108,2775431.0,276432927.6,1.02
2/10/2021,ARKK,SYNOPSYS INC,SNPS,871607107,926542.0,256531683.54,0.94
2/10/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2651895.0,242568835.65,0.89
2/10/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7972940.0,205622122.6,0.76
