date,fund,company,ticker,shares,market value($),weight(%)
12/14/2020,ARKF,SQUARE INC - A,SQ,753676.0,162688501.36,10.82
12/14/2020,ARKF,MERCADOLIBRE INC,MELI,44785.0,72464817.1,4.82
12/14/2020,ARKF,PINTEREST INC- CLASS A,PINS,1007358.0,70303514.82,4.68
12/14/2020,ARKF,ZILLOW GROUP INC - C,Z,522448.0,70096848.16,4.66
12/14/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,550604.0,59305556.84,3.95
12/14/2020,ARKF,ADYEN NV,ADYEN,24954.0,55693854.79,3.71
12/14/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,247263.0,54593197.77,3.63
12/14/2020,ARKF,SEA LTD-ADR,SE,281981.0,53649705.06,3.5700000000000003
12/14/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,705305.0,51600113.8,3.4300000000000006
12/14/2020,ARKF,LENDINGTREE INC,TREE UW,167560.0,44436912.0,2.96
12/14/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,166200.0,42552186.0,2.83
12/14/2020,ARKF,MEITUAN-CLASS B,3690,1124215.0,40983643.99,2.73
12/14/2020,ARKF,TWILIO INC - A,TWLO,116130.0,40655951.7,2.71
12/14/2020,ARKF,SNAP INC - A,SNAP,743037.0,38340709.2,2.55
12/14/2020,ARKF,DOCUSIGN INC,DOCU,157525.0,35967683.25,2.39
12/14/2020,ARKF,APPLE INC,AAPL,265707.0,32357798.46,2.15
12/14/2020,ARKF,AMAZON.COM INC,AMZN,10181.0,32141111.57,2.1399999999999997
12/14/2020,ARKF,FACEBOOK INC-CLASS A,FB,114624.0,31428754.56,2.09
12/14/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,514596.0,29801315.49,1.9800000000000002
12/14/2020,ARKF,Z HOLDINGS CORP,4689,4944107.0,29504503.21,1.96
12/14/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,6092145.0,28527643.17,1.9
12/14/2020,ARKF,SPLUNK INC,SPLK,172668.0,27519825.84,1.83
12/14/2020,ARKF,INTUIT INC,INTU,69107.0,25259299.57,1.68
12/14/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,788459.0,23243771.32,1.55
12/14/2020,ARKF,WORKDAY INC-CLASS A,WDAY,105229.0,23189314.73,1.54
12/14/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,168542.0,21275056.66,1.4200000000000002
12/14/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,195681.0,20264724.36,1.35
12/14/2020,ARKF,PINDUODUO INC-ADR,PDD,142813.0,20296583.56,1.35
12/14/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,486920.0,19764082.8,1.31
12/14/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,375975.0,18738594.0,1.25
12/14/2020,ARKF,DISCOVERY LTD,DSY,1792536.0,17280845.98,1.15
12/14/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,16653238.28,1.11
12/14/2020,ARKF,TELADOC HEALTH INC,TDOC,81670.0,15895432.1,1.06
12/14/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,14920.0,15802816.4,1.05
12/14/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,291109.0,15833418.51,1.05
12/14/2020,ARKF,SBI HOLDINGS INC,8473,558962.0,14940394.27,0.9900000000000001
12/14/2020,ARKF,JD.COM INC-ADR,JD,184799.0,14776528.04,0.98
12/14/2020,ARKF,TRANSUNION,TRU,148028.0,14453453.92,0.96
12/14/2020,ARKF,HDFC BANK LTD-ADR,HDB,215145.0,14328657.0,0.95
12/14/2020,ARKF,NVIDIA CORP,NVDA,26872.0,14305309.2,0.95
12/14/2020,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,443744.0,13977936.0,0.9299999999999999
12/14/2020,ARKF,YEAHKA LTD,9923,2510800.0,12048808.36,0.8
12/14/2020,ARKF,VERISK ANALYTICS INC,VRSK,59946.0,11675682.42,0.7799999999999999
12/14/2020,ARKF,KE HOLDINGS INC,BEKE,175407.0,11545288.74,0.77
12/14/2020,ARKF,BASE INC,4477,89500.0,7311740.11,0.49
12/14/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,13023.0,7177626.45,0.48
12/14/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,4658468.57,4658468.57,0.31
12/14/2020,ARKF,JD HEALTH INTERNATIONAL INC,6618,108725.0,1845756.23,0.12
12/14/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,20546.0,868273.96,0.06
12/14/2020,ARKF,SOUTH AFRICAN RAND,,1207852.41,80349.4,0.01
12/14/2020,ARKF,JAPANESE YEN,,19878734.0,191059.0,0.01
12/14/2020,ARKF,JAPANESE YEN,,9939367.0,95529.5,0.01
12/14/2020,ARKF,ZSCALER INC,ZS,866.0,158867.7,0.01
12/14/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,3155453.0,473507277.18,8.09
12/14/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,4071982.0,437900944.28,7.48
12/14/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,20016038.0,418335194.2,7.139999999999999
12/14/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,2433222.0,341271551.61,5.83
12/14/2020,ARKG,INVITAE CORP,NVTA,6195551.0,336046686.24,5.74
12/14/2020,ARKG,FATE THERAPEUTICS INC,FATE,2308424.0,222485905.12,3.8
12/14/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,4296664.0,215950332.64,3.6900000000000004
12/14/2020,ARKG,CAREDX INC,CDNA,3074781.0,213051575.49,3.64
12/14/2020,ARKG,TELADOC HEALTH INC,TDOC,1077121.0,209640060.23,3.58
12/14/2020,ARKG,PERSONALIS INC,PSNL,5775678.0,200069485.92,3.42
12/14/2020,ARKG,EXACT SCIENCES CORP,EXAS,1464708.0,190119098.4,3.25
12/14/2020,ARKG,CELLECTIS - ADR,CLLS,6051067.0,188853801.07,3.2199999999999998
12/14/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,6513552.0,140692723.2,2.4
12/14/2020,ARKG,EDITAS MEDICINE INC,EDIT,2022952.0,124391318.48,2.12
12/14/2020,ARKG,VERACYTE INC,VCYT,2177053.0,120674047.79,2.06
12/14/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2184178.0,113795673.8,1.94
12/14/2020,ARKG,INCYTE CORP,INCY,1235256.0,107232573.36,1.83
12/14/2020,ARKG,ACCOLADE INC,ACCD,1783080.0,98408185.2,1.68
12/14/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,96054721.48,96054721.48,1.6399999999999997
12/14/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,395622.0,90253246.86,1.54
12/14/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3561614.0,88363643.34,1.51
12/14/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,4696943.0,88490406.12,1.51
12/14/2020,ARKG,BERKELEY LIGHTS INC,BLI,1000439.0,82846353.59,1.41
12/14/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,1224616.0,75828222.72,1.29
12/14/2020,ARKG,COMPUGEN LTD,CGEN,5735230.0,74099171.6,1.27
12/14/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,143982.0,72045713.16,1.23
12/14/2020,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,1672584.0,71385885.12,1.22
12/14/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,778065.0,70453785.75,1.2
12/14/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,1163708.0,66540823.44,1.1400000000000001
12/14/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,1385056.0,66247228.48,1.13
12/14/2020,ARKG,SCHRODINGER INC,SDGR,898965.0,64752448.95,1.11
12/14/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,746954.0,62676910.14,1.0699999999999998
12/14/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,401553.0,60935667.75,1.04
12/14/2020,ARKG,ALPHABET INC-CL A,GOOGL,34016.0,59604876.16,1.02
12/14/2020,ARKG,CERUS CORP,CERS,8174256.0,58282445.28,1.0
12/14/2020,ARKG,PHREESIA INC,PHR,991221.0,54408120.69,0.9299999999999999
12/14/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,112446.0,52526899.98,0.9000000000000001
12/14/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,767768.0,52979830.84,0.9000000000000001
12/14/2020,ARKG,GUARDANT HEALTH INC,GH,406880.0,49631222.4,0.8500000000000001
12/14/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,6715868.0,49697423.2,0.8500000000000001
12/14/2020,ARKG,CODEXIS INC,CDXS,2614805.0,49262926.2,0.84
12/14/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3167084.0,36896528.6,0.63
12/14/2020,ARKG,SAREPTA THERAPEUTICS INC,SRPT,182890.0,31007170.6,0.53
12/14/2020,ARKG,EVOGENE LTD,EVGN,4594499.0,18194216.04,0.31
12/14/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,453255.0,17903572.5,0.31
12/14/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,2868376.0,17583144.88,0.3
12/14/2020,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,897960.0,13927359.6,0.24
12/14/2020,ARKG,SURFACE ONCOLOGY INC,SURF,790194.0,8281233.12,0.14
12/14/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375102.0,2787007.86,0.05
12/14/2020,ARKK,TESLA INC,TSLA,2605943.0,1667360509.69,10.33
12/14/2020,ARKK,ROKU INC,ROKU,3397921.0,1102013738.72,6.83
12/14/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,6576266.0,986834475.96,6.11
12/14/2020,ARKK,INVITAE CORP,NVTA,17598486.0,954541880.64,5.91
12/14/2020,ARKK,SQUARE INC - A,SQ,3947827.0,852177936.22,5.28
12/14/2020,ARKK,TELADOC HEALTH INC,TDOC,3161010.0,615227376.3,3.81
12/14/2020,ARKK,ZILLOW GROUP INC - C,Z,3876423.0,520099673.91,3.2199999999999998
12/14/2020,ARKK,PROTO LABS INC,PRLB,3226827.0,490703581.89,3.04
12/14/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1419506.0,454724552.04,2.82
12/14/2020,ARKK,EDITAS MEDICINE INC,EDIT,7140537.0,439071620.13,2.7199999999999998
12/14/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,20208663.0,436507120.8,2.7
12/14/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,7607112.0,382333449.12,2.37
12/14/2020,ARKK,TWILIO INC - A,TWLO,1053699.0,368889482.91,2.2800000000000002
12/14/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6654627.0,346706066.7,2.15
12/14/2020,ARKK,PAGERDUTY INC,PD,7613933.0,336383559.94,2.08
12/14/2020,ARKK,LENDINGTREE INC,TREE UW,1229003.0,325931595.6,2.02
12/14/2020,ARKK,EXACT SCIENCES CORP,EXAS,2496774.0,324081265.2,2.01
12/14/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,2296879.0,322148764.15,2.0
12/14/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3006876.0,311392078.56,1.9300000000000002
12/14/2020,ARKK,2U INC,TWOU,8120745.0,299087038.35,1.8500000000000003
12/14/2020,ARKK,VERACYTE INC,VCYT,5032228.0,278936398.04,1.73
12/14/2020,ARKK,DOCUSIGN INC,DOCU,1139021.0,260072664.93,1.6099999999999999
12/14/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,2390678.0,257499927.38,1.6
12/14/2020,ARKK,MATERIALISE NV-ADR,MTLS,6055685.0,248283085.0,1.54
12/14/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,1038001.0,229180240.79,1.4200000000000002
12/14/2020,ARKK,KE HOLDINGS INC,BEKE,3466925.0,228193003.5,1.41
12/14/2020,ARKK,SERES THERAPEUTICS INC,MCRB,8501171.0,210914052.51,1.31
12/14/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,2536525.0,190873506.25,1.18
12/14/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,478722.0,189569124.78,1.17
12/14/2020,ARKK,MORGAN STANLEY GOVT INSTL 8035,,186598516.08,186598516.08,1.16
12/14/2020,ARKK,UNITY SOFTWARE INC,U,1273179.0,186800822.88,1.16
12/14/2020,ARKK,SHOPIFY INC - CLASS A,SHOP,173284.0,183537214.28,1.1400000000000001
12/14/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7617703.0,159209992.7,0.9900000000000001
12/14/2020,ARKK,SPLUNK INC,SPLK,970206.0,154631432.28,0.96
12/14/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2228870.0,153803174.35,0.95
12/14/2020,ARKK,SEA LTD-ADR,SE,785692.0,149485759.92,0.9299999999999999
12/14/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,4351736.0,148220128.16,0.9199999999999999
12/14/2020,ARKK,PINTEREST INC- CLASS A,PINS,2048665.0,142976330.35,0.89
12/14/2020,ARKK,SYNOPSYS INC,SNPS,604793.0,144460855.98,0.89
12/14/2020,ARKK,COMPUGEN LTD,CGEN,10940184.0,141347177.28,0.88
12/14/2020,ARKK,STRATASYS LTD,SSYS,7107018.0,139652903.7,0.8699999999999999
12/14/2020,ARKK,CERUS CORP,CERS,19218009.0,137024404.17,0.8500000000000001
12/14/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1837163.0,134406845.08,0.83
12/14/2020,ARKK,HUYA INC-ADR,HUYA,5753593.0,116222578.6,0.72
12/14/2020,ARKK,BAIDU INC - SPON ADR,BIDU,509410.0,83013453.6,0.51
12/14/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,1761493.0,74440694.18,0.45999999999999996
12/14/2020,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5097545.0,59386399.25,0.37
12/14/2020,ARKK,EXONE CO/THE,XONE,1109064.0,12887323.68,0.08
12/14/2020,ARKK,ORGANOVO HOLDINGS INC,ONVO ,835271.0,6206063.53,0.04
12/14/2020,ARKQ,TESLA INC,TSLA,248365.0,158911377.95,12.1
12/14/2020,ARKQ,MATERIALISE NV-ADR,MTLS,1861651.0,76327691.0,5.81
12/14/2020,ARKQ,TRIMBLE INC,TRMB,854047.0,55205598.08,4.2
12/14/2020,ARKQ,ALPHABET INC-CL C,GOOG,30603.0,53863116.18,4.1
12/14/2020,ARKQ,DEERE & CO,DE,205920.0,52040102.4,3.9600000000000004
12/14/2020,ARKQ,PROTO LABS INC,PRLB,329087.0,50044260.09,3.81
12/14/2020,ARKQ,FLIR SYSTEMS INC,FLIR,1059744.0,44636417.28,3.4000000000000004
12/14/2020,ARKQ,2U INC,TWOU,1201373.0,44246567.59,3.37
12/14/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1852909.0,43561890.59,3.32
12/14/2020,ARKQ,NXP SEMICONDUCTORS NV,NXPI,270980.0,42939490.8,3.27
12/14/2020,ARKQ,JD.COM INC-ADR,JD,531829.0,42525046.84,3.2400000000000007
12/14/2020,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,398401.0,41258407.56,3.1400000000000006
12/14/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1195417.0,40715903.02,3.1
12/14/2020,ARKQ,CATERPILLAR INC,CAT,207044.0,36864184.2,2.81
12/14/2020,ARKQ,STRATASYS LTD,SSYS,1693400.0,33275310.0,2.53
12/14/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,717117.0,33163075.67,2.53
