date,fund,company,ticker,shares,market value($),weight(%)
12/4/2020,ARKK,SQUARE INC - A,SQ,3664161.0,762695112.15,5.37
12/4/2020,ARKK,TELADOC HEALTH INC,TDOC,2878396.0,586214129.36,4.130000000000001
12/4/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1317610.0,421332149.7,2.97
12/4/2020,ARKK,PROTO LABS INC,PRLB,2995023.0,407592680.07,2.87
12/4/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,18756793.0,393892653.0,2.77
12/4/2020,ARKK,ZILLOW GROUP INC - C,Z,3597951.0,384872818.47,2.71
12/4/2020,ARKK,TWILIO INC - A,TWLO,977935.0,312440453.15,2.2
12/4/2020,ARKK,PAGERDUTY INC,PD,7613933.0,310953023.72,2.19
12/4/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,7060596.0,304382293.56,2.1399999999999997
12/4/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,2790864.0,289496322.72,2.04
12/4/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6654627.0,289076996.88,2.03
12/4/2020,ARKK,MATERIALISE NV-ADR,MTLS,5991543.0,288133302.87,2.03
12/4/2020,ARKK,VERACYTE INC,VCYT,4978928.0,286885831.36,2.02
12/4/2020,ARKK,EXACT SCIENCES CORP,EXAS,2108301.0,280129953.87,1.97
12/4/2020,ARKK,LENDINGTREE INC,TREE UW,1140643.0,279092529.24,1.96
12/4/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,2131815.0,274108772.7,1.9300000000000002
12/4/2020,ARKK,2U INC,TWOU,8120745.0,263518175.25,1.8500000000000003
12/4/2020,ARKK,DOCUSIGN INC,DOCU,1057241.0,257142156.02,1.81
12/4/2020,ARKK,EDITAS MEDICINE INC,EDIT,7140537.0,246277121.13,1.73
12/4/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,2218872.0,242367388.56,1.71
12/4/2020,ARKK,SERES THERAPEUTICS INC,MCRB,8501171.0,216099766.82,1.52
12/4/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,963365.0,209791996.05,1.48
12/4/2020,ARKK,UNITY SOFTWARE INC,U,1181649.0,178358100.06,1.26
12/4/2020,ARKK,KE HOLDINGS INC,BEKE,2843255.0,176338675.1,1.24
12/4/2020,ARKK,SHOPIFY INC - CLASS A,SHOP,160876.0,169545607.64,1.1900000000000002
12/4/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,2354325.0,161035830.0,1.13
12/4/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7537025.0,152097164.5,1.0699999999999998
12/4/2020,ARKK,SEA LTD-ADR,SE,729292.0,144968663.76,1.02
12/4/2020,ARKK,SPLUNK INC,SPLK,900458.0,145036770.06,1.02
12/4/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,351499.0,144118104.99,1.01
12/4/2020,ARKK,COMPUGEN LTD,CGEN,10940184.0,138830934.96,0.98
12/4/2020,ARKK,CERUS CORP,CERS,19218009.0,138177484.71,0.97
12/4/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,4039092.0,138500464.68,0.97
12/4/2020,ARKK,SYNOPSYS INC,SNPS,561365.0,132976141.2,0.9400000000000001
12/4/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1705187.0,129133811.51,0.91
12/4/2020,ARKK,PINTEREST INC- CLASS A,PINS,1901461.0,127987339.91,0.9000000000000001
12/4/2020,ARKK,STRATASYS LTD,SSYS,7107018.0,128068464.36,0.9000000000000001
12/4/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2138427.0,125803660.41,0.89
12/4/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,2691392.0,115191577.6,0.8100000000000002
12/4/2020,ARKK,HUYA INC-ADR,HUYA,5340181.0,101463439.0,0.7100000000000001
12/4/2020,ARKK,MORGAN STANLEY GOVT INSTL 8035,,51133709.62,51133709.62,0.36
12/4/2020,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5097545.0,39556949.2,0.28
12/4/2020,ARKK,EXONE CO/THE,XONE,1390814.0,16550686.6,0.12
12/4/2020,ARKK,ORGANOVO HOLDINGS INC,ONVO ,835271.0,6732284.26,0.05
12/4/2020,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,210446.0,2521143.08,0.02
12/4/2020,ARKQ,TESLA INC,TSLA,229466.0,137459312.64,11.57
12/4/2020,ARKQ,MATERIALISE NV-ADR,MTLS,1750442.0,84178755.78,7.08
12/4/2020,ARKQ,ALPHABET INC-CL C,GOOG,27698.0,50631667.02,4.26
12/4/2020,ARKQ,TRIMBLE INC,TRMB,773261.0,48730908.22,4.1
12/4/2020,ARKQ,DEERE & CO,DE,162873.0,41270389.47,3.47
12/4/2020,ARKQ,JD.COM INC-ADR,JD,481528.0,41021370.32,3.45
12/4/2020,ARKQ,PROTO LABS INC,PRLB,297963.0,40549784.67,3.4099999999999997
12/4/2020,ARKQ,NXP SEMICONDUCTORS NV,NXPI,245360.0,40236586.4,3.39
12/4/2020,ARKQ,FLIR SYSTEMS INC,FLIR,959498.0,39540912.58,3.3300000000000005
12/4/2020,ARKQ,2U INC,TWOU,1201373.0,38984553.85,3.2800000000000002
12/4/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1677623.0,38753091.3,3.26
12/4/2020,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,360706.0,37416033.38,3.15
12/4/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1082332.0,37113164.28,3.1199999999999997
12/4/2020,ARKQ,CATERPILLAR INC,CAT,187446.0,34154535.66,2.87
12/4/2020,ARKQ,WORKHORSE GROUP INC,WKHS,1388187.0,30637287.09,2.58
12/4/2020,ARKQ,STRATASYS LTD,SSYS,1693400.0,30515068.0,2.5700000000000003
12/4/2020,ARKQ,XILINX INC,XLNX,201591.0,29817324.81,2.5100000000000002
12/4/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,649287.0,29536065.63,2.4899999999999998
12/4/2020,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1027417.0,29527964.58,2.48
12/4/2020,ARKQ,AEROVIRONMENT INC,AVAV,305494.0,27638042.18,2.33
12/4/2020,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,1033052.0,27530835.8,2.32
12/4/2020,ARKQ,NANO DIMENSION LTD - ADR,NNDM,3585219.0,26674029.36,2.24
12/4/2020,ARKQ,BAIDU INC - SPON ADR,BIDU,162886.0,23466986.02,1.97
12/4/2020,ARKQ,SYNOPSYS INC,SNPS,93145.0,22064187.6,1.8599999999999999
12/4/2020,ARKQ,SPLUNK INC,SPLK,130058.0,20948442.06,1.76
12/4/2020,ARKQ,TERADYNE INC,TER,178773.0,20743031.19,1.7500000000000002
12/4/2020,ARKQ,ANSYS INC,ANSS,47935.0,16464234.45,1.39
12/4/2020,ARKQ,INTUITIVE SURGICAL INC,ISRG,19432.0,15163566.88,1.28
12/4/2020,ARKQ,AMAZON.COM INC,AMZN,4721.0,14930540.18,1.26
12/4/2020,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,488950.0,13739495.0,1.16
12/4/2020,ARKQ,EXONE CO/THE,XONE,997483.0,11870047.7,1.0
12/4/2020,ARKQ,ELBIT SYSTEMS LTD,ESLT,96370.0,11732083.8,0.9900000000000001
12/4/2020,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,155777.0,11796992.21,0.9900000000000001
12/4/2020,ARKQ,NVIDIA CORP,NVDA,21783.0,11813574.39,0.9900000000000001
12/4/2020,ARKQ,AUTODESK INC,ADSK,41660.0,11581480.0,0.97
12/4/2020,ARKQ,APPLE INC,AAPL,86958.0,10630615.5,0.89
12/4/2020,ARKQ,ROCKWELL AUTOMATION INC,ROK,41987.0,10411096.52,0.88
12/4/2020,ARKQ,RAVEN INDUSTRIES INC,RAVN,312679.0,8892590.76,0.75
12/4/2020,ARKQ,HONEYWELL INTERNATIONAL INC,HON,28152.0,5987367.36,0.5
12/4/2020,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,2755523.56,2755523.56,0.22999999999999998
12/4/2020,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.0,1589149.9,0.13
12/4/2020,ARKW,TESLA INC,TSLA,717708.0,429935800.32,9.8
12/4/2020,ARKW,ROKU INC,ROKU,1131051.0,335220895.38,7.64
12/4/2020,ARKW,SQUARE INC - A,SQ,1081503.0,225114849.45,5.13
12/4/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,499817.0,159826482.09,3.64
12/4/2020,ARKW,TELADOC HEALTH INC,TDOC,719251.0,146482658.66,3.34
12/4/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,6120405.0,128528505.0,2.9300000000000006
12/4/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,5380928.0,124945148.16,2.85
12/4/2020,ARKW,FACEBOOK INC-CLASS A,FB,422282.0,118112275.4,2.69
12/4/2020,ARKW,PAGERDUTY INC,PD,2802689.0,114461818.76,2.6100000000000003
12/4/2020,ARKW,PINTEREST INC- CLASS A,PINS,1647651.0,110903388.81,2.53
12/4/2020,ARKW,TWILIO INC - A,TWLO,328726.0,105024669.74,2.39
12/4/2020,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,2423045.0,103706326.0,2.36
12/4/2020,ARKW,SNAP INC - A,SNAP,2072975.0,99710097.5,2.27
12/4/2020,ARKW,SEA LTD-ADR,SE,489817.0,97365823.26,2.22
12/4/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1256469.0,95152397.37,2.17
12/4/2020,ARKW,VERACYTE INC,VCYT,1641786.0,94599709.32,2.16
12/4/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,428131.0,93234087.87,2.12
12/4/2020,ARKW,NETFLIX INC,NFLX,179532.0,89462590.92,2.04
12/4/2020,ARKW,FASTLY INC - CLASS A,FSLY,999468.0,88622827.56,2.02
12/4/2020,ARKW,UNITY SOFTWARE INC,U,582193.0,87876211.42,2.0
12/4/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,767646.0,83849972.58,1.91
12/4/2020,ARKW,LENDINGTREE INC,TREE UW,333855.0,81687641.4,1.8599999999999999
12/4/2020,ARKW,ZILLOW GROUP INC - C,Z,687258.0,73515988.26,1.68
12/4/2020,ARKW,HUYA INC-ADR,HUYA,3826134.0,72696546.0,1.66
12/4/2020,ARKW,KE HOLDINGS INC,BEKE,1120640.0,69502092.8,1.58
12/4/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,61740.0,65067168.6,1.48
12/4/2020,ARKW,DOCUSIGN INC,DOCU,267819.0,65138937.18,1.48
12/4/2020,ARKW,2U INC,TWOU,1911052.0,62013637.4,1.41
12/4/2020,ARKW,MERCADOLIBRE INC,MELI,39338.0,61264214.44,1.4
12/4/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,2624247.0,56867432.49,1.3
12/4/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,333013.0,55699754.38,1.27
12/4/2020,ARKW,AGORA INC-ADR,API,1377984.0,54072092.16,1.23
12/4/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,59078.0,53393514.84,1.22
12/4/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,759740.0,51966216.0,1.18
12/4/2020,ARKW,JD.COM INC-ADR,JD,582171.0,49595147.49,1.13
12/4/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,478072.0,49590408.56,1.13
12/4/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,636320.0,49219352.0,1.12
12/4/2020,ARKW,HUBSPOT INC,HUBS,125738.0,48687010.98,1.11
12/4/2020,ARKW,SPLUNK INC,SPLK,280826.0,45232643.82,1.03
12/4/2020,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,106807.0,43791938.07,1.0
12/4/2020,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,192496.0,43313524.96,0.9900000000000001
12/4/2020,ARKW,LENDINGCLUB CORP,LC,4673794.0,41363076.9,0.9400000000000001
12/4/2020,ARKW,ADYEN NV-UNSPON ADR,ADYEY,989870.0,39990748.0,0.91
12/4/2020,ARKW,OKTA INC,OKTA,160497.0,38676567.06,0.88
12/4/2020,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,143488.0,38347168.0,0.8699999999999999
12/4/2020,ARKW,SYNOPSYS INC,SNPS,159819.0,37857924.72,0.86
12/4/2020,ARKW,NVIDIA CORP,NVDA,68981.0,37410465.73,0.8500000000000001
12/4/2020,ARKW,ADOBE INC,ADBE,71284.0,34644024.0,0.79
12/4/2020,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1156127.0,27573628.95,0.63
12/4/2020,ARKW,MORGAN STANLEY GOVT INSTL 8035,,8489602.39,8489602.39,0.19
