date,fund,company,ticker,shares,market value($),weight(%)
11/3/2020,ARKF,SBI HOLDINGS INC,8473,464074.0,10663828.09,1.18
11/3/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,10074645.28,1.11
11/3/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,204519.0,9972346.44,1.1
11/3/2020,ARKF,PINDUODUO INC-ADR,PDD,100287.0,9800045.64,1.08
11/3/2020,ARKF,NVIDIA CORP,NVDA,18824.0,9803162.72,1.08
11/3/2020,ARKF,YEAHKA LTD,9923,1770800.0,9456204.94,1.04
11/3/2020,ARKF,JD.COM INC-ADR,JD,107648.0,8901413.12,0.98
11/3/2020,ARKF,DISCOVERY LTD,DSY,1259773.0,8850472.26,0.98
11/3/2020,ARKF,TRANSUNION,TRU,103979.0,8560591.07,0.95
11/3/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,510813.0,8515252.71,0.9400000000000001
11/3/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,311797.0,7935233.65,0.88
11/3/2020,ARKF,VERISK ANALYTICS INC,VRSK,42066.0,7906304.7,0.8699999999999999
11/3/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,274943.0,6364930.45,0.7
11/3/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9138.0,4931687.22,0.54
11/3/2020,ARKF,ZSCALER INC,ZS,32574.0,4386089.1,0.48
11/3/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,4295.0,4044687.4,0.45000000000000007
11/3/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2438455.55,2438455.55,0.27
11/3/2020,ARKG,INVITAE CORP,NVTA,6276325.0,258584590.0,9.08
11/3/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,2560006.0,222259720.92,7.8
11/3/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,15276473.0,194163971.83,6.819999999999999
11/3/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2917062.0,163180448.28,5.7299999999999995
11/3/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,1675334.0,144581324.2,5.07
11/3/2020,ARKG,CAREDX INC,CDNA,2206586.0,109093611.84,3.83
11/3/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,2933594.0,108836337.4,3.82
11/3/2020,ARKG,TELADOC HEALTH INC,TDOC,540697.0,105565682.28,3.71
11/3/2020,ARKG,PERSONALIS INC,PSNL,3943430.0,104382592.1,3.66
11/3/2020,ARKG,EXACT SCIENCES CORP,EXAS,814101.0,102698841.15,3.6000000000000005
11/3/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3372855.0,102366149.25,3.5900000000000003
11/3/2020,ARKG,COMPUGEN LTD,CGEN,6083315.0,79508927.05,2.79
11/3/2020,ARKG,FATE THERAPEUTICS INC,FATE,1708968.0,77877671.76,2.73
11/3/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,4447219.0,75202473.29,2.64
11/3/2020,ARKG,CELLECTIS - ADR,CLLS,4378168.0,69569089.52,2.44
11/3/2020,ARKG,VERACYTE INC,VCYT,1784371.0,68198659.62,2.39
11/3/2020,ARKG,INCYTE CORP,INCY,770709.0,65471729.55,2.3
11/3/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,60891501.72,2.1399999999999997
11/3/2020,ARKG,ILLUMINA INC,ILMN,197443.0,58567517.09,2.06
11/3/2020,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,57368063.44,2.01
11/3/2020,ARKG,CERUS CORP,CERS,8188288.0,45281232.64,1.59
11/3/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,945706.0,44448182.0,1.5599999999999998
11/3/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,209516.0,44237208.24,1.55
11/3/2020,ARKG,ACCOLADE INC,ACCD,1170100.0,40953500.0,1.44
11/3/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,794520.0,38311754.4,1.34
11/3/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,274216.0,37655341.12,1.32
11/3/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,1963866.0,31107637.44,1.09
11/3/2020,ARKG,GUARDANT HEALTH INC,GH,277680.0,29903359.2,1.05
11/3/2020,ARKG,SCHRODINGER INC,SDGR,613709.0,29494854.54,1.04
11/3/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,358827.0,29082928.35,1.02
11/3/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3789135.0,28721643.3,1.01
11/3/2020,ARKG,PHREESIA INC,PHR,676769.0,25886414.25,0.91
11/3/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,531400.0,25507200.0,0.9000000000000001
11/3/2020,ARKG,CODEXIS INC,CDXS,1676118.0,22728160.08,0.8
11/3/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,524236.0,19905240.92,0.7
11/3/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,1958334.0,18486672.96,0.65
11/3/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4585196.0,17973968.32,0.63
11/3/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,509968.0,17374609.76,0.61
11/3/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,33700.0,16563550.0,0.58
11/3/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,26694.0,14873629.86,0.52
11/3/2020,ARKG,EVOGENE LTD,EVGN,4602387.0,12748611.99,0.45000000000000007
11/3/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,272582.0,7452391.88,0.26
11/3/2020,ARKG,BERKELEY LIGHTS INC,BLI,102491.0,7375252.36,0.26
11/3/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,6590948.5,6590948.5,0.22999999999999998
11/3/2020,ARKG,SURFACE ONCOLOGY INC,SURF,539346.0,4589834.46,0.16
11/3/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3332884.76,0.12
11/3/2020,ARKK,TESLA INC,TSLA,2373766.0,1006239407.4,10.16
11/3/2020,ARKK,INVITAE CORP,NVTA,17638071.0,726688525.2,7.339999999999999
11/3/2020,ARKK,SQUARE INC - A,SQ,3447700.0,545460617.0,5.510000000000001
11/3/2020,ARKK,ROKU INC,ROKU,2534185.0,515681305.65,5.21
11/3/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,5702921.0,495127601.22,5.0
11/3/2020,ARKK,TELADOC HEALTH INC,TDOC,1841029.0,359442501.96,3.63
11/3/2020,ARKK,PROTO LABS INC,PRLB,2625123.0,325961522.91,3.29
11/3/2020,ARKK,LENDINGTREE INC,TREE UW,906765.0,308136882.3,3.11
11/3/2020,ARKK,2U INC,TWOU,8139012.0,306352411.68,3.09
11/3/2020,ARKK,ZILLOW GROUP INC - C,Z,3272126.0,300021232.94,3.0300000000000002
11/3/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,11732179.0,297762703.02,3.01
11/3/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,16439939.0,277999368.49,2.81
11/3/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1154909.0,273170625.77,2.76
11/3/2020,ARKK,SERES THERAPEUTICS INC,MCRB,8566502.0,259993335.7,2.63
11/3/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6188496.0,229593201.6,2.32
11/3/2020,ARKK,EDITAS MEDICINE INC,EDIT,7156600.0,202603346.0,2.0500000000000003
11/3/2020,ARKK,PAGERDUTY INC,PD,7374687.0,196756649.16,1.9900000000000002
11/3/2020,ARKK,TWILIO INC - A,TWLO,672605.0,188578263.85,1.9
11/3/2020,ARKK,MATERIALISE NV-ADR,MTLS,5251452.0,181437666.6,1.83
11/3/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6838048.0,172797472.96,1.7399999999999998
11/3/2020,ARKK,VERACYTE INC,VCYT,4363937.0,166789672.14,1.68
11/3/2020,ARKK,EXACT SCIENCES CORP,EXAS,1305305.0,164664225.75,1.66
11/3/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,1859924.0,163096735.56,1.6500000000000001
11/3/2020,ARKK,SPLUNK INC,SPLK,765194.0,149044487.32,1.51
11/3/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,1708509.0,147444326.7,1.49
11/3/2020,ARKK,COMPUGEN LTD,CGEN,10964794.0,143309857.58,1.4500000000000002
11/3/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1385755.0,133115625.3,1.34
11/3/2020,ARKK,DOCUSIGN INC,DOCU,571344.0,119085229.92,1.2
11/3/2020,ARKK,SYNOPSYS INC,SNPS,492065.0,109110493.1,1.1
11/3/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2852380.0,108304868.6,1.09
11/3/2020,ARKK,CERUS CORP,CERS,19261241.0,106514662.73,1.08
11/3/2020,ARKK,HUYA INC-ADR,HUYA,4680490.0,103672853.5,1.05
11/3/2020,ARKK,STRATASYS LTD,SSYS,7476938.0,99218967.26,1.0
11/3/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3540174.0,98629247.64,1.0
11/3/2020,ARKK,PINTEREST INC- CLASS A,PINS,1666561.0,99293704.38,1.0
11/3/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,538871.0,96894394.51,0.98
11/3/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,204315.0,92250265.65,0.9299999999999999
11/3/2020,ARKK,FACEBOOK INC-CLASS A,FB,336517.0,89277960.1,0.9000000000000001
11/3/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,6606021.0,83962526.91,0.8500000000000001
11/3/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,1094272.0,76642810.88,0.77
11/3/2020,ARKK,ZSCALER INC,ZS,561489.0,75604493.85,0.76
11/3/2020,ARKK,UNITY SOFTWARE INC,U,681266.0,66811756.62,0.67
11/3/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,786142.0,58937065.74,0.6
11/3/2020,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,3507871.0,53074088.23,0.54
11/3/2020,ARKK,SEA LTD-ADR,SE,318028.0,52916678.92,0.53
11/3/2020,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5109012.0,38726310.96,0.38999999999999996
11/3/2020,ARKK,EXONE CO/THE,XONE,1973507.0,19873215.49,0.2
11/3/2020,ARKK,MORGAN STANLEY GOVT INSTL 8035,,9726447.29,9726447.29,0.1
11/3/2020,ARKK,ORGANOVO HOLDINGS INC,ONVO ,837151.0,7425529.37,0.07
11/3/2020,ARKQ,TESLA INC,TSLA,188874.0,80063688.6,10.26
11/3/2020,ARKQ,MATERIALISE NV-ADR,MTLS,1353308.0,46756791.4,5.99
11/3/2020,ARKQ,2U INC,TWOU,1209050.0,45508642.0,5.83
11/3/2020,ARKQ,ALPHABET INC-CL C,GOOG,21390.0,35297991.9,4.52
11/3/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,722535.0,32123906.1,4.11
11/3/2020,ARKQ,DEERE & CO,DE,125937.0,30219842.52,3.8699999999999997
11/3/2020,ARKQ,JD.COM INC-ADR,JD,347009.0,28694174.21,3.6799999999999997
11/3/2020,ARKQ,PROTO LABS INC,PRLB,230364.0,28604297.88,3.66
11/3/2020,ARKQ,TRIMBLE INC,TRMB,524615.0,27636718.2,3.54
11/3/2020,ARKQ,XILINX INC,XLNX,217634.0,26294539.88,3.37
11/3/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1296990.0,26147318.4,3.35
11/3/2020,ARKQ,CATERPILLAR INC,CAT,144910.0,24299957.9,3.11
11/3/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,836776.0,23312579.36,2.9900000000000007
11/3/2020,ARKQ,STRATASYS LTD,SSYS,1704221.0,22615012.67,2.9
11/3/2020,ARKQ,FLIR SYSTEMS INC,FLIR,529589.0,19245264.26,2.47
11/3/2020,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,798675.0,19136253.0,2.45
11/3/2020,ARKQ,NXP SEMICONDUCTORS NV,NXPI,134424.0,18668805.12,2.39
11/3/2020,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,211021.0,18504431.49,2.37
11/3/2020,ARKQ,AEROVIRONMENT INC,AVAV,236182.0,18063199.36,2.31
11/3/2020,ARKQ,SPLUNK INC,SPLK,88872.0,17310488.16,2.22
11/3/2020,ARKQ,WORKHORSE GROUP INC,WKHS,952426.0,17000804.1,2.18
11/3/2020,ARKQ,BAIDU INC - SPON ADR,BIDU,125950.0,16891154.5,2.16
11/3/2020,ARKQ,SYNOPSYS INC,SNPS,72017.0,15969049.58,2.0500000000000003
11/3/2020,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,430600.0,12500318.0,1.6
11/3/2020,ARKQ,TERADYNE INC,TER,138196.0,12414146.68,1.59
11/3/2020,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,655756.0,12098698.2,1.55
11/3/2020,ARKQ,AMAZON.COM INC,AMZN,3657.0,11148035.37,1.43
11/3/2020,ARKQ,INTUITIVE SURGICAL INC,ISRG,15024.0,10246368.0,1.31
11/3/2020,ARKQ,EXONE CO/THE,XONE,1003858.0,10108850.06,1.29
11/3/2020,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,120437.0,9029161.89,1.16
11/3/2020,ARKQ,NVIDIA CORP,NVDA,16843.0,8771497.54,1.12
11/3/2020,ARKQ,ELBIT SYSTEMS LTD,ESLT,74485.0,8428722.6,1.08
11/3/2020,ARKQ,ROCKWELL AUTOMATION INC,ROK,32487.0,8231231.19,1.05
11/3/2020,ARKQ,ANSYS INC,ANSS,24885.0,7861420.35,1.01
11/3/2020,ARKQ,APPLE INC,AAPL,67205.0,7422120.2,0.95
11/3/2020,ARKQ,AUTODESK INC,ADSK,26092.0,6478904.52,0.83
11/3/2020,ARKQ,NANO DIMENSION LTD - ADR,NNDM,1908381.0,5763310.62,0.74
11/3/2020,ARKQ,HONEYWELL INTERNATIONAL INC,HON,21768.0,3901043.28,0.5
11/3/2020,ARKQ,RAVEN INDUSTRIES INC,RAVN,157420.0,3598621.2,0.45999999999999996
11/3/2020,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,2534743.41,2534743.41,0.32
11/3/2020,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,198425.0,1760029.75,0.22999999999999998
11/3/2020,ARKW,TESLA INC,TSLA,640630.0,271563057.0,9.4
11/3/2020,ARKW,ROKU INC,ROKU,873943.0,177838661.07,6.16
11/3/2020,ARKW,SQUARE INC - A,SQ,942753.0,149152952.13,5.17
11/3/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,402524.0,95209001.72,3.3000000000000003
11/3/2020,ARKW,PINTEREST INC- CLASS A,PINS,1460187.0,86997941.46,3.01
11/3/2020,ARKW,FACEBOOK INC-CLASS A,FB,325385.0,86324640.5,2.9900000000000007
11/3/2020,ARKW,TELADOC HEALTH INC,TDOC,434174.0,84768131.76,2.94
11/3/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1129642.0,84689260.74,2.9300000000000006
11/3/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,4929149.0,83351909.59,2.8899999999999997
11/3/2020,ARKW,LENDINGTREE INC,TREE UW,243362.0,82699274.84,2.86
11/3/2020,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,3091793.0,78469706.34,2.7199999999999998
11/3/2020,ARKW,SNAP INC - A,SNAP,1867100.0,76868507.0,2.6599999999999997
11/3/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,4930614.0,76030067.88,2.63
11/3/2020,ARKW,TWILIO INC - A,TWLO,264766.0,74232443.42,2.5700000000000003
11/3/2020,ARKW,2U INC,TWOU,1921489.0,72324845.96,2.5
11/3/2020,ARKW,PAGERDUTY INC,PD,2665789.0,71123250.52,2.46
11/3/2020,ARKW,HUYA INC-ADR,HUYA,3081438.0,68253851.7,2.36
11/3/2020,ARKW,SEA LTD-ADR,SE,394492.0,65639523.88,2.27
11/3/2020,ARKW,NETFLIX INC,NFLX,123695.0,60266677.9,2.09
11/3/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,618201.0,59384388.06,2.06
11/3/2020,ARKW,ZILLOW GROUP INC - C,Z,637350.0,58438621.5,2.02
11/3/2020,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,202639.0,57867619.23,2.0
11/3/2020,ARKW,VERACYTE INC,VCYT,1498598.0,57276415.56,1.9800000000000002
11/3/2020,ARKW,FASTLY INC - CLASS A,FSLY,725733.0,50024775.69,1.73
11/3/2020,ARKW,SPLUNK INC,SPLK,257209.0,50099169.02,1.73
11/3/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,265313.0,47705930.53,1.6500000000000001
11/3/2020,ARKW,MERCADOLIBRE INC,MELI,34924.0,43095168.28,1.49
11/3/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,62842.0,36830439.36,1.28
11/3/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,2113445.0,35231128.15,1.22
11/3/2020,ARKW,AMAZON.COM INC,AMZN,11357.0,34620792.37,1.2
11/3/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,268192.0,34022837.12,1.18
11/3/2020,ARKW,HUBSPOT INC,HUBS,114445.0,34215621.65,1.18
11/3/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,384977.0,33758633.13,1.17
11/3/2020,ARKW,UNITY SOFTWARE INC,U,327515.0,32119396.05,1.11
11/3/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,428759.0,30030280.36,1.04
11/3/2020,ARKW,NVIDIA CORP,NVDA,55574.0,28941827.72,1.0
11/3/2020,ARKW,JD.COM INC-ADR,JD,350336.0,28969283.84,1.0
11/3/2020,ARKW,SYNOPSYS INC,SNPS,128700.0,28537938.0,0.9900000000000001
11/3/2020,ARKW,ADYEN NV-UNSPON ADR,ADYEY,797167.0,28578436.95,0.9900000000000001
11/3/2020,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,154981.0,28215840.86,0.98
11/3/2020,ARKW,AGORA INC-ADR,API,710902.0,27490580.34,0.95
11/3/2020,ARKW,OKTA INC,OKTA,129255.0,26949667.5,0.9299999999999999
11/3/2020,ARKW,DOCUSIGN INC,DOCU,126007.0,26263639.01,0.91
11/3/2020,ARKW,ADOBE INC,ADBE,57385.0,26053937.7,0.9000000000000001
11/3/2020,ARKW,LENDINGCLUB CORP,LC,4699320.0,25188355.2,0.8699999999999999
11/3/2020,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,54928.0,24800541.28,0.86
11/3/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,275776.0,14629916.8,0.51
11/3/2020,ARKW,KE HOLDINGS INC,BEKE,206353.0,13788507.46,0.48
11/3/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,11780.0,11093461.6,0.38
11/3/2020,ARKW,MORGAN STANLEY GOVT INSTL 8035,,7387419.74,7387419.74,0.26
11/3/2020,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,24651.0,258835.5,0.01
