date,fund,company,ticker,cusip,shares,market value($),weight(%)
7/28/2021,ARKK,TESLA INC,TSLA,88160R101,3547376.0,2287277097.28,10.31
7/28/2021,ARKK,ROKU INC,ROKU,77543R102,3138450.0,1441709776.5,6.5
7/28/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8464904.0,1278285153.04,5.76
7/28/2021,ARKK,SQUARE INC - A,SQ,852234103,4560153.0,1147927314.69,5.17
7/28/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,707176.0,1099729397.6,4.96
7/28/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2885249.0,1060444417.46,4.78
7/28/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4242738.0,997382849.04,4.5
7/28/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2271616.0,880205767.68,3.97
7/28/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,8480755.0,854690488.9,3.85
7/28/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3267536.0,774177304.48,3.49
7/28/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6268428.0,668465161.92,3.01
7/28/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5917389.0,662451698.55,2.99
7/28/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1976791.0,597069953.64,2.69
7/28/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4852994.0,569887085.42,2.57
7/28/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4153164.0,549754318.68,2.48
7/28/2021,ARKK,TWITTER INC,TWTR,90184L102,7431137.0,507769591.21,2.29
7/28/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,8099227.0,484576751.41,2.18
7/28/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22083354.0,478767114.72,2.16
7/28/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,9516268.0,464108390.36,2.09
7/28/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2525197.0,453904160.75,2.05
7/28/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4523595.0,381655710.15,1.72
7/28/2021,ARKK,SEA LTD-ADR,SE,81141R100,1355716.0,367290578.72,1.66
7/28/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,4426656.0,354752211.84,1.6
7/28/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8279221.0,329595788.01,1.49
7/28/2021,ARKK,INVITAE CORP,NVTA,46185L103,11912391.0,322825796.1,1.46
7/28/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3719230.0,252498524.7,1.14
7/28/2021,ARKK,TERADYNE INC,TER,880770102,1894657.0,233914353.22,1.05
7/28/2021,ARKK,2U INC,TWOU,90214J101,5181501.0,233685695.1,1.05
7/28/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,7369854.0,221169318.54,1.0
7/28/2021,ARKK,PAGERDUTY INC,PD,69553P100,5507326.0,222606116.92,1.0
7/28/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1940009.0,216252803.23,0.97
