date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/19/2021,ARKK,TESLA INC,TSLA,88160R101,3225943.0,2520429265.9,8.92
2/19/2021,ARKK,ROKU INC,ROKU,77543R102,4181063.0,1953852550.53,6.91
2/19/2021,ARKK,SQUARE INC - A,SQ,852234103,5354944.0,1481016862.08,5.24
2/19/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,5050555.0,1477337843.05,5.23
2/19/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3052492.0,1037572555.72,3.67
2/19/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2637090.0,961456643.1,3.4
2/19/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,5275163.0,955965038.86,3.38
2/19/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6019835.0,896835018.3,3.17
2/19/2021,ARKK,INVITAE CORP,NVTA,46185L103,17310715.0,872806250.3,3.09
2/19/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,543378.0,779752863.78,2.76
2/19/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,2204350.0,632472102.0,2.24
2/19/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4270085.0,631161263.85,2.23
2/19/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,6339216.0,605395128.0,2.14
2/19/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1426553.0,595243504.78,2.11
2/19/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1394668.0,593500967.4,2.1
2/19/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,21142054.0,576755233.12,2.04
2/19/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2117125.0,561376865.0,1.99
2/19/2021,ARKK,PROTO LABS INC,PRLB,743713109,3083499.0,538286420.43,1.9
2/19/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11229923.0,529940066.37,1.87
2/19/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,3658644.0,499990289.04,1.77
2/19/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,3906116.0,474202482.4,1.68
2/19/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,3129241.0,471920835.21,1.67
2/19/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6402822.0,463372228.14,1.64
2/19/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6053418.0,420046675.02,1.49
2/19/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1213994.0,418403032.1,1.48
2/19/2021,ARKK,2U INC,TWOU,90214J101,7987942.0,410340580.54,1.45
