date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/7/2021,ARKK,TESLA INC,TSLA,88160R101,3246359.0,2381431571.63,10.49
9/7/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8529393.0,1233009052.08,5.43
9/7/2021,ARKK,ROKU INC,ROKU,77543R102,3362499.0,1150882532.73,5.07
9/7/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4123462.0,1148136759.28,5.06
9/7/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,8242304.0,1101254237.44,4.85
9/7/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2959984.0,882933627.36,3.89
9/7/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,558767.0,868463609.75,3.83
9/7/2021,ARKK,SQUARE INC - A,SQ,852234103,3201273.0,863511379.02,3.8
9/7/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3371324.0,839594528.96,3.7
9/7/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2207780.0,810763049.4,3.57
9/7/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4228013.0,747428138.14,3.29
9/7/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6501849.0,702069655.02,3.09
9/7/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,25913265.0,690329379.6,3.04
9/7/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6522571.0,636342026.76,2.8
9/7/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,9984017.0,609224717.34,2.68
9/7/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4867700.0,593664692.0,2.61
9/7/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4830476.0,543525159.52,2.39
9/7/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,8398244.0,532196722.28,2.34
9/7/2021,ARKK,TWITTER INC,TWTR,90184L102,7498873.0,484877128.18,2.14
9/7/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,6158174.0,449423538.52,1.98
9/7/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2166338.0,401227460.98,1.77
9/7/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1297154.0,402182597.7,1.77
9/7/2021,ARKK,INVITAE CORP,NVTA,46185L103,12545455.0,391920014.2,1.73
9/7/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8046441.0,369573035.13,1.63
9/7/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,7260871.0,318026149.8,1.4
9/7/2021,ARKK,SEA LTD-ADR,SE,81141R100,814168.0,287694404.48,1.27
9/7/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4238304.0,289264248.0,1.27
9/7/2021,ARKK,PAGERDUTY INC,PD,69553P100,5577948.0,264283176.24,1.16
9/7/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,8342554.0,260537961.42,1.15
9/7/2021,ARKK,TERADYNE INC,TER,880770102,1752478.0,213592018.64,0.94
9/7/2021,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,4753618.0,206069340.3,0.91
9/7/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1703137.0,195366845.27,0.86
9/7/2021,ARKK,VERACYTE INC,VCYT,92337F107,3547176.0,181828241.76,0.8
9/7/2021,ARKK,2U INC,TWOU,90214J101,4769417.0,177231535.72,0.78
9/7/2021,ARKK,SKILLZ INC,SKLZ,83067L109,13297291.0,160897221.1,0.71
9/7/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,6460167.0,162150191.7,0.71
