date,fund,company,ticker,cusip,shares,market value($),weight(%)
12/29/2020,ARKK,TESLA INC,TSLA,88160R101,2816099.0,1875493773.01,10.41
12/29/2020,ARKK,ROKU INC,ROKU,77543R102,3671916.0,1246872516.12,6.92
12/29/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6384590.0,1007679839.7,5.59
12/29/2020,ARKK,SQUARE INC - A,SQ,852234103,4266203.0,912967442.0,5.07
12/29/2020,ARKK,TELADOC HEALTH INC,TDOC,87918A105,3863461.0,768751469.78,4.27
12/29/2020,ARKK,INVITAE CORP,NVTA,46185L103,17462614.0,767307259.16,4.26
12/29/2020,ARKK,ZILLOW GROUP INC - C,Z,98954M200,4188985.0,546913881.6,3.04
12/29/2020,ARKK,PROTO LABS INC,PRLB,743713109,3215376.0,508029408.0,2.82
12/29/2020,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6772555.0,507061192.85,2.82
12/29/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,21838160.0,499438719.2,2.77
12/29/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,1534045.0,488485949.35,2.71
12/29/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,8589942.0,408967138.62,2.27
12/29/2020,ARKK,TWILIO INC - A,TWLO,90138F102,1138732.0,399125566.0,2.22
12/29/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6603257.0,360669897.34,2.0
12/29/2020,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,2698068.0,356414782.8,1.98
12/29/2020,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,303533.0,355622298.13,1.97
12/29/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,1517894.0,350679050.82,1.95
12/29/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2482137.0,343924902.72,1.91
12/29/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,3249327.0,342998958.12,1.9
12/29/2020,ARKK,DOCUSIGN INC,DOCU,256163106,1501035.0,342476145.6,1.9
12/29/2020,ARKK,PAGERDUTY INC,PD,69553P100,7555149.0,327137951.7,1.82
12/29/2020,ARKK,LENDINGTREE INC,TREE UW,52603B107,1224647.0,326233714.33,1.81
12/29/2020,ARKK,2U INC,TWOU,90214J101,8058045.0,319420903.8,1.77
12/29/2020,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,6008935.0,299004605.6,1.66
12/29/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2583509.0,291678166.1,1.62
