date,fund,company,ticker,shares,market value($),weight(%)
12/8/2020,ARKF,SQUARE INC - A,SQ,706486.0,150488582.86,10.73
12/8/2020,ARKF,MERCADOLIBRE INC,MELI,41977.0,67829794.76,4.83
12/8/2020,ARKF,PINTEREST INC- CLASS A,PINS,944256.0,66022379.52,4.71
12/8/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,516109.0,56802956.54,4.05
12/8/2020,ARKF,ZILLOW GROUP INC - C,Z,489727.0,56171686.9,4.0
12/8/2020,ARKF,SEA LTD-ADR,SE,264314.0,54414323.18,3.88
12/8/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,231780.0,50282353.2,3.58
12/8/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,661118.0,50132577.94,3.5700000000000003
12/8/2020,ARKF,ADYEN NV,ADYEN,23394.0,48828959.89,3.4799999999999995
12/8/2020,ARKF,LENDINGTREE INC,TREE UW,157069.0,42100774.76,3.0
12/8/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,155787.0,41453362.83,2.9499999999999997
12/8/2020,ARKF,MEITUAN-CLASS B,3690,1054015.0,39107092.14,2.79
12/8/2020,ARKF,TWILIO INC - A,TWLO,108837.0,34914909.6,2.4899999999999998
12/8/2020,ARKF,SNAP INC - A,SNAP,696490.0,34824500.0,2.48
12/8/2020,ARKF,APPLE INC,AAPL,249054.0,30977336.52,2.21
12/8/2020,ARKF,FACEBOOK INC-CLASS A,FB,107448.0,30450763.2,2.17
12/8/2020,ARKF,DOCUSIGN INC,DOCU,129554.0,30421870.28,2.17
12/8/2020,ARKF,AMAZON.COM INC,AMZN,9538.0,30304992.02,2.16
12/8/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,483396.0,28764682.8,2.0500000000000003
12/8/2020,ARKF,Z HOLDINGS CORP,4689,4632107.0,27895365.25,1.9900000000000002
12/8/2020,ARKF,SPLUNK INC,SPLK,161826.0,26049131.22,1.8599999999999999
12/8/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5709945.0,25855854.36,1.8399999999999999
12/8/2020,ARKF,INTUIT INC,INTU,64778.0,24135635.02,1.72
12/8/2020,ARKF,WORKDAY INC-CLASS A,WDAY,98638.0,22506232.46,1.6
12/8/2020,ARKF,PINDUODUO INC-ADR,PDD,133843.0,21078934.07,1.5
12/8/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,464580.0,19990877.4,1.4200000000000002
12/8/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,157973.0,19972526.39,1.4200000000000002
12/8/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,183396.0,19373953.44,1.38
12/8/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,456422.0,18635710.26,1.3299999999999998
12/8/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,739085.0,18587987.75,1.32
12/8/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,352419.0,17814780.45,1.27
12/8/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,17611833.26,1.26
12/8/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,13984.0,15411626.56,1.1
12/8/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,272857.0,14772477.98,1.05
12/8/2020,ARKF,SBI HOLDINGS INC,8473,523862.0,14589580.59,1.04
12/8/2020,ARKF,DISCOVERY LTD,DSY,1680283.0,14473005.81,1.03
12/8/2020,ARKF,JD.COM INC-ADR,JD,173216.0,14205444.16,1.01
12/8/2020,ARKF,HDFC BANK LTD-ADR,HDB,201651.0,13587244.38,0.97
12/8/2020,ARKF,TRANSUNION,TRU,138746.0,13477786.44,0.96
12/8/2020,ARKF,NVIDIA CORP,NVDA,25176.0,13443984.0,0.96
12/8/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,415937.0,13226796.6,0.9400000000000001
12/8/2020,ARKF,YEAHKA LTD,9923,2354800.0,11118724.36,0.79
12/8/2020,ARKF,VERISK ANALYTICS INC,VRSK,56163.0,10947853.59,0.7799999999999999
12/8/2020,ARKF,KE HOLDINGS INC,BEKE,164409.0,10780298.13,0.77
12/8/2020,ARKF,TELADOC HEALTH INC,TDOC,34873.0,6913920.98,0.49
12/8/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,12204.0,6907586.04,0.49
12/8/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,3369456.93,3369456.93,0.24
12/8/2020,ARKF,JD HEALTH INTERNATIONAL INC,6618,100925.0,1432225.15,0.1
12/8/2020,ARKF,JAPANESE YEN,,25104546.0,241007.5,0.02
12/8/2020,ARKF,ZSCALER INC,ZS,788.0,145464.8,0.01
12/8/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,3160869.0,462972482.43,8.73
12/8/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,20050398.0,451534962.96,8.52
12/8/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3727759.0,373074120.72,7.04
12/8/2020,ARKG,INVITAE CORP,NVTA,6206187.0,340905851.91,6.43
12/8/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,2227527.0,316353384.54,5.970000000000001
12/8/2020,ARKG,FATE THERAPEUTICS INC,FATE,2113266.0,193575165.6,3.65
12/8/2020,ARKG,CAREDX INC,CDNA,2814838.0,191408984.0,3.61
12/8/2020,ARKG,TELADOC HEALTH INC,TDOC,965341.0,191388506.66,3.61
12/8/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,3933436.0,184871492.0,3.49
12/8/2020,ARKG,PERSONALIS INC,PSNL,5287395.0,182045009.85,3.4300000000000006
12/8/2020,ARKG,EXACT SCIENCES CORP,EXAS,1340880.0,179047706.4,3.38
12/8/2020,ARKG,CELLECTIS - ADR,CLLS,5870362.0,175993452.76,3.32
12/8/2020,ARKG,VERACYTE INC,VCYT,2249709.0,135724943.97,2.56
12/8/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,5962899.0,127963812.54,2.41
12/8/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2240727.0,105896758.02,2.0
12/8/2020,ARKG,ACCOLADE INC,ACCD,1632300.0,94559139.0,1.78
12/8/2020,ARKG,INCYTE CORP,INCY,1130781.0,93685205.85,1.77
12/8/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3567728.0,90477582.08,1.71
12/8/2020,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,87500988.32,1.6500000000000001
12/8/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,362127.0,83227648.41,1.5700000000000003
12/8/2020,ARKG,BERKELEY LIGHTS INC,BLI,915816.0,81828159.6,1.54
12/8/2020,ARKG,COMPUGEN LTD,CGEN,5745076.0,69343067.32,1.31
12/8/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,131802.0,65524046.28,1.24
12/8/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,712265.0,64965690.65,1.23
12/8/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,3332208.0,63211985.76,1.1900000000000002
12/8/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,1267981.0,62105709.38,1.17
12/8/2020,ARKG,CERUS CORP,CERS,8188288.0,60675214.08,1.1400000000000001
12/8/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,367605.0,56890549.8,1.0699999999999998
12/8/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,1065323.0,56025336.57,1.06
12/8/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,6148104.0,56316632.64,1.06
