date,fund,company,ticker,cusip,shares,market value($),weight(%)
6/10/2021,ARKK,TESLA INC,TSLA,88160R101,3459684.0,2071589585.52,9.76
6/10/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8517076.0,1281223742.68,6.04
6/10/2021,ARKK,ROKU INC,ROKU,77543R102,3470729.0,1178798397.56,5.55
6/10/2021,ARKK,SQUARE INC - A,SQ,852234103,4406264.0,926240755.44,4.36
6/10/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2772296.0,924921114.48,4.36
6/10/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,719254.0,874296392.24,4.12
6/10/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3287684.0,781482486.8,3.68
6/10/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7641730.0,753933081.8,3.55
6/10/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,3274567.0,734550869.44,3.46
6/10/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2285452.0,719026053.72,3.39
6/10/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6307041.0,702604367.4,3.31
6/10/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5655607.0,674148354.4,3.18
6/10/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4882894.0,585849622.12,2.76
6/10/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22219236.0,537038934.12,2.53
6/10/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2097099.0,498585287.25,2.35
6/10/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2665817.0,496508416.25,2.34
6/10/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,7960949.0,433712501.52,2.04
6/10/2021,ARKK,INVITAE CORP,NVTA,46185L103,13513961.0,412446089.72,1.94
6/10/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4544848.0,389947958.4,1.84
6/10/2021,ARKK,TWITTER INC,TWTR,90184L102,6498885.0,388048423.35,1.83
6/10/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4711606.0,378954470.58,1.79
6/10/2021,ARKK,SEA LTD-ADR,SE,81141R100,1364065.0,358858220.2,1.69
6/10/2021,ARKK,SKILLZ INC,SKLZ,83067L109,15233349.0,340465350.15,1.6
6/10/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8217999.0,316228601.52,1.49
6/10/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3742065.0,287016385.5,1.35
6/10/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3329540.0,275918979.8,1.3
6/10/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,4028194.0,276777209.74,1.3
6/10/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2302629.0,245851698.33,1.16
6/10/2021,ARKK,TERADYNE INC,TER,880770102,1906261.0,237729809.31,1.12
6/10/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11023952.0,227534369.28,1.07
6/10/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,4540891.0,217599496.72,1.03
6/10/2021,ARKK,2U INC,TWOU,90214J101,5878071.0,218664241.2,1.03
6/10/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2805093.0,216917841.69,1.02
6/10/2021,ARKK,PAGERDUTY INC,PD,69553P100,5518658.0,214896542.52,1.01
6/10/2021,ARKK,PROTO LABS INC,PRLB,743713109,2268956.0,195947040.16,0.92
6/10/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6276965.0,182345833.25,0.86
6/10/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4856728.0,176784899.2,0.83
6/10/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,3477143.0,163460492.43,0.77
6/10/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,8373610.0,158512437.3,0.75
6/10/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,2606736.0,124315239.84,0.59
6/10/2021,ARKK,VERACYTE INC,VCYT,92337F107,3532823.0,125485872.96,0.59
6/10/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4208799.0,117846372.0,0.56
6/10/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,5865410.0,117718778.7,0.55
6/10/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,1208708.0,111479138.84,0.53
6/10/2021,ARKK,TRIMBLE INC,TRMB,896239100,1403084.0,109665045.44,0.52
6/10/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1880941.0,108417439.24,0.51
6/10/2021,ARKK,STRATASYS LTD,SSYS,M85548101,4724868.0,106734768.12,0.5
6/10/2021,ARKK,CERUS CORP,CERS,157085101,13910478.0,78315991.14,0.37
6/10/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,574349.0,63666586.65,0.3
6/10/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,7318439.0,57230192.98,0.27
6/10/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,189.0,3027.78,0.0
6/10/2021,ARKQ,TESLA INC,TSLA,88160R101,494014.0,295805702.92,10.14
6/10/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2362471.0,184650733.36,6.33
6/10/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2524375.0,183370600.0,6.29
6/10/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,6551293.0,173609264.5,5.95
6/10/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,57303.0,142764694.2,4.9
6/10/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,679285.0,126842888.05,4.35
6/10/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2991258.0,115103607.84,3.95
