date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/20/2021,ARKK,TESLA INC,TSLA,88160R101,3463871.0,1951752753.66,10.04
5/20/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8539746.0,1169176624.86,6.02
5/20/2021,ARKK,ROKU INC,ROKU,77543R102,3479969.0,1116513253.96,5.74
5/20/2021,ARKK,SQUARE INC - A,SQ,852234103,4417994.0,884084779.34,4.55
5/20/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,705456.0,825658647.84,4.25
5/20/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2617278.0,812560127.88,4.18
5/20/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2291526.0,683722612.62,3.52
5/20/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6323831.0,682973748.0,3.51
5/20/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3078170.0,678151632.7,3.49
5/20/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7518438.0,664329181.68,3.42
5/20/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2758582.0,620129233.6,3.19
5/20/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4813855.0,532219808.8,2.74
5/20/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5353958.0,518584371.88,2.67
5/20/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22278338.0,460493246.46,2.37
5/20/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2323704.0,440318670.96,2.27
5/20/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2672917.0,403663925.34,2.08
5/20/2021,ARKK,INVITAE CORP,NVTA,46185L103,14057711.0,377449540.35,1.94
5/20/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,7982139.0,346744118.16,1.78
5/20/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4527220.0,319440643.2,1.64
