date,fund,company,ticker,cusip,shares,market value($),weight(%)
8/19/2021,ARKK,TESLA INC,TSLA,88160R101,3256252.0,2243525065.48,10.62
8/19/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8555254.0,1182592760.42,5.6
8/19/2021,ARKK,ROKU INC,ROKU,77543R102,3269279.0,1126985856.88,5.34
8/19/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4135958.0,1010786775.62,4.78
8/19/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,8267285.0,974878247.2,4.61
8/19/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2812587.0,958895285.91,4.54
8/19/2021,ARKK,SQUARE INC - A,SQ,852234103,3464172.0,899506901.52,4.26
8/19/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,588569.0,876485183.42,4.15
8/19/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2214468.0,750682507.32,3.55
8/19/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3381543.0,694636563.06,3.29
8/19/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,25991816.0,657073108.48,3.11
8/19/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4216781.0,642763927.83,3.04
8/19/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6542338.0,609811324.98,2.89
8/19/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6521561.0,605135645.19,2.86
8/19/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4852423.0,578991112.36,2.74
8/19/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,8423698.0,510054913.9,2.41
8/19/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4794912.0,486683568.0,2.3
8/19/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,9276690.0,483315549.0,2.29
8/19/2021,ARKK,TWITTER INC,TWTR,90184L102,7521605.0,467242102.6,2.21
8/19/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,4801035.0,436894185.0,2.07
8/19/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1389835.0,395838906.35,1.87
8/19/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2172905.0,342906138.05,1.62
8/19/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8070774.0,317746372.38,1.5
8/19/2021,ARKK,SEA LTD-ADR,SE,81141R100,988791.0,315038700.51,1.49
8/19/2021,ARKK,INVITAE CORP,NVTA,46185L103,12105933.0,306280104.9,1.45
