date,fund,company,ticker,shares,market value($),weight(%)
11/25/2020,ARKF,SQUARE INC - A,SQ,641146.0,136512806.32,11.19
11/25/2020,ARKF,PINTEREST INC- CLASS A,PINS,856904.0,57772467.68,4.74
11/25/2020,ARKF,MERCADOLIBRE INC,MELI,38089.0,56385432.04,4.62
11/25/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,468363.0,48676966.59,3.9900000000000007
11/25/2020,ARKF,ZILLOW GROUP INC - C,Z,444421.0,47593044.89,3.9
11/25/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,210342.0,45109945.32,3.7000000000000006
11/25/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,599936.0,44845216.0,3.6799999999999997
11/25/2020,ARKF,SEA LTD-ADR,SE,239852.0,42621700.4,3.49
11/25/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,141369.0,39260998.68,3.2199999999999998
11/25/2020,ARKF,ADYEN NV,ADYEN,21234.0,39294090.71,3.2199999999999998
11/25/2020,ARKF,LENDINGTREE INC,TREE UW,142538.0,37072708.42,3.04
11/25/2020,ARKF,MEITUAN-CLASS B,3690,956815.0,36245049.93,2.97
11/25/2020,ARKF,TWILIO INC - A,TWLO,98739.0,30164764.5,2.47
11/25/2020,ARKF,SNAP INC - A,SNAP,632050.0,28796198.0,2.36
11/25/2020,ARKF,AMAZON.COM INC,AMZN,8674.0,27627297.18,2.26
11/25/2020,ARKF,FACEBOOK INC-CLASS A,FB,97512.0,26873332.08,2.2
11/25/2020,ARKF,DOCUSIGN INC,DOCU,117566.0,26352418.9,2.16
11/25/2020,ARKF,APPLE INC,AAPL,225996.0,26222315.88,2.15
11/25/2020,ARKF,Z HOLDINGS CORP,4689,4200107.0,25022855.44,2.0500000000000003
11/25/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5180745.0,24096954.72,1.9800000000000002
11/25/2020,ARKF,SPLUNK INC,SPLK,112853.0,22441947.58,1.8399999999999999
11/25/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,440196.0,22473770.24,1.8399999999999999
11/25/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,546708.0,22251015.6,1.82
11/25/2020,ARKF,INTUIT INC,INTU,58784.0,20602028.48,1.69
11/25/2020,ARKF,WORKDAY INC-CLASS A,WDAY,89512.0,19234338.56,1.58
11/25/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,143339.0,17117543.38,1.4
11/25/2020,ARKF,PINDUODUO INC-ADR,PDD,121423.0,16501385.7,1.35
11/25/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,166400.0,16222336.0,1.3299999999999998
11/25/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,319803.0,15910199.25,1.3
11/25/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,15187151.84,1.24
11/25/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,414194.0,14447086.72,1.18
11/25/2020,ARKF,JD.COM INC-ADR,JD,157178.0,13867814.94,1.1400000000000001
11/25/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,670682.0,13702033.26,1.12
11/25/2020,ARKF,SBI HOLDINGS INC,8473,475262.0,13130921.95,1.08
11/25/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,247585.0,13032874.4,1.0699999999999998
11/25/2020,ARKF,DISCOVERY LTD,DSY,1524845.0,13035880.36,1.0699999999999998
11/25/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,12688.0,12935669.76,1.06
11/25/2020,ARKF,HDFC BANK LTD-ADR,HDB,182967.0,12480179.07,1.02
11/25/2020,ARKF,NVIDIA CORP,NVDA,22800.0,12070092.0,0.9900000000000001
11/25/2020,ARKF,TRANSUNION,TRU,125894.0,11789973.1,0.97
11/25/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,377435.0,11417408.75,0.9400000000000001
11/25/2020,ARKF,YEAHKA LTD,9923,2138800.0,10375826.39,0.8500000000000001
11/25/2020,ARKF,VERISK ANALYTICS INC,VRSK,50925.0,9961948.5,0.8199999999999998
11/25/2020,ARKF,KE HOLDINGS INC,BEKE,149181.0,9025450.5,0.74
11/25/2020,ARKF,TELADOC HEALTH INC,TDOC,31633.0,6028933.47,0.49
11/25/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,11070.0,5693854.5,0.4699999999999999
11/25/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2453047.43,2453047.43,0.2
11/25/2020,ARKF,ZSCALER INC,ZS,680.0,99919.2,0.01
11/25/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,2937116.0,323082760.0,8.8
11/25/2020,ARKG,INVITAE CORP,NVTA,6206187.0,290759860.95,7.919999999999999
11/25/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,17726438.0,257742408.52,7.02
11/25/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3642435.0,220840834.05,6.02
11/25/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,1927770.0,192083002.8,5.23
11/25/2020,ARKG,TELADOC HEALTH INC,TDOC,835444.0,159227271.96,4.34
11/25/2020,ARKG,CAREDX INC,CDNA,2533157.0,142059444.56,3.8699999999999997
11/25/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,3404058.0,129149960.52,3.52
11/25/2020,ARKG,EXACT SCIENCES CORP,EXAS,1080238.0,125167177.06,3.4099999999999997
11/25/2020,ARKG,PERSONALIS INC,PSNL,4575861.0,120070592.64,3.27
11/25/2020,ARKG,CELLECTIS - ADR,CLLS,5080363.0,113901738.46,3.1
11/25/2020,ARKG,FATE THERAPEUTICS INC,FATE,1983030.0,113290503.9,3.09
11/25/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3567728.0,104855525.92,2.86
11/25/2020,ARKG,VERACYTE INC,VCYT,2046971.0,104190823.9,2.8400000000000003
11/25/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,5160448.0,93558922.24,2.55
11/25/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,86409546.96,2.35
11/25/2020,ARKG,INCYTE CORP,INCY,978546.0,79418793.36,2.16
11/25/2020,ARKG,ACCOLADE INC,ACCD,1412592.0,71392399.68,1.95
11/25/2020,ARKG,COMPUGEN LTD,CGEN,5745076.0,70836787.08,1.9300000000000002
11/25/2020,ARKG,BERKELEY LIGHTS INC,BLI,792524.0,61801021.52,1.68
11/25/2020,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,59678186.8,1.63
11/25/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,1097356.0,55131165.44,1.5
11/25/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,243108.0,53021854.8,1.44
11/25/2020,ARKG,CERUS CORP,CERS,8188288.0,49293493.76,1.34
11/25/2020,ARKG,SCHRODINGER INC,SDGR,712173.0,45294202.8,1.23
11/25/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,318156.0,44809091.04,1.22
11/25/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,921962.0,42253518.46,1.15
11/25/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,2278862.0,40381434.64,1.1
11/25/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,416365.0,37131430.7,1.01
11/25/2020,ARKG,GUARDANT HEALTH INC,GH,322256.0,36298915.84,0.9900000000000001
11/25/2020,ARKG,CODEXIS INC,CDXS,1944995.0,34737610.7,0.95
11/25/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,67993.0,34561521.83,0.9400000000000001
11/25/2020,ARKG,PHREESIA INC,PHR,785307.0,33493343.55,0.91
11/25/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,754457.0,32894325.2,0.9000000000000001
11/25/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,28464655.06,28464655.06,0.7799999999999999
11/25/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,608294.0,28273505.12,0.77
11/25/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3427116.0,27142758.72,0.74
11/25/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,591768.0,26446111.92,0.72
11/25/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,5320684.0,22134045.44,0.6
11/25/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,2272432.0,21156341.92,0.58
11/25/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,39140.0,17552333.0,0.48
11/25/2020,ARKG,EVOGENE LTD,EVGN,4602387.0,13346922.3,0.36
11/25/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,359085.0,10912593.15,0.3
11/25/2020,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,466682.0,8106266.34,0.22
11/25/2020,ARKG,SURFACE ONCOLOGY INC,SURF,625903.0,4850748.25,0.13
11/25/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3220160.36,0.09
11/25/2020,ARKK,TESLA INC,TSLA,2415451.0,1386468874.0,11.06
11/25/2020,ARKK,ROKU INC,ROKU,3004497.0,835430435.82,6.67
11/25/2020,ARKK,INVITAE CORP,NVTA,17598486.0,824489069.1,6.58
11/25/2020,ARKK,SQUARE INC - A,SQ,3490670.0,743233456.4,5.93
11/25/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,6198536.0,681838960.0,5.4399999999999995
11/25/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,13619640.0,554319348.0,4.42
11/25/2020,ARKK,TELADOC HEALTH INC,TDOC,2578504.0,491437077.36,3.92
11/25/2020,ARKK,PROTO LABS INC,PRLB,2853228.0,388096072.56,3.1
11/25/2020,ARKK,ZILLOW GROUP INC - C,Z,3427636.0,367065539.24,2.9300000000000006
11/25/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1255260.0,339033173.4,2.71
11/25/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,17868695.0,323959440.35,2.58
11/25/2020,ARKK,LENDINGTREE INC,TREE UW,1086593.0,282611973.37,2.25
11/25/2020,ARKK,2U INC,TWOU,8120745.0,270014771.25,2.15
11/25/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6726300.0,255195822.0,2.04
11/25/2020,ARKK,MATERIALISE NV-ADR,MTLS,5707847.0,252058523.52,2.01
11/25/2020,ARKK,PAGERDUTY INC,PD,7613933.0,250879092.35,2.0
11/25/2020,ARKK,SERES THERAPEUTICS INC,MCRB,8501171.0,249849415.69,1.9900000000000002
11/25/2020,ARKK,VERACYTE INC,VCYT,4743187.0,241428218.3,1.9300000000000002
11/25/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6654627.0,238634924.22,1.9
11/25/2020,ARKK,TWILIO INC - A,TWLO,731065.0,223340357.5,1.78
11/25/2020,ARKK,EDITAS MEDICINE INC,EDIT,7140537.0,210288814.65,1.68
11/25/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,2030854.0,202354292.56,1.6099999999999999
11/25/2020,ARKK,EXACT SCIENCES CORP,EXAS,1734489.0,200975240.43,1.6
11/25/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,2021614.0,197087148.86,1.5700000000000003
11/25/2020,ARKK,DOCUSIGN INC,DOCU,730980.0,163849167.0,1.31
11/25/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1506190.0,156538326.7,1.25
11/25/2020,ARKK,UNITY SOFTWARE INC,U,1125694.0,154737897.24,1.23
11/25/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,2242835.0,149372811.0,1.1900000000000002
11/25/2020,ARKK,COMPUGEN LTD,CGEN,10940184.0,134892468.72,1.08
11/25/2020,ARKK,SPLUNK INC,SPLK,652861.0,129827938.46,1.04
11/25/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,585676.0,125604074.96,1.0
11/25/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3847847.0,125016549.03,1.0
11/25/2020,ARKK,PINTEREST INC- CLASS A,PINS,1811416.0,122125666.72,0.97
11/25/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2572595.0,119574215.6,0.95
11/25/2020,ARKK,SYNOPSYS INC,SNPS,534800.0,116062296.0,0.9299999999999999
11/25/2020,ARKK,CERUS CORP,CERS,19218009.0,115692414.18,0.9199999999999999
