date,fund,company,ticker,cusip,shares,market value($),weight(%)
10/1/2021,ARKK,TESLA INC,TSLA,88160R101,2545118.0,1973688106.64,10.2
10/1/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8616386.0,1092643908.66,5.65
10/1/2021,ARKK,ROKU INC,ROKU,77543R102,3466794.0,1086319899.9,5.61
10/1/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4333704.0,985830985.92,5.1
10/1/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7661245.0,967232181.25,5.0
10/1/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,3302389.0,863574723.5,4.46
10/1/2021,ARKK,SQUARE INC - A,SQ,852234103,3256421.0,781020012.64,4.04
10/1/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3257057.0,733945224.38,3.79
10/1/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,539825.0,731883938.5,3.78
10/1/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2003447.0,639199765.35,3.3
10/1/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6612351.0,631148902.95,3.26
10/1/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,11768229.0,619126527.69,3.2
10/1/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6757133.0,595573702.62,3.08
10/1/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,23621434.0,567859273.36,2.93
10/1/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4859384.0,543910851.12,2.81
10/1/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4001000.0,536734150.0,2.77
10/1/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,10801151.0,520183432.16,2.69
10/1/2021,ARKK,TWITTER INC,TWTR,90184L102,7884081.0,476119651.59,2.46
10/1/2021,ARKK,INVITAE CORP,NVTA,46185L103,15543836.0,441911257.48,2.28
10/1/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4828542.0,420131439.42,2.17
10/1/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,6068939.0,359706014.53,1.86
10/1/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1253221.0,322616682.03,1.67
10/1/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2092907.0,304685401.06,1.57
10/1/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7285612.0,290331638.2,1.5
10/1/2021,ARKK,PAGERDUTY INC,PD,69553P100,6813744.0,282225276.48,1.46
10/1/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,7014748.0,260457593.24,1.35
10/1/2021,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,5556044.0,233798331.52,1.21
10/1/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,8059777.0,205927302.35,1.06
10/1/2021,ARKK,VERACYTE INC,VCYT,92337F107,3671562.0,170544054.9,0.88
10/1/2021,ARKK,2U INC,TWOU,90214J101,5026192.0,168729265.44,0.87
10/1/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1572732.0,168235142.04,0.87
10/1/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,3961353.0,162732381.24,0.84
10/1/2021,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,8737286.0,156135300.82,0.81
10/1/2021,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,11536257.0,133705218.63,0.69
10/1/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,5312590.0,131008469.4,0.68
10/1/2021,ARKK,SKILLZ INC,SKLZ,83067L109,11864469.0,116509085.58,0.6
10/1/2021,ARKK,TRIMBLE INC,TRMB,896239100,1347244.0,110810819.0,0.57
10/1/2021,ARKK,PROTO LABS INC,PRLB,743713109,1495856.0,99624009.6,0.51
10/1/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,4624845.0,90461968.2,0.47
10/1/2021,ARKK,STRATASYS LTD,SSYS,M85548101,3539869.0,76177980.88,0.39
10/1/2021,ARKK,CERUS CORP,CERS,157085101,10421872.0,63469200.48,0.33
10/1/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,3153225.0,63379822.5,0.33
10/1/2021,ARKK,SEA LTD-ADR,SE,81141R100,189212.0,60307540.76,0.31
10/1/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,5482998.0,32733498.06,0.17
10/1/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,626462.0,30076440.62,0.16
10/1/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,117316.0,6950973.0,0.04
10/1/2021,ARKK,TERADYNE INC,TER,880770102,475.0,51855.75,0.0
10/1/2021,ARKQ,TESLA INC,TSLA,88160R101,378389.0,293433101.72,11.77
10/1/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,8038048.0,179328850.88,7.19
10/1/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2142573.0,176226629.25,7.07
10/1/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,3145617.0,165490910.37,6.64
10/1/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,1178480.0,148783100.0,5.97
10/1/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2932057.0,116842471.45,4.69
10/1/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3887491.0,93299784.0,3.74
10/1/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,267722.0,92390862.2,3.71
10/1/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1261643.0,91141090.32,3.66
10/1/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,3180850.0,87696034.5,3.52
10/1/2021,ARKQ,DEERE & CO,DE,244199105,233021.0,78078346.47,3.13
10/1/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,1838175.0,68251437.75,2.74
10/1/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,23461.0,62530837.91,2.51
10/1/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,663836.0,57302323.52,2.3
10/1/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,2434920.0,56417096.4,2.26
10/1/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,8121836.0,53279244.16,2.14
10/1/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,705999.0,53119364.76,2.13
10/1/2021,ARKQ,TERADYNE INC,TER,880770102,480746.0,52483040.82,2.11
10/1/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8892802.0,50155403.28,2.01
10/1/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,4341530.0,45151912.0,1.81
10/1/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,4813830.0,42746810.4,1.71
10/1/2021,ARKQ,CATERPILLAR INC,CAT,149123101,217865.0,41823544.05,1.68
10/1/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,234905.0,36116643.75,1.45
10/1/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,235463.0,34104460.92,1.37
10/1/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,72722.0,31239916.76,1.25
