date,fund,company,ticker,shares,market value($),weight(%)
12/1/2020,ARKF,SQUARE INC - A,SQ,659296.0,133837088.0,10.58
12/1/2020,ARKF,PINTEREST INC- CLASS A,PINS,881159.0,60103855.39,4.75
12/1/2020,ARKF,MERCADOLIBRE INC,MELI,39169.0,59601900.54,4.71
12/1/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,481623.0,51610720.68,4.08
12/1/2020,ARKF,ZILLOW GROUP INC - C,Z,457006.0,48986473.14,3.8699999999999997
12/1/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,216297.0,46836952.38,3.7000000000000006
12/1/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,616931.0,46023052.6,3.64
12/1/2020,ARKF,SEA LTD-ADR,SE,246647.0,43750244.86,3.46
12/1/2020,ARKF,ADYEN NV,ADYEN,21834.0,42069059.43,3.32
12/1/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,145374.0,38380189.74,3.0300000000000002
12/1/2020,ARKF,MEITUAN-CLASS B,3690,983815.0,36703406.03,2.9
12/1/2020,ARKF,LENDINGTREE INC,TREE UW,146573.0,36388212.98,2.88
12/1/2020,ARKF,TWILIO INC - A,TWLO,101544.0,31842167.52,2.52
12/1/2020,ARKF,SNAP INC - A,SNAP,649945.0,28922552.5,2.29
12/1/2020,ARKF,FACEBOOK INC-CLASS A,FB,100272.0,28732941.6,2.27
12/1/2020,ARKF,AMAZON.COM INC,AMZN,8914.0,28703793.12,2.27
12/1/2020,ARKF,APPLE INC,AAPL,232401.0,28520250.72,2.25
12/1/2020,ARKF,Z HOLDINGS CORP,4689,4320107.0,26967275.47,2.13
12/1/2020,ARKF,DOCUSIGN INC,DOCU,120896.0,26078476.16,2.06
12/1/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5327745.0,25876352.0,2.04
12/1/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,562188.0,24646321.92,1.95
12/1/2020,ARKF,SPLUNK INC,SPLK,116048.0,23955788.64,1.8900000000000001
12/1/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,452196.0,23767596.52,1.8800000000000001
12/1/2020,ARKF,INTUIT INC,INTU,60449.0,21569412.18,1.7000000000000002
12/1/2020,ARKF,WORKDAY INC-CLASS A,WDAY,92047.0,20775007.9,1.6399999999999997
12/1/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,147404.0,18272199.84,1.44
12/1/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,171117.0,17258860.62,1.3599999999999999
12/1/2020,ARKF,PINDUODUO INC-ADR,PDD,124873.0,17050159.42,1.35
