date,fund,company,ticker,shares,market value($),weight(%)
11/6/2020,ARKF,SQUARE INC - A,SQ,581751.0,115233238.08,10.8
11/6/2020,ARKF,PINTEREST INC- CLASS A,PINS,881275.0,57053743.5,5.35
11/6/2020,ARKF,MERCADOLIBRE INC,MELI,37097.0,55120948.42,5.16
11/6/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,529625.0,42242890.0,3.9600000000000004
11/6/2020,ARKF,ZILLOW GROUP INC - C,Z,353092.0,41813154.64,3.92
11/6/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,413478.0,41620695.48,3.9
11/6/2020,ARKF,SEA LTD-ADR,SE,211727.0,39548486.33,3.71
11/6/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,185695.0,37645947.35,3.53
11/6/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,124793.0,37431660.35,3.51
11/6/2020,ARKF,LENDINGTREE INC,TREE UW,125838.0,36796289.58,3.45
11/6/2020,ARKF,ADYEN NV,ADYEN,18754.0,35870436.59,3.36
11/6/2020,ARKF,MEITUAN-CLASS B,3690,845215.0,35621044.07,3.34
11/6/2020,ARKF,Z HOLDINGS CORP,4689,4779914.0,30147770.67,2.82
11/6/2020,ARKF,AMAZON.COM INC,AMZN,8453.0,27991010.61,2.62
11/6/2020,ARKF,SNAP INC - A,SNAP,616961.0,27997690.18,2.62
11/6/2020,ARKF,TWILIO INC - A,TWLO,87157.0,25461174.41,2.39
11/6/2020,ARKF,FACEBOOK INC-CLASS A,FB,86066.0,25252625.06,2.37
11/6/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4572045.0,24174180.13,2.26
11/6/2020,ARKF,APPLE INC,AAPL,199489.0,23677349.41,2.22
11/6/2020,ARKF,SPLUNK INC,SPLK,99625.0,20024625.0,1.8800000000000001
11/6/2020,ARKF,DOCUSIGN INC,DOCU,79073.0,18320423.37,1.72
11/6/2020,ARKF,INTUIT INC,INTU,51891.0,18279123.66,1.71
11/6/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,390596.0,15431581.6,1.4500000000000002
11/6/2020,ARKF,WORKDAY INC-CLASS A,WDAY,65557.0,14750325.0,1.38
11/6/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,126515.0,13538370.15,1.27
11/6/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,146886.0,13426849.26,1.26
11/6/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,482622.0,13054925.1,1.22
11/6/2020,ARKF,SBI HOLDINGS INC,8473,497074.0,12492415.93,1.17
11/6/2020,ARKF,PINDUODUO INC-ADR,PDD,107187.0,12276127.11,1.15
11/6/2020,ARKF,HDFC BANK LTD-ADR,HDB,190593.0,12093125.85,1.13
11/6/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,592093.0,11978041.39,1.12
11/6/2020,ARKF,NVIDIA CORP,NVDA,20114.0,11716002.72,1.1
11/6/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,282316.0,11611657.08,1.09
11/6/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,218559.0,10643823.3,1.0
11/6/2020,ARKF,JD.COM INC-ADR,JD,115028.0,10638939.72,1.0
11/6/2020,ARKF,DISCOVERY LTD,DSY,1346149.0,10141399.31,0.95
11/6/2020,ARKF,YEAHKA LTD,9923,1890800.0,9960819.16,0.9299999999999999
11/6/2020,ARKF,TRANSUNION,TRU,111119.0,9792917.47,0.9199999999999999
11/6/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,9604745.78,0.9000000000000001
11/6/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,333187.0,9245939.25,0.8699999999999999
11/6/2020,ARKF,VERISK ANALYTICS INC,VRSK,44946.0,8870093.1,0.83
11/6/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,293783.0,8099597.31,0.76
11/6/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9768.0,5657430.24,0.53
11/6/2020,ARKF,ZSCALER INC,ZS,34824.0,5225689.44,0.49
11/6/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,4595.0,4801775.0,0.45000000000000007
11/6/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2863973.86,2863973.86,0.27
11/6/2020,ARKF,JAPANESE YEN,,39891736.0,386192.32,0.04
11/6/2020,ARKF,JAPANESE YEN,,33243113.0,321826.93,0.03
11/6/2020,ARKF,JAPANESE YEN,,19945868.0,193096.16,0.02
11/6/2020,ARKG,INVITAE CORP,NVTA,6276325.0,280928307.0,8.88
11/6/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,2635481.0,270558479.46,8.55
11/6/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,15726823.0,226466251.2,7.16
11/6/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2982411.0,188965560.96,5.970000000000001
11/6/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,1724734.0,171800753.74,5.43
11/6/2020,ARKG,CAREDX INC,CDNA,2271636.0,122759209.44,3.88
11/6/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,3020069.0,122131590.36,3.8600000000000003
11/6/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3472280.0,120106165.2,3.8
11/6/2020,ARKG,TELADOC HEALTH INC,TDOC,556647.0,114747212.58,3.63
11/6/2020,ARKG,EXACT SCIENCES CORP,EXAS,887101.0,109973910.97,3.4799999999999995
11/6/2020,ARKG,PERSONALIS INC,PSNL,4059680.0,107175552.0,3.39
11/6/2020,ARKG,FATE THERAPEUTICS INC,FATE,1759343.0,84941080.04,2.69
11/6/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,4578319.0,80669980.78,2.55
11/6/2020,ARKG,COMPUGEN LTD,CGEN,6083315.0,79448093.9,2.5100000000000002
11/6/2020,ARKG,VERACYTE INC,VCYT,1836971.0,78916274.16,2.4899999999999998
11/6/2020,ARKG,CELLECTIS - ADR,CLLS,4507243.0,76893565.58,2.4299999999999997
11/6/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,67614386.16,2.1399999999999997
11/6/2020,ARKG,INCYTE CORP,INCY,793434.0,65974037.1,2.09
11/6/2020,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,61785667.76,1.95
11/6/2020,ARKG,ILLUMINA INC,ILMN,193834.0,59731885.44,1.8900000000000001
11/6/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,215691.0,47512413.48,1.5
11/6/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,973581.0,47345244.03,1.5
11/6/2020,ARKG,ACCOLADE INC,ACCD,1253191.0,46944534.86,1.48
11/6/2020,ARKG,CERUS CORP,CERS,8188288.0,45199349.76,1.43
11/6/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,817945.0,41960578.5,1.3299999999999998
11/6/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,282291.0,41694380.7,1.32
11/6/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,2021766.0,33763492.2,1.0699999999999998
11/6/2020,ARKG,SCHRODINGER INC,SDGR,631809.0,33454286.55,1.06
11/6/2020,ARKG,GUARDANT HEALTH INC,GH,285872.0,32292101.12,1.02
11/6/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,369402.0,31295737.44,0.9900000000000001
11/6/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3631666.0,30651261.04,0.97
11/6/2020,ARKG,PHREESIA INC,PHR,696719.0,28042939.75,0.89
11/6/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,547075.0,28283777.5,0.89
11/6/2020,ARKG,CODEXIS INC,CDXS,1725543.0,25020373.5,0.79
11/6/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,539686.0,22002998.22,0.7
11/6/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,2016059.0,19817859.97,0.63
11/6/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,525001.0,18968286.13,0.6
11/6/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4720382.0,18692712.72,0.59
11/6/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,34700.0,18309802.0,0.58
11/6/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,27469.0,15877906.07,0.5
11/6/2020,ARKG,EVOGENE LTD,EVGN,4602387.0,12472468.77,0.38999999999999996
11/6/2020,ARKG,BERKELEY LIGHTS INC,BLI,105516.0,8805310.2,0.28
11/6/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,280632.0,7809988.56,0.25
11/6/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,6881401.77,6881401.77,0.22
11/6/2020,ARKG,SURFACE ONCOLOGY INC,SURF,555246.0,4880612.34,0.15
11/6/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3550818.6,0.11
11/6/2020,ARKK,TESLA INC,TSLA,2421711.0,1041214644.45,9.379999999999999
11/6/2020,ARKK,INVITAE CORP,NVTA,17638071.0,789480057.96,7.109999999999999
11/6/2020,ARKK,SQUARE INC - A,SQ,3454213.0,684210511.04,6.16
11/6/2020,ARKK,ROKU INC,ROKU,2585364.0,655027823.04,5.9
11/6/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,5818118.0,597287993.88,5.38
11/6/2020,ARKK,ZILLOW GROUP INC - C,Z,3288520.0,389426538.4,3.51
11/6/2020,ARKK,TELADOC HEALTH INC,TDOC,1878224.0,387177095.36,3.49
11/6/2020,ARKK,PROTO LABS INC,PRLB,2678142.0,350836602.0,3.16
11/6/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,12783820.0,345802331.0,3.1199999999999997
11/6/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1178258.0,325317033.8,2.9300000000000006
11/6/2020,ARKK,2U INC,TWOU,8139012.0,321897924.6,2.9
11/6/2020,ARKK,SERES THERAPEUTICS INC,MCRB,8633169.0,298621315.71,2.69
11/6/2020,ARKK,LENDINGTREE INC,TREE UW,1019853.0,298215215.73,2.69
11/6/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,16772037.0,295523291.94,2.6599999999999997
11/6/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6313506.0,255318182.64,2.3
11/6/2020,ARKK,PAGERDUTY INC,PD,7523675.0,226236907.25,2.04
11/6/2020,ARKK,EDITAS MEDICINE INC,EDIT,7156600.0,218204734.0,1.97
11/6/2020,ARKK,MATERIALISE NV-ADR,MTLS,5357533.0,208515184.36,1.8800000000000001
11/6/2020,ARKK,TWILIO INC - A,TWLO,686193.0,200457561.09,1.81
11/6/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6838048.0,191875626.88,1.73
11/6/2020,ARKK,VERACYTE INC,VCYT,4452087.0,191261657.52,1.72
11/6/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,1897506.0,173451023.46,1.5599999999999998
11/6/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,1743038.0,173624015.18,1.5599999999999998
11/6/2020,ARKK,EXACT SCIENCES CORP,EXAS,1387578.0,172018044.66,1.55
11/6/2020,ARKK,SPLUNK INC,SPLK,780640.0,156908640.0,1.41
11/6/2020,ARKK,COMPUGEN LTD,CGEN,10964794.0,143200209.64,1.29
11/6/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1413748.0,142307873.68,1.28
11/6/2020,ARKK,DOCUSIGN INC,DOCU,582877.0,135046772.13,1.22
11/6/2020,ARKK,SYNOPSYS INC,SNPS,501998.0,121373076.44,1.09
11/6/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2862194.0,116691649.38,1.05
11/6/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,549750.0,111450817.5,1.0
11/6/2020,ARKK,PINTEREST INC- CLASS A,PINS,1700230.0,110072890.2,0.9900000000000001
11/6/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1363683.0,108767356.08,0.98
11/6/2020,ARKK,CERUS CORP,CERS,19261241.0,106322050.32,0.96
11/6/2020,ARKK,HUYA INC-ADR,HUYA,4775047.0,105051034.0,0.95
11/6/2020,ARKK,STRATASYS LTD,SSYS,7476938.0,104527593.24,0.9400000000000001
11/6/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,208443.0,104244428.73,0.9400000000000001
11/6/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3611683.0,103294133.8,0.9299999999999999
11/6/2020,ARKK,FACEBOOK INC-CLASS A,FB,343311.0,100730880.51,0.91
11/6/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,6739486.0,97048598.4,0.8699999999999999
11/6/2020,ARKK,UNITY SOFTWARE INC,U,695026.0,82708094.0,0.75
11/6/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,1116374.0,78882986.84,0.7100000000000001
11/6/2020,ARKK,ZSCALER INC,ZS,498748.0,74842124.88,0.67
11/6/2020,ARKK,SEA LTD-ADR,SE,324435.0,60601213.65,0.55
11/6/2020,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5109012.0,43120061.28,0.38999999999999996
11/6/2020,ARKK,MORGAN STANLEY GOVT INSTL 8035,,40426661.3,40426661.3,0.36
11/6/2020,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,2330656.0,34750080.96,0.31
11/6/2020,ARKK,EXONE CO/THE,XONE,1926300.0,19397841.0,0.16999999999999998
11/6/2020,ARKK,ORGANOVO HOLDINGS INC,ONVO ,837151.0,7911076.95,0.07
11/6/2020,ARKQ,TESLA INC,TSLA,199080.0,85594446.0,9.91
11/6/2020,ARKQ,MATERIALISE NV-ADR,MTLS,1426461.0,55517862.12,6.43
11/6/2020,ARKQ,2U INC,TWOU,1209050.0,47817927.5,5.53
11/6/2020,ARKQ,ALPHABET INC-CL C,GOOG,22552.0,39730986.0,4.6
11/6/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,761595.0,38894656.65,4.5
11/6/2020,ARKQ,JD.COM INC-ADR,JD,365769.0,33829974.81,3.92
11/6/2020,ARKQ,DEERE & CO,DE,132741.0,32871981.24,3.8
11/6/2020,ARKQ,PROTO LABS INC,PRLB,242810.0,31808110.0,3.6799999999999997
11/6/2020,ARKQ,TRIMBLE INC,TRMB,552979.0,30966824.0,3.58
11/6/2020,ARKQ,XILINX INC,XLNX,229394.0,30766323.28,3.56
11/6/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1367105.0,26699560.65,3.09
11/6/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,882010.0,25225486.0,2.92
