date,fund,company,ticker,shares,market value($),weight(%)
12/7/2020,ARKF,SQUARE INC - A,SQ,700436.0,148898684.88,10.780000000000001
12/7/2020,ARKF,PINTEREST INC- CLASS A,PINS,936171.0,65822183.01,4.77
12/7/2020,ARKF,MERCADOLIBRE INC,MELI,41617.0,65571745.2,4.75
12/7/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,511689.0,56429062.92,4.09
12/7/2020,ARKF,ZILLOW GROUP INC - C,Z,485532.0,54340741.44,3.94
12/7/2020,ARKF,SEA LTD-ADR,SE,262049.0,52035069.93,3.7699999999999996
12/7/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,229795.0,50079224.35,3.63
12/7/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,655453.0,49699723.73,3.6000000000000005
12/7/2020,ARKF,ADYEN NV,ADYEN,23194.0,47241835.8,3.42
12/7/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,154452.0,40775328.0,2.9499999999999997
12/7/2020,ARKF,LENDINGTREE INC,TREE UW,155719.0,40159930.1,2.91
12/7/2020,ARKF,MEITUAN-CLASS B,3690,1045015.0,38073348.6,2.76
12/7/2020,ARKF,SNAP INC - A,SNAP,690525.0,34146461.25,2.47
12/7/2020,ARKF,TWILIO INC - A,TWLO,107902.0,33373009.58,2.42
12/7/2020,ARKF,APPLE INC,AAPL,246919.0,30556226.25,2.21
12/7/2020,ARKF,FACEBOOK INC-CLASS A,FB,106528.0,30422266.24,2.2
12/7/2020,ARKF,AMAZON.COM INC,AMZN,9458.0,29868364.0,2.16
12/7/2020,ARKF,DOCUSIGN INC,DOCU,128444.0,29865798.88,2.16
12/7/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,479396.0,29120366.49,2.11
12/7/2020,ARKF,Z HOLDINGS CORP,4689,4592107.0,27043805.39,1.96
12/7/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5660945.0,25744349.06,1.8599999999999999
12/7/2020,ARKF,SPLUNK INC,SPLK,160436.0,24967050.32,1.81
12/7/2020,ARKF,INTUIT INC,INTU,64223.0,23903158.37,1.73
12/7/2020,ARKF,WORKDAY INC-CLASS A,WDAY,97793.0,22226393.04,1.6099999999999999
12/7/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,452512.0,20150359.36,1.46
