date,fund,company,ticker,shares,market value($),weight(%)
12/10/2020,ARKF,SQUARE INC - A,SQ,730686.0,158741533.5,10.83
12/10/2020,ARKF,PINTEREST INC- CLASS A,PINS,976616.0,69964770.24,4.78
12/10/2020,ARKF,MERCADOLIBRE INC,MELI,43417.0,69012189.84,4.71
12/10/2020,ARKF,ZILLOW GROUP INC - C,Z,506507.0,61332932.63,4.190000000000002
12/10/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,533789.0,58311110.36,3.9800000000000004
12/10/2020,ARKF,SEA LTD-ADR,SE,273374.0,54387757.3,3.71
12/10/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,683778.0,51857723.52,3.54
12/10/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,239720.0,51621304.8,3.52
12/10/2020,ARKF,ADYEN NV,ADYEN,24194.0,51467220.34,3.51
12/10/2020,ARKF,LENDINGTREE INC,TREE UW,162449.0,44507777.02,3.04
12/10/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,161127.0,42677708.49,2.91
12/10/2020,ARKF,MEITUAN-CLASS B,3690,1090015.0,40358165.89,2.75
12/10/2020,ARKF,SNAP INC - A,SNAP,720370.0,38287665.5,2.6100000000000003
12/10/2020,ARKF,TWILIO INC - A,TWLO,112577.0,37658132.27,2.5700000000000003
12/10/2020,ARKF,DOCUSIGN INC,DOCU,152718.0,33993499.62,2.32
12/10/2020,ARKF,APPLE INC,AAPL,257594.0,31745884.56,2.17
12/10/2020,ARKF,FACEBOOK INC-CLASS A,FB,111128.0,30795791.36,2.1
12/10/2020,ARKF,AMAZON.COM INC,AMZN,9858.0,30574488.42,2.09
12/10/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,499396.0,29152508.62,1.9900000000000002
12/10/2020,ARKF,Z HOLDINGS CORP,4689,4792107.0,28762298.41,1.96
12/10/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5905945.0,26171775.7,1.79
12/10/2020,ARKF,SPLUNK INC,SPLK,167386.0,25692077.14,1.7500000000000002
12/10/2020,ARKF,INTUIT INC,INTU,66998.0,24286775.0,1.66
12/10/2020,ARKF,WORKDAY INC-CLASS A,WDAY,102018.0,22269509.22,1.52
12/10/2020,ARKF,PINDUODUO INC-ADR,PDD,138443.0,21367292.62,1.46
12/10/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,764405.0,20042699.1,1.37
12/10/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,163393.0,19907803.12,1.3599999999999999
12/10/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,189696.0,19772014.08,1.35
12/10/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,472062.0,18684213.96,1.28
12/10/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,364499.0,18261399.9,1.25
12/10/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,17235913.66,1.18
12/10/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,282217.0,15787218.98,1.08
12/10/2020,ARKF,TELADOC HEALTH INC,TDOC,79162.0,15754029.62,1.08
12/10/2020,ARKF,DISCOVERY LTD,DSY,1737843.0,15353957.82,1.05
12/10/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,14464.0,15438439.68,1.05
12/10/2020,ARKF,SBI HOLDINGS INC,8473,541862.0,14834066.94,1.01
12/10/2020,ARKF,JD.COM INC-ADR,JD,179156.0,14638836.76,1.0
12/10/2020,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,430197.0,14153481.3,0.97
12/10/2020,ARKF,HDFC BANK LTD-ADR,HDB,208571.0,14072285.37,0.96
12/10/2020,ARKF,TRANSUNION,TRU,143506.0,13683297.1,0.9299999999999999
12/10/2020,ARKF,NVIDIA CORP,NVDA,26036.0,13509820.04,0.9199999999999999
12/10/2020,ARKF,KE HOLDINGS INC,BEKE,170049.0,11563332.0,0.79
12/10/2020,ARKF,VERISK ANALYTICS INC,VRSK,58103.0,11167396.6,0.76
12/10/2020,ARKF,YEAHKA LTD,9923,2434800.0,10459828.81,0.7100000000000001
12/10/2020,ARKF,BASE INC,4477,87600.0,7111221.99,0.49
12/10/2020,ARKF,JAPANESE YEN,,743274784.0,7132128.62,0.49
12/10/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,12624.0,6963145.92,0.48
12/10/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,4893642.11,4893642.11,0.33
12/10/2020,ARKF,JD HEALTH INTERNATIONAL INC,6618,104925.0,1522819.92,0.1
12/10/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,19900.0,842168.0,0.06
12/10/2020,ARKF,ZSCALER INC,ZS,828.0,148833.0,0.01
12/10/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,3155453.0,486760179.78,8.47
12/10/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,20016038.0,439151873.72,7.6499999999999995
12/10/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3842489.0,405190465.05,7.049999999999999
12/10/2020,ARKG,INVITAE CORP,NVTA,6195551.0,355624627.4,6.1899999999999995
12/10/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,2296092.0,349465202.4,6.08
12/10/2020,ARKG,PERSONALIS INC,PSNL,5450145.0,213591182.55,3.7199999999999998
12/10/2020,ARKG,FATE THERAPEUTICS INC,FATE,2178331.0,210971357.35,3.6700000000000004
12/10/2020,ARKG,CAREDX INC,CDNA,2901498.0,205048863.66,3.5700000000000003
12/10/2020,ARKG,TELADOC HEALTH INC,TDOC,1016431.0,202279933.31,3.52
12/10/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,4054501.0,200616709.48,3.49
12/10/2020,ARKG,EXACT SCIENCES CORP,EXAS,1382145.0,183673249.05,3.2
12/10/2020,ARKG,CELLECTIS - ADR,CLLS,6051067.0,182863244.74,3.18
12/10/2020,ARKG,EDITAS MEDICINE INC,EDIT,2022952.0,135214111.68,2.35
12/10/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,6146439.0,134238227.76,2.34
12/10/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,126889964.75,126889964.75,2.21
12/10/2020,ARKG,VERACYTE INC,VCYT,2196542.0,125466479.04,2.18
12/10/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2184178.0,122008183.08,2.12
12/10/2020,ARKG,ACCOLADE INC,ACCD,1682560.0,100482483.2,1.7500000000000002
12/10/2020,ARKG,INCYTE CORP,INCY,1165606.0,95637972.3,1.66
12/10/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3561614.0,89182814.56,1.55
12/10/2020,ARKG,BERKELEY LIGHTS INC,BLI,944019.0,84961710.0,1.48
12/10/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,373292.0,83632339.68,1.46
12/10/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,4387494.0,82397137.32,1.43
12/10/2020,ARKG,COMPUGEN LTD,CGEN,5735230.0,71575670.4,1.25
12/10/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,734175.0,67309164.0,1.17
12/10/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,1126321.0,66633150.36,1.16
12/10/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,135862.0,65075180.76,1.13
12/10/2020,ARKG,CERUS CORP,CERS,8174256.0,63595711.68,1.11
12/10/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,1098118.0,60649057.14,1.06
12/10/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,1307006.0,60618938.28,1.06
12/10/2020,ARKG,SCHRODINGER INC,SDGR,848285.0,57624000.05,1.0
12/10/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,378910.0,56631888.6,0.9900000000000001
12/10/2020,ARKG,ALPHABET INC-CL A,GOOGL,32126.0,56787523.9,0.9900000000000001
12/10/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,704851.0,54625952.5,0.95
12/10/2020,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,1228439.0,53043996.02,0.9199999999999999
12/10/2020,ARKG,PHREESIA INC,PHR,935361.0,52716945.96,0.9199999999999999
12/10/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,106076.0,49722064.24,0.8699999999999999
12/10/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,724508.0,49049191.6,0.8500000000000001
12/10/2020,ARKG,GUARDANT HEALTH INC,GH,383920.0,48396955.2,0.84
12/10/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,6337349.0,44361443.0,0.77
12/10/2020,ARKG,CODEXIS INC,CDXS,2316671.0,40912409.86,0.7100000000000001
12/10/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3167084.0,32430940.16,0.56
12/10/2020,ARKG,EVOGENE LTD,EVGN,4594499.0,19802290.69,0.33999999999999997
12/10/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,2706680.0,16835549.6,0.29
12/10/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,427705.0,15842193.2,0.28
12/10/2020,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,847317.0,13057154.97,0.22999999999999998
12/10/2020,ARKG,SURFACE ONCOLOGY INC,SURF,745641.0,7217804.88,0.13
12/10/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375102.0,2865779.28,0.05
12/10/2020,ARKG,SAREPTA THERAPEUTICS INC,SRPT,7321.0,1171360.0,0.02
12/10/2020,ARKK,TESLA INC,TSLA,2547179.0,1597259535.53,10.01
12/10/2020,ARKK,ROKU INC,ROKU,3321307.0,1069427640.93,6.7
12/10/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,6576266.0,1014454793.16,6.35
12/10/2020,ARKK,INVITAE CORP,NVTA,17598486.0,1010153096.4,6.329999999999999
12/10/2020,ARKK,SQUARE INC - A,SQ,3858796.0,838323431.0,5.25
12/10/2020,ARKK,TELADOC HEALTH INC,TDOC,3089738.0,614888759.38,3.85
12/10/2020,ARKK,EDITAS MEDICINE INC,EDIT,7140537.0,477273493.08,2.9900000000000007
12/10/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1387528.0,476338362.4,2.98
12/10/2020,ARKK,PROTO LABS INC,PRLB,3154080.0,462072720.0,2.8899999999999997
12/10/2020,ARKK,ZILLOW GROUP INC - C,Z,3789044.0,458815337.96,2.87
12/10/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,19753006.0,431405651.04,2.7
12/10/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6654627.0,371727464.22,2.33
12/10/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,7435599.0,367913438.52,2.3
12/10/2020,ARKK,TWILIO INC - A,TWLO,1029922.0,344519208.22,2.16
12/10/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,2245077.0,341700719.4,2.1399999999999997
12/10/2020,ARKK,LENDINGTREE INC,TREE UW,1201273.0,329124776.54,2.06
12/10/2020,ARKK,PAGERDUTY INC,PD,7613933.0,326866143.69,2.0500000000000003
