date,fund,company,ticker,shares,market value($),weight(%)
12/3/2020,ARKF,SQUARE INC - A,SQ,681076.0,139981550.28,10.6
12/3/2020,ARKF,PINTEREST INC- CLASS A,PINS,910283.0,63446725.1,4.8
12/3/2020,ARKF,MERCADOLIBRE INC,MELI,40465.0,63139158.1,4.78
12/3/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,497535.0,53465111.1,4.05
12/3/2020,ARKF,ZILLOW GROUP INC - C,Z,472108.0,50643025.16,3.83
12/3/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,637325.0,48723496.25,3.6900000000000004
12/3/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,223443.0,47937461.22,3.63
12/3/2020,ARKF,SEA LTD-ADR,SE,254801.0,46763627.53,3.54
12/3/2020,ARKF,ADYEN NV,ADYEN,22554.0,45263031.02,3.4300000000000006
12/3/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,150180.0,40084543.8,3.04
12/3/2020,ARKF,LENDINGTREE INC,TREE UW,151415.0,36259350.05,2.75
12/3/2020,ARKF,MEITUAN-CLASS B,3690,1016215.0,36159709.07,2.74
12/3/2020,ARKF,TWILIO INC - A,TWLO,104910.0,33544972.5,2.54
12/3/2020,ARKF,SNAP INC - A,SNAP,671437.0,32195404.15,2.44
12/3/2020,ARKF,APPLE INC,AAPL,240087.0,29516295.78,2.23
12/3/2020,ARKF,AMAZON.COM INC,AMZN,9202.0,29324289.46,2.22
12/3/2020,ARKF,FACEBOOK INC-CLASS A,FB,103584.0,29195150.4,2.21
12/3/2020,ARKF,DOCUSIGN INC,DOCU,124892.0,28851300.92,2.18
12/3/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,466596.0,28322699.79,2.1399999999999997
12/3/2020,ARKF,Z HOLDINGS CORP,4689,4464107.0,27729587.98,2.1
12/3/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5504145.0,25777545.14,1.95
12/3/2020,ARKF,SPLUNK INC,SPLK,155988.0,24650783.64,1.87
12/3/2020,ARKF,INTUIT INC,INTU,62447.0,22711973.9,1.72
12/3/2020,ARKF,WORKDAY INC-CLASS A,WDAY,95089.0,21316101.13,1.6099999999999999
12/3/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,152282.0,19249967.62,1.46
12/3/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,447864.0,19038698.64,1.44
12/3/2020,ARKF,PINDUODUO INC-ADR,PDD,129013.0,18727527.08,1.4200000000000002
12/3/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,440000.0,17780400.0,1.35
12/3/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,176787.0,17590306.5,1.3299999999999998
12/3/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,339735.0,17350266.45,1.31
12/3/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,15337519.68,1.16
12/3/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,712483.0,15261385.86,1.16
12/3/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,263029.0,14392946.88,1.09
12/3/2020,ARKF,JD.COM INC-ADR,JD,166979.0,14408617.91,1.09
12/3/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,13480.0,14324926.4,1.08
12/3/2020,ARKF,SBI HOLDINGS INC,8473,504962.0,14329575.74,1.08
12/3/2020,ARKF,DISCOVERY LTD,DSY,1619829.0,13201726.3,1.0
12/3/2020,ARKF,HDFC BANK LTD-ADR,HDB,194385.0,13224011.55,1.0
12/3/2020,ARKF,NVIDIA CORP,NVDA,24252.0,12995191.68,0.98
12/3/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,400964.0,12690510.6,0.96
12/3/2020,ARKF,TRANSUNION,TRU,133748.0,12540212.48,0.95
12/3/2020,ARKF,YEAHKA LTD,9923,2270800.0,12172925.9,0.9199999999999999
12/3/2020,ARKF,VERISK ANALYTICS INC,VRSK,54126.0,10492325.1,0.79
12/3/2020,ARKF,KE HOLDINGS INC,BEKE,158487.0,10003699.44,0.76
12/3/2020,ARKF,TELADOC HEALTH INC,TDOC,33613.0,6628819.73,0.5
12/3/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,11763.0,6535875.69,0.49
12/3/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,4244703.92,4244703.92,0.32
12/3/2020,ARKF,HONG KONG DOLLAR,,7065601.47,911578.77,0.07
12/3/2020,ARKF,JD HEALTH INTERNATIONAL INC,6618,100925.0,919021.09,0.07
12/3/2020,ARKF,JAPANESE YEN,,15494944.0,149154.78,0.01
12/3/2020,ARKF,ZSCALER INC,ZS,746.0,138465.06,0.01
12/3/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,3122216.0,438546459.36,9.75
12/3/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3623539.0,359853658.09,8.0
12/3/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18843460.0,357083567.0,7.9399999999999995
12/3/2020,ARKG,INVITAE CORP,NVTA,6206187.0,310743783.09,6.909999999999999
12/3/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,2049258.0,250706223.72,5.57
12/3/2020,ARKG,TELADOC HEALTH INC,TDOC,888082.0,175138651.22,3.8899999999999997
12/3/2020,ARKG,EXACT SCIENCES CORP,EXAS,1233567.0,161190199.89,3.58
12/3/2020,ARKG,CAREDX INC,CDNA,2589522.0,158867174.7,3.53
12/3/2020,ARKG,CELLECTIS - ADR,CLLS,5400529.0,157695446.8,3.5000000000000004
