date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/5/2021,ARKK,TESLA INC,TSLA,88160R101,3381428.0,2277729900.8,10.67
5/5/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8414777.0,1332648233.49,6.24
5/5/2021,ARKK,ROKU INC,ROKU,77543R102,3318484.0,1060554301.56,4.97
5/5/2021,ARKK,SQUARE INC - A,SQ,852234103,4230341.0,978012535.79,4.58
5/5/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,687388.0,785643240.72,3.68
5/5/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6160784.0,748227216.8,3.51
5/5/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2418653.0,737326367.05,3.45
5/5/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2997985.0,719876158.2,3.37
5/5/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1842814.0,630297672.42,2.95
5/5/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5038072.0,584517113.44,2.74
5/5/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6026525.0,569325816.75,2.67
5/5/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4869584.0,563556956.32,2.64
5/5/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2002391.0,561991058.06,2.63
5/5/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,2501619.0,500273767.62,2.34
5/5/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2326172.0,475260201.32,2.23
5/5/2021,ARKK,INVITAE CORP,NVTA,46185L103,14003130.0,441098595.0,2.07
5/5/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2260118.0,417895818.2,1.96
5/5/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5179392.0,372916224.0,1.75
5/5/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,16190220.0,350356360.8,1.64
5/5/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4707401.0,334460841.05,1.57
5/5/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11131790.0,335846104.3,1.57
5/5/2021,ARKK,SEA LTD-ADR,SE,81141R100,1369147.0,333359911.56,1.56
5/5/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,6165778.0,311371789.0,1.46
5/5/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8248510.0,306349661.4,1.44
5/5/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2531229.0,287800737.3,1.35
5/5/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,15186750.0,287029575.0,1.34
5/5/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3935607.0,286315409.25,1.34
5/5/2021,ARKK,TWITTER INC,TWTR,90184L102,5044643.0,274428579.2,1.29
5/5/2021,ARKK,PROTO LABS INC,PRLB,743713109,2494233.0,256282440.75,1.2
5/5/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3178106.0,250116942.2,1.17
5/5/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,4410407.0,247556144.91,1.16
5/5/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3076229.0,245267738.17,1.15
5/5/2021,ARKK,2U INC,TWOU,90214J101,6461610.0,241664214.0,1.13
5/5/2021,ARKK,PAGERDUTY INC,PD,69553P100,6058405.0,238519404.85,1.12
5/5/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1992698.0,228243628.92,1.07
5/5/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2512321.0,215130047.23,1.01
5/5/2021,ARKK,TERADYNE INC,TER,880770102,1591102.0,195689634.98,0.92
5/5/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5338840.0,185044194.4,0.87
5/5/2021,ARKK,SYNOPSYS INC,SNPS,871607107,774974.0,183723086.18,0.86
5/5/2021,ARKK,VERACYTE INC,VCYT,92337F107,3883535.0,175807629.45,0.82
5/5/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,868865.0,170358360.55,0.8
5/5/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,5821343.0,148211392.78,0.69
5/5/2021,ARKK,SKILLZ INC,SKLZ,83067L109,8514573.0,144407158.08,0.68
5/5/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6447678.0,138496123.44,0.65
5/5/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1887955.0,133856009.5,0.63
5/5/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,1747300.0,129265254.0,0.61
5/5/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4626637.0,127093718.39,0.6
5/5/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,3259168.0,115016038.72,0.54
5/5/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2388944.0,115123211.36,0.54
5/5/2021,ARKK,TRIMBLE INC,TRMB,896239100,1408260.0,112562221.8,0.53
5/5/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5193924.0,108449133.12,0.51
5/5/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,213807.0,103734880.26,0.49
5/5/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,5518318.0,92928475.12,0.44
5/5/2021,ARKK,CERUS CORP,CERS,157085101,15291471.0,85632237.6,0.4
5/5/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,8045046.0,65486674.44,0.31
5/5/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4055877.0,22834587.51,0.11
5/5/2021,ARKK,PACCAR INC,PCAR,693718108,24463.0,2203137.78,0.01
5/5/2021,ARKQ,TESLA INC,TSLA,88160R101,514783.0,346757828.8,11.15
5/5/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2333441.0,186511939.13,6.0
5/5/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2259900.0,171933192.0,5.53
5/5/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,66689.0,157002578.25,5.05
5/5/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,762941.0,152572941.18,4.91
5/5/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5545170.0,143398096.2,4.61
5/5/2021,ARKQ,DEERE & CO,DE,244199105,295628.0,112214476.24,3.61
5/5/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,563585.0,107695457.65,3.46
5/5/2021,ARKQ,TERADYNE INC,TER,880770102,835016.0,102698617.84,3.3
5/5/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3313969.0,96138240.69,3.09
5/5/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,236301.0,91561911.48,2.95
5/5/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2395752.0,88978229.28,2.86
5/5/2021,ARKQ,CATERPILLAR INC,CAT,149123101,313718.0,73224918.38,2.36
5/5/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1993991.0,67277256.34,2.16
5/5/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,3258058.0,63629872.74,2.05
5/5/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,686593.0,63722696.33,2.05
5/5/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,650285.0,61432423.95,1.98
5/5/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,132753.0,57390449.43,1.85
5/5/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8254240.0,57614595.2,1.85
5/5/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1334075.0,53923311.5,1.73
5/5/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,481733.0,52046433.32,1.67
5/5/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4619597.0,51739486.4,1.66
5/5/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1198624.0,47897015.04,1.54
5/5/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2192374.0,47552592.06,1.53
5/5/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1705695.0,46855441.65,1.51
5/5/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,73688.0,42300596.4,1.36
5/5/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,48406.0,41096209.94,1.32
5/5/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,482439.0,37967949.3,1.22
5/5/2021,ARKQ,2U INC,TWOU,90214J101,1001818.0,37467993.2,1.21
5/5/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,283767.0,37766550.03,1.21
5/5/2021,ARKQ,ANSYS INC,ANSS,03662Q105,100953.0,35394121.8,1.14
5/5/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1693923.0,35233598.4,1.13
5/5/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,142094.0,33686224.58,1.08
5/5/2021,ARKQ,PACCAR INC,PCAR,693718108,370930.0,33405955.8,1.07
5/5/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,138675.0,31604032.5,1.02
5/5/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,827037.0,29186135.73,0.94
5/5/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2665367.0,26653670.0,0.86
5/5/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,2596935.0,26099196.75,0.84
5/5/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1231081.0,25704971.28,0.83
5/5/2021,ARKQ,PROTO LABS INC,PRLB,743713109,215778.0,22171189.5,0.71
5/5/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2042897.0,20551543.82,0.66
5/5/2021,ARKQ,AUTODESK INC,ADSK,052769106,71961.0,20129650.53,0.65
5/5/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,265014.0,19605735.72,0.63
5/5/2021,ARKQ,EXONE CO/THE,XONE,302104104,831785.0,18008145.25,0.58
5/5/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1589856.0,15691878.72,0.5
5/5/2021,ARKQ,GALILEO ACQUISITION CORP,GLEO,G3770A102,1554905.0,15611246.2,0.5
5/5/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,164369.0,1285365.58,0.04
5/5/2021,ARKW,TESLA INC,TSLA,88160R101,977031.0,658128081.6,10.58
5/5/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,7509681.0,333054352.35,5.35
5/5/2021,ARKW,SQUARE INC - A,SQ,852234103,1200514.0,277546831.66,4.46
5/5/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1743335.0,276091963.95,4.44
5/5/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,237319.0,271241377.86,4.36
5/5/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,976713.0,234528325.56,3.77
5/5/2021,ARKW,TWITTER INC,TWTR,90184L102,3631405.0,197548432.0,3.17
5/5/2021,ARKW,ROKU INC,ROKU,77543R102,607392.0,194116409.28,3.12
5/5/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,639669.0,179529501.54,2.89
5/5/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,546417.0,166575222.45,2.68
5/5/2021,ARKW,JD.COM INC-ADR,JD,47215P106,2153703.0,163853724.24,2.63
5/5/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1694465.0,160076108.55,2.57
5/5/2021,ARKW,SEA LTD-ADR,SE,81141R100,652405.0,158847569.4,2.55
5/5/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1244574.0,151153512.3,2.43
5/5/2021,ARKW,TWILIO INC - A,TWLO,90138F102,435259.0,148871635.77,2.39
5/5/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,211159.0,140748031.45,2.26
5/5/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,1370260.0,132504142.0,2.13
5/5/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6446488.0,124513915.72,2.0
5/5/2021,ARKW,PINDUODUO INC-ADR,PDD,722304102,938160.0,123996607.2,1.99
5/5/2021,ARKW,SKILLZ INC,SKLZ,83067L109,7050447.0,119575581.12,1.92
5/5/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1410344.0,110994072.8,1.78
5/5/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,4895056.0,105929011.84,1.7
5/5/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1857505.0,104261755.65,1.68
5/5/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,363431.0,90915898.96,1.46
5/5/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1508547.0,89441751.63,1.44
5/5/2021,ARKW,NETFLIX INC,NFLX,64110L106,176667.0,88895301.06,1.43
5/5/2021,ARKW,KE HOLDINGS INC-ADR,BEKE,482497104,1680117.0,84845908.5,1.36
5/5/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1542397.0,71968244.02,1.16
5/5/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,888081.0,71215215.39,1.14
5/5/2021,ARKW,DOCUSIGN INC,DOCU,256163106,337426.0,68939506.06,1.11
5/5/2021,ARKW,PAGERDUTY INC,PD,69553P100,1750497.0,68917066.89,1.11
5/5/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,597132.0,68395499.28,1.1
5/5/2021,ARKW,SNAP INC - A,SNAP,83304A106,1222424.0,68186810.72,1.1
5/5/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,338193.0,67631836.14,1.09
5/5/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4473876.0,66929184.96,1.08
5/5/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1067515.0,66506184.5,1.07
5/5/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,945860.0,65850773.2,1.06
5/5/2021,ARKW,HUBSPOT INC,HUBS,443573100,127150.0,63404619.0,1.02
5/5/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,3349921.0,63313506.9,1.02
5/5/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,314846.0,62273390.34,1.0
5/5/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,3667015.0,61752532.6,0.99
5/5/2021,ARKW,VERACYTE INC,VCYT,92337F107,1343996.0,60842698.92,0.98
5/5/2021,ARKW,2U INC,TWOU,90214J101,1537658.0,57508409.2,0.92
