date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/1/2021,ARKK,TESLA INC,TSLA,88160R101,3274104.0,2408823794.88,10.76
9/1/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8602278.0,1242340988.76,5.55
9/1/2021,ARKK,ROKU INC,ROKU,77543R102,3287239.0,1158423023.6,5.18
9/1/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4158678.0,1077097602.0,4.81
9/1/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,8312705.0,1053635358.75,4.71
9/1/2021,ARKK,SQUARE INC - A,SQ,852234103,3275351.0,878023342.57,3.92
9/1/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,570815.0,870367295.7,3.89
9/1/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2985280.0,864238560.0,3.86
9/1/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3400123.0,796784823.82,3.56
9/1/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2226628.0,794817130.88,3.55
9/1/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,26134636.0,688386312.24,3.08
9/1/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4264128.0,684520467.84,3.06
9/1/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6557401.0,684461516.38,3.06
9/1/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6578313.0,630005036.01,2.82
9/1/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4909271.0,613413411.45,2.74
9/1/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,10069298.0,597008678.42,2.67
9/1/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4871737.0,540373068.04,2.41
9/1/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,8469978.0,535302609.6,2.39
9/1/2021,ARKK,TWITTER INC,TWTR,90184L102,7562954.0,487810533.0,2.18
9/1/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,5897249.0,431973489.25,1.93
9/1/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1345471.0,398582329.04,1.78
9/1/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2184845.0,384357932.4,1.72
9/1/2021,ARKK,INVITAE CORP,NVTA,46185L103,12652622.0,374897189.86,1.68
9/1/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8115168.0,361206127.68,1.61
9/1/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,7322902.0,306536677.72,1.37
9/1/2021,ARKK,SEA LTD-ADR,SE,81141R100,821112.0,277798611.84,1.24
9/1/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4274512.0,271816218.08,1.21
9/1/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,8413823.0,263436798.13,1.18
9/1/2021,ARKK,PAGERDUTY INC,PD,69553P100,5625595.0,240775466.0,1.08
9/1/2021,ARKK,TERADYNE INC,TER,880770102,1767451.0,214639249.44,0.96
9/1/2021,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,4794228.0,212480184.96,0.95
9/1/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1722377.0,194990300.17,0.87
9/1/2021,ARKK,2U INC,TWOU,90214J101,4823313.0,178607280.39,0.8
9/1/2021,ARKK,VERACYTE INC,VCYT,92337F107,3577498.0,172113428.78,0.77
9/1/2021,ARKK,SKILLZ INC,SKLZ,83067L109,13410910.0,157846410.7,0.71
9/1/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,6515347.0,156824402.29,0.7
9/1/2021,ARKK,TRIMBLE INC,TRMB,896239100,1642541.0,154760213.02,0.69
9/1/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,4300042.0,152909493.52,0.68
9/1/2021,ARKK,PROTO LABS INC,PRLB,743713109,1734453.0,128627034.48,0.57
