date,fund,company,ticker,cusip,shares,market value($),weight(%)
9/24/2021,ARKK,TESLA INC,TSLA,88160R101,2909380.0,2192625143.2,10.14
9/24/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8908888.0,1236553654.4,5.72
9/24/2021,ARKK,ROKU INC,ROKU,77543R102,3486274.0,1166228378.48,5.39
9/24/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7921260.0,1116422384.4,5.16
9/24/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,4290973.0,1019106087.5,4.71
9/24/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,3298560.0,911029286.4,4.21
9/24/2021,ARKK,SQUARE INC - A,SQ,852234103,3197745.0,852902546.4,3.94
9/24/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,558151.0,824165766.6,3.81
9/24/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3367608.0,790916414.88,3.66
9/24/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2071396.0,722896490.04,3.34
9/24/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,24423203.0,702655550.31,3.25
9/24/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4136779.0,642276307.54,2.97
9/24/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,6494681.0,637907567.82,2.95
9/24/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,11571879.0,622567090.2,2.88
9/24/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6515387.0,613944917.01,2.84
9/24/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4931427.0,597935523.75,2.76
9/24/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,10571816.0,547091478.0,2.53
9/24/2021,ARKK,TWITTER INC,TWTR,90184L102,8151712.0,543637673.28,2.51
9/24/2021,ARKK,INVITAE CORP,NVTA,46185L103,15317608.0,493073801.52,2.28
9/24/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4857357.0,476652442.41,2.2
9/24/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,6274928.0,432091542.08,2.0
9/24/2021,ARKK,DOCUSIGN INC,DOCU,256163106,1295715.0,354637195.5,1.64
9/24/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2163950.0,343050993.5,1.59
9/24/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7532894.0,325345691.86,1.5
9/24/2021,ARKK,PAGERDUTY INC,PD,69553P100,6624972.0,310446187.92,1.44
9/24/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,7252867.0,286633303.84,1.33
9/24/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4095823.0,254227733.61,1.18
9/24/2021,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,5090477.0,233856513.38,1.08
9/24/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,8333358.0,229334012.16,1.06
9/24/2021,ARKK,SEA LTD-ADR,SE,81141R100,664226.0,227643534.72,1.05
9/24/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,1653300.0,200165031.0,0.93
9/24/2021,ARKK,VERACYTE INC,VCYT,92337F107,3744862.0,194882618.48,0.9
9/24/2021,ARKK,2U INC,TWOU,90214J101,4848498.0,172364103.9,0.8
9/24/2021,ARKK,SKILLZ INC,SKLZ,83067L109,13282604.0,151288859.56,0.7
9/24/2021,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,7456971.0,149512268.55,0.69
9/24/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,5492899.0,140618214.4,0.65
9/24/2021,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,10716411.0,131811855.3,0.61
9/24/2021,ARKK,TRIMBLE INC,TRMB,896239100,1392940.0,124793494.6,0.58
9/24/2021,ARKK,PROTO LABS INC,PRLB,743713109,1577502.0,112980693.24,0.52
9/24/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,4781806.0,104960641.7,0.49
9/24/2021,ARKK,STRATASYS LTD,SSYS,M85548101,3721300.0,84734001.0,0.39
9/24/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,3314794.0,73721018.56,0.34
9/24/2021,ARKK,CERUS CORP,CERS,157085101,10955933.0,73185632.44,0.34
9/24/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,978148.0,50286588.68,0.23
9/24/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,684908.0,42053351.2,0.19
9/24/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,5763979.0,37235304.34,0.17
9/24/2021,ARKK,TERADYNE INC,TER,880770102,222317.0,26620237.58,0.12
9/24/2021,ARKQ,TESLA INC,TSLA,88160R101,438652.0,330585693.28,12.44
9/24/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,7844937.0,181296494.07,6.82
9/24/2021,ARKQ,TRIMBLE INC,TRMB,896239100,1984689.0,177808287.51,6.69
9/24/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,1220529.0,172021357.26,6.47
9/24/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,2542367.0,136779344.6,5.15
9/24/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2968773.0,128221305.87,4.83
9/24/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3936167.0,97853111.62,3.68
9/24/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1277439.0,97251431.07,3.66
9/24/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,271074.0,93303670.8,3.51
9/24/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,2952107.0,87057635.43,3.28
9/24/2021,ARKQ,DEERE & CO,DE,244199105,235939.0,82932558.5,3.12
9/24/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,26572.0,75372275.16,2.84
9/24/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,1861195.0,73554426.4,2.77
9/24/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,8223538.0,63156771.84,2.38
9/24/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,2465408.0,61585891.84,2.32
9/24/2021,ARKQ,TERADYNE INC,TER,880770102,486766.0,58285360.84,2.19
9/24/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,9004154.0,56366004.04,2.12
9/24/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,714839.0,55600177.42,2.09
9/24/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,615998.0,51990231.2,1.96
9/24/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,4395894.0,49849437.96,1.88
9/24/2021,ARKQ,CATERPILLAR INC,CAT,149123101,220593.0,43372995.66,1.63
9/24/2021,ARKQ,ARCHER AVIATION INC,ACHR,03945R102,4378906.0,41074138.28,1.55
9/24/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,237849.0,38174764.5,1.44
9/24/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,115169.0,37185766.72,1.4
9/24/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,238411.0,34979661.92,1.32
9/24/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,3215863.0,32029995.48,1.21
9/24/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,73634.0,31889412.72,1.2
9/24/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1419258.0,31564297.92,1.19
9/24/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,1078329.0,31023525.33,1.17
9/24/2021,ARKQ,2U INC,TWOU,90214J101,833571.0,29633449.05,1.12
9/24/2021,ARKQ,PROTO LABS INC,PRLB,743713109,390337.0,27955935.94,1.05
9/24/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2339138.0,27063826.66,1.02
9/24/2021,ARKQ,ANSYS INC,ANSS,03662Q105,74336.0,26838269.44,1.01
