date,fund,company,ticker,cusip,shares,market value($),weight(%)
6/2/2021,ARKK,TESLA INC,TSLA,88160R101,3478607.0,2170302907.3,10.3
6/2/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8576018.0,1306642102.48,6.2
6/2/2021,ARKK,ROKU INC,ROKU,77543R102,3494753.0,1215160565.63,5.77
6/2/2021,ARKK,SQUARE INC - A,SQ,852234103,4436762.0,984739325.9,4.67
6/2/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,724220.0,906404783.2,4.3
6/2/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2694347.0,882991398.84,4.19
6/2/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2301254.0,767882434.72,3.64
6/2/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,3161382.0,755349001.26,3.58
6/2/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3091242.0,747245928.66,3.55
6/2/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6350695.0,721184924.2,3.42
6/2/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7550374.0,707621051.28,3.36
6/2/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5694709.0,617135614.33,2.93
6/2/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4876436.0,564691288.8,2.68
6/2/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22372986.0,515921057.16,2.45
6/2/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2684277.0,473103821.25,2.24
6/2/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2333576.0,467601958.88,2.22
6/2/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,8016043.0,397355251.51,1.89
6/2/2021,ARKK,INVITAE CORP,NVTA,46185L103,13709575.0,385924536.25,1.83
6/2/2021,ARKK,TWITTER INC,TWTR,90184L102,6543865.0,375879605.6,1.78
6/2/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4576308.0,355762183.92,1.69
