date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/9/2021,ARKK,TESLA INC,TSLA,88160R101,2929530.0,2488518553.8,9.13
2/9/2021,ARKK,ROKU INC,ROKU,77543R102,3998972.0,1868719615.6,6.86
2/9/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,4830589.0,1393624926.5,5.12
2/9/2021,ARKK,SQUARE INC - A,SQ,852234103,5121723.0,1322019140.76,4.85
2/9/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,6021490.0,1008900649.5,3.7
2/9/2021,ARKK,INVITAE CORP,NVTA,46185L103,17315474.0,910793932.4,3.34
2/9/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,2919505.0,861370755.2,3.16
2/9/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,5045416.0,851262587.52,3.12
2/9/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2522257.0,842433838.0,3.09
2/9/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,481587.0,690109355.13,2.53
2/9/2021,ARKK,PROTO LABS INC,PRLB,743713109,3084347.0,675163558.3,2.48
2/9/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,6338783.0,619869589.57,2.28
2/9/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,2108394.0,599205574.8,2.2
2/9/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,21147866.0,588968068.1,2.16
2/9/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1364407.0,586735942.21,2.15
2/9/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1424056.0,578978447.92,2.13
2/9/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,3103761.0,557000949.06,2.04
2/9/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,3621377.0,549688814.83,2.02
2/9/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10740824.0,543056061.44,1.99
2/9/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2024871.0,518002499.22,1.9
2/9/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5844432.0,471178107.84,1.73
2/9/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6404582.0,469135631.5,1.72
2/9/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,3499253.0,464280888.04,1.7
2/9/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,3548690.0,454232320.0,1.67
2/9/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6601876.0,440543185.48,1.62
2/9/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1214328.0,423181164.72,1.55
2/9/2021,ARKK,PAGERDUTY INC,PD,69553P100,7491490.0,415253290.7,1.52
2/9/2021,ARKK,VERACYTE INC,VCYT,92337F107,4802280.0,390809546.4,1.43
2/9/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,5789750.0,383397245.0,1.41
2/9/2021,ARKK,2U INC,TWOU,90214J101,7990138.0,374258063.92,1.37
2/9/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6958260.0,368787780.0,1.35
2/9/2021,ARKK,SEA LTD-ADR,SE,81141R100,1342561.0,368747804.26,1.35
2/9/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,3230559.0,365893112.34,1.34
2/9/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4301195.0,318976621.2,1.17
2/9/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,7198463.0,284627227.02,1.04
2/9/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,1537276.0,280983307.28,1.03
2/9/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,5880149.0,279365878.99,1.03
2/9/2021,ARKK,PACCAR INC,PCAR,693718108,2752091.0,273585366.31,1.0
2/9/2021,ARKK,SYNOPSYS INC,SNPS,871607107,918742.0,255557274.72,0.94
2/9/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,498115.0,244415068.2,0.9
2/9/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2539453.0,232563105.74,0.85
2/9/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7972940.0,226670684.2,0.83
2/9/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6823881.0,170733502.62,0.63
2/9/2021,ARKK,CERUS CORP,CERS,157085101,18908953.0,148435281.05,0.54
2/9/2021,ARKK,SNAP INC - A,SNAP,83304A106,2244101.0,140929542.8,0.52
2/9/2021,ARKK,TERADYNE INC,TER,880770102,1059252.0,135870254.04,0.5
2/9/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1770209.0,137155793.32,0.5
2/9/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9948450.0,134005621.5,0.49
