date,fund,company,ticker,shares,market value($),weight(%)
11/30/2020,ARKF,SQUARE INC - A,SQ,649616.0,137042991.36,10.96
11/30/2020,ARKF,PINTEREST INC- CLASS A,PINS,868223.0,60792974.46,4.859999999999999
11/30/2020,ARKF,MERCADOLIBRE INC,MELI,38593.0,59947664.69,4.8
11/30/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,474551.0,50069876.01,4.0
11/30/2020,ARKF,ZILLOW GROUP INC - C,Z,450294.0,48546196.14,3.88
11/30/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,213121.0,45633468.52,3.65
11/30/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,607867.0,44374291.0,3.55
11/30/2020,ARKF,SEA LTD-ADR,SE,243023.0,43834058.51,3.51
11/30/2020,ARKF,ADYEN NV,ADYEN,21514.0,41112006.01,3.29
11/30/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,143238.0,37723159.68,3.02
11/30/2020,ARKF,LENDINGTREE INC,TREE UW,144421.0,36911119.18,2.9499999999999997
11/30/2020,ARKF,MEITUAN-CLASS B,3690,969415.0,36269969.88,2.9
11/30/2020,ARKF,TWILIO INC - A,TWLO,100048.0,32024364.32,2.56
11/30/2020,ARKF,SNAP INC - A,SNAP,640401.0,28446612.42,2.2800000000000002
11/30/2020,ARKF,AMAZON.COM INC,AMZN,8786.0,27834399.44,2.23
11/30/2020,ARKF,FACEBOOK INC-CLASS A,FB,98800.0,27364636.0,2.19
11/30/2020,ARKF,APPLE INC,AAPL,228985.0,27260664.25,2.18
11/30/2020,ARKF,DOCUSIGN INC,DOCU,119120.0,27145065.6,2.17
11/30/2020,ARKF,Z HOLDINGS CORP,4689,4256107.0,26784121.64,2.1399999999999997
11/30/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5249345.0,25362753.47,2.03
11/30/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,553932.0,23752604.16,1.9
