date,fund,company,ticker,shares,market value($),weight(%)
12/11/2020,ARKF,SQUARE INC - A,SQ,740366.0,160355871.94,10.81
12/11/2020,ARKF,MERCADOLIBRE INC,MELI,43993.0,70680473.59,4.77
12/11/2020,ARKF,PINTEREST INC- CLASS A,PINS,989560.0,70387402.8,4.75
12/11/2020,ARKF,ZILLOW GROUP INC - C,Z,513219.0,64906806.93,4.38
12/11/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,540869.0,58857364.58,3.9699999999999998
12/11/2020,ARKF,ADYEN NV,ADYEN,24514.0,54266318.52,3.66
12/11/2020,ARKF,SEA LTD-ADR,SE,276998.0,53565873.24,3.61
12/11/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,692842.0,52060147.88,3.51
12/11/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,242896.0,51994317.76,3.51
12/11/2020,ARKF,LENDINGTREE INC,TREE UW,164601.0,44944303.05,3.0300000000000002
12/11/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,163263.0,43189594.02,2.91
12/11/2020,ARKF,MEITUAN-CLASS B,3690,1104415.0,41863154.86,2.82
12/11/2020,ARKF,TWILIO INC - A,TWLO,114073.0,39059735.93,2.63
12/11/2020,ARKF,SNAP INC - A,SNAP,729914.0,38926313.62,2.62
12/11/2020,ARKF,DOCUSIGN INC,DOCU,154742.0,34892773.58,2.35
12/11/2020,ARKF,APPLE INC,AAPL,261010.0,31950234.1,2.15
12/11/2020,ARKF,AMAZON.COM INC,AMZN,9994.0,31145501.48,2.1
12/11/2020,ARKF,FACEBOOK INC-CLASS A,FB,112600.0,30801730.0,2.08
12/11/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,505796.0,29930984.41,2.02
12/11/2020,ARKF,Z HOLDINGS CORP,4689,4856107.0,29394744.48,1.9800000000000002
12/11/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5984345.0,27447582.18,1.8500000000000003
12/11/2020,ARKF,SPLUNK INC,SPLK,169610.0,26331952.5,1.78
12/11/2020,ARKF,INTUIT INC,INTU,67886.0,24732227.52,1.67
12/11/2020,ARKF,WORKDAY INC-CLASS A,WDAY,103370.0,22662838.8,1.53
12/11/2020,ARKF,PINDUODUO INC-ADR,PDD,140283.0,20712784.95,1.4
12/11/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,165561.0,20402082.03,1.38
12/11/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,192216.0,19996230.48,1.35
12/11/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,774533.0,19696374.19,1.3299999999999998
12/11/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,478318.0,18888777.82,1.27
12/11/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,369331.0,18256031.33,1.23
12/11/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,17104341.8,1.15
12/11/2020,ARKF,DISCOVERY LTD,DSY,1760867.0,16219698.34,1.09
12/11/2020,ARKF,TELADOC HEALTH INC,TDOC,80218.0,16009908.44,1.08
12/11/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,285961.0,15753591.49,1.06
12/11/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,14656.0,15504142.72,1.05
12/11/2020,ARKF,JD.COM INC-ADR,JD,181532.0,14996358.52,1.01
12/11/2020,ARKF,SBI HOLDINGS INC,8473,549062.0,14892142.48,1.0
12/11/2020,ARKF,HDFC BANK LTD-ADR,HDB,211339.0,14108991.64,0.95
12/11/2020,ARKF,TRANSUNION,TRU,145410.0,13888109.1,0.9400000000000001
12/11/2020,ARKF,NVIDIA CORP,NVDA,26388.0,13735745.64,0.9299999999999999
12/11/2020,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,435901.0,13469340.9,0.91
12/11/2020,ARKF,VERISK ANALYTICS INC,VRSK,58879.0,11421937.21,0.77
12/11/2020,ARKF,KE HOLDINGS INC,BEKE,172305.0,11394529.65,0.77
12/11/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,11276762.48,11276762.48,0.76
12/11/2020,ARKF,YEAHKA LTD,9923,2466800.0,11282310.44,0.76
12/11/2020,ARKF,BASE INC,4477,88100.0,7680013.46,0.52
12/11/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,12792.0,7005794.64,0.4699999999999999
12/11/2020,ARKF,JD HEALTH INTERNATIONAL INC,6618,106525.0,1676714.96,0.11
12/11/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,20172.0,852065.28,0.06
12/11/2020,ARKF,JAPANESE YEN,,25204596.0,242247.07,0.02
12/11/2020,ARKF,EURO,,219349.62,265775.24,0.02
