date,fund,company,ticker,cusip,shares,market value($),weight(%)
7/8/2021,ARKK,TESLA INC,TSLA,88160R101,3608176.0,2326010658.4,9.87
7/8/2021,ARKK,ROKU INC,ROKU,77543R102,3380913.0,1416636356.13,6.01
7/8/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8610023.0,1362622239.98,5.78
7/8/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,727085.0,1105329158.7,4.69
7/8/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2802554.0,1103954046.14,4.68
7/8/2021,ARKK,SQUARE INC - A,SQ,852234103,4454357.0,1089713896.48,4.62
7/8/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,3605759.0,908543095.23,3.85
7/8/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2310541.0,898453867.85,3.81
7/8/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3323559.0,860934723.36,3.65
7/8/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7725163.0,807202281.87,3.42
7/8/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6375880.0,749293417.6,3.18
7/8/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4936194.0,702371044.26,2.98
7/8/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5717434.0,673170679.16,2.86
7/8/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4432536.0,642806370.72,2.73
7/8/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2119977.0,612546154.38,2.6
7/8/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22461840.0,514151517.6,2.18
7/8/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2694927.0,498696241.35,2.12
7/8/2021,ARKK,TWITTER INC,TWTR,90184L102,6569815.0,451740479.4,1.92
7/8/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4594458.0,450900108.12,1.91
7/8/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,8742203.0,426182396.25,1.81
7/8/2021,ARKK,INVITAE CORP,NVTA,46185L103,12713629.0,408361763.48,1.73
7/8/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,6060520.0,403691237.2,1.71
7/8/2021,ARKK,SEA LTD-ADR,SE,81141R100,1378948.0,369365011.28,1.57
7/8/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3901363.0,336726640.53,1.43
7/8/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8307717.0,324499426.02,1.38
7/8/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3782981.0,283004808.61,1.2
7/8/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2166218.0,274199874.44,1.16
7/8/2021,ARKK,SKILLZ INC,SKLZ,83067L109,15399682.0,270418415.92,1.15
7/8/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10150647.0,256709862.63,1.09
7/8/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,4590460.0,253393392.0,1.07
7/8/2021,ARKK,2U INC,TWOU,90214J101,5529989.0,238121326.34,1.01
7/8/2021,ARKK,TERADYNE INC,TER,880770102,1927128.0,237884680.32,1.01
7/8/2021,ARKK,PAGERDUTY INC,PD,69553P100,5601733.0,231743694.21,0.98
7/8/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4569094.0,208807595.8,0.89
7/8/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6345547.0,203755514.17,0.86
7/8/2021,ARKK,PROTO LABS INC,PRLB,743713109,2134530.0,193580525.7,0.82
7/8/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2506970.0,175287342.4,0.74
