date,fund,company,ticker,cusip,shares,market value($),weight(%)
5/13/2021,ARKK,TESLA INC,TSLA,88160R101,3386857.0,1997873075.73,10.3
5/13/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8562416.0,1199423233.28,6.18
5/13/2021,ARKK,ROKU INC,ROKU,77543R102,3489209.0,1074781048.27,5.54
5/13/2021,ARKK,SQUARE INC - A,SQ,852234103,4237073.0,875675876.91,4.51
5/13/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,707326.0,766670651.4,3.95
5/13/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2561528.0,742074661.6,3.82
5/13/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3086340.0,696278304.0,3.59
5/13/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6309370.0,685954706.4,3.54
5/13/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2231850.0,661341792.0,3.41
5/13/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2199244.0,623727590.84,3.21
5/13/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7171558.0,604132045.92,3.11
5/13/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5368168.0,515934626.48,2.66
5/13/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4740512.0,478033230.08,2.46
5/13/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2329874.0,437527038.46,2.26
5/13/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,21461209.0,405402238.01,2.09
5/13/2021,ARKK,INVITAE CORP,NVTA,46185L103,14419657.0,385870021.32,1.99
5/13/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2680017.0,359711881.74,1.85
5/13/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5027412.0,321754368.0,1.66
5/13/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,7329107.0,308628695.77,1.59
5/13/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4314857.0,299968858.64,1.55
5/13/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4476646.0,299398084.48,1.54
5/13/2021,ARKK,SEA LTD-ADR,SE,81141R100,1371325.0,292668181.5,1.51
5/13/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8261683.0,291554793.07,1.5
5/13/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10805213.0,281799955.04,1.45
5/13/2021,ARKK,TWITTER INC,TWTR,90184L102,5052671.0,256170419.7,1.32
5/13/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3347173.0,241967136.17,1.25
5/13/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3183164.0,241379326.12,1.24
5/13/2021,ARKK,TERADYNE INC,TER,880770102,2007564.0,230066834.4,1.19
5/13/2021,ARKK,2U INC,TWOU,90214J101,6272012.0,222468265.64,1.15
5/13/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2456969.0,223780736.52,1.15
5/13/2021,ARKK,PROTO LABS INC,PRLB,743713109,2421056.0,220461359.36,1.14
5/13/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,2930923.0,210323034.48,1.08
5/13/2021,ARKK,PAGERDUTY INC,PD,69553P100,5880664.0,201706775.2,1.04
5/13/2021,ARKK,SKILLZ INC,SKLZ,83067L109,14346640.0,199131363.2,1.03
