date,fund,company,ticker,shares,market value($),weight(%)
10/19/2020,ARKF,SQUARE INC - A,SQ,559896.0,104678156.16,12.139999999999999
10/19/2020,ARKF,MERCADOLIBRE INC,MELI,33932.0,43570384.6,5.050000000000001
10/19/2020,ARKF,PINTEREST INC- CLASS A,PINS,827418.0,37912292.76,4.4
10/19/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,361322.0,35572150.9,4.12
10/19/2020,ARKF,LENDINGTREE INC,TREE UW,102363.0,34359164.58,3.9800000000000004
10/19/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,462825.0,33383567.25,3.8699999999999997
10/19/2020,ARKF,ADYEN NV,ADYEN,16394.0,31441208.73,3.65
10/19/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,100235.0,30600743.15,3.55
10/19/2020,ARKF,ZILLOW GROUP INC - C,Z,308547.0,30376452.15,3.52
10/19/2020,ARKF,SEA LTD-ADR,SE,185000.0,30125400.0,3.49
10/19/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,139590.0,27926375.4,3.2400000000000007
10/19/2020,ARKF,Z HOLDINGS CORP,4689,3648712.0,26476307.14,3.0700000000000003
10/19/2020,ARKF,TWILIO INC - A,TWLO,76159.0,25101244.81,2.91
10/19/2020,ARKF,MEITUAN DIANPING-CLASS B,3690,739015.0,24697245.18,2.86
10/19/2020,ARKF,AMAZON.COM INC,AMZN,7391.0,23704489.11,2.75
10/19/2020,ARKF,APPLE INC,AAPL,197059.0,22854902.82,2.65
10/19/2020,ARKF,FACEBOOK INC-CLASS A,FB,75210.0,19659894.0,2.2800000000000002
10/19/2020,ARKF,SPLUNK INC,SPLK,87058.0,18039723.47,2.09
10/19/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,3564585.0,17477852.4,2.03
10/19/2020,ARKF,SNAP INC - A,SNAP,601329.0,17234089.14,2.0
10/19/2020,ARKF,DOCUSIGN INC,DOCU,69102.0,15783587.82,1.83
10/19/2020,ARKF,INTUIT INC,INTU,45342.0,15201812.34,1.76
10/19/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,421734.0,13600921.5,1.58
10/19/2020,ARKF,WORKDAY INC-CLASS A,WDAY,57279.0,13038991.56,1.51
10/19/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,343396.0,11973299.5,1.39
10/19/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,110534.0,11428110.26,1.3299999999999998
10/19/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,128360.0,11239201.6,1.3
10/19/2020,ARKF,SBI HOLDINGS INC,8473,432174.0,10527131.44,1.22
10/19/2020,ARKF,PINDUODUO INC-ADR,PDD,119724.0,10074774.6,1.17
10/19/2020,ARKF,HDFC BANK LTD-ADR,HDB,166529.0,9558764.6,1.11
10/19/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,246688.0,9593696.32,1.11
10/19/2020,ARKF,NVIDIA CORP,NVDA,17577.0,9489998.07,1.1
10/19/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,190963.0,9422114.42,1.09
10/19/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,9228826.18,1.0699999999999998
10/19/2020,ARKF,DISCOVERY LTD,DSY,1176314.0,8723587.33,1.01
10/19/2020,ARKF,TRANSUNION,TRU,97077.0,8224363.44,0.95
10/19/2020,ARKF,JD.COM INC-ADR,JD,100514.0,8102433.54,0.9400000000000001
10/19/2020,ARKF,YEAHKA LTD,9923,1300800.0,7796357.44,0.9000000000000001
10/19/2020,ARKF,VERISK ANALYTICS INC,VRSK,39282.0,7404657.0,0.86
10/19/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,291128.0,6608605.6,0.77
10/19/2020,ARKF,ZSCALER INC,ZS,30399.0,4656214.83,0.54
10/19/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,8529.0,4599348.54,0.53
10/19/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,256725.0,4538898.0,0.53
10/19/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,201818.0,4306796.12,0.5
10/19/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,1630489.32,1630489.32,0.19
10/19/2020,ARKF,SALESFORCE.COM INC,CRM,877.0,223643.77,0.03
10/19/2020,ARKG,INVITAE CORP,NVTA,6298765.0,304797238.35,9.94
10/19/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,2561658.0,275941799.76,9.0
10/19/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,15204713.0,227310459.35,7.41
10/19/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2920230.0,156787148.7,5.11
10/19/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,1651631.0,153601683.0,5.01
10/19/2020,ARKG,CAREDX INC,CDNA,2175368.0,111639885.76,3.64
10/19/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,3010207.0,109451126.52,3.5700000000000003
10/19/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3325135.0,108399401.0,3.53
10/19/2020,ARKG,PERSONALIS INC,PSNL,3853058.0,107269134.72,3.5000000000000004
10/19/2020,ARKG,COMPUGEN LTD,CGEN,6177420.0,94143880.8,3.0700000000000003
10/19/2020,ARKG,TELADOC HEALTH INC,TDOC,395542.0,88478789.98,2.88
10/19/2020,ARKG,ILLUMINA INC,ILMN,253893.0,81565665.18,2.6599999999999997
10/19/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,4384297.0,80714907.77,2.63
10/19/2020,ARKG,CELLECTIS - ADR,CLLS,4316230.0,80109228.8,2.6100000000000003
10/19/2020,ARKG,FATE THERAPEUTICS INC,FATE,1684788.0,80061125.76,2.6100000000000003
10/19/2020,ARKG,VERACYTE INC,VCYT,1759123.0,73109151.88,2.3800000000000003
10/19/2020,ARKG,EDITAS MEDICINE INC,EDIT,2033669.0,68046564.74,2.22
10/19/2020,ARKG,INCYTE CORP,INCY,759801.0,66680135.76,2.17
10/19/2020,ARKG,EXACT SCIENCES CORP,EXAS,619246.0,66346016.44,2.16
10/19/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2418252.0,62318354.04,2.03
10/19/2020,ARKG,CERUS CORP,CERS,8217565.0,52921118.6,1.73
10/19/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,945057.0,46969332.9,1.53
10/19/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,206552.0,45546781.52,1.49
10/19/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,270340.0,44084343.8,1.44
10/19/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,845294.0,39897876.8,1.3
10/19/2020,ARKG,SCHRODINGER INC,SDGR,605021.0,34613251.41,1.13
10/19/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,1936080.0,32429340.0,1.06
10/19/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3802683.0,32094644.52,1.05
10/19/2020,ARKG,ACCOLADE INC,ACCD,773180.0,31955529.4,1.04
10/19/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,743932.0,29526661.08,0.96
10/19/2020,ARKG,XILINX INC,XLNX,247857.0,28845597.66,0.9400000000000001
10/19/2020,ARKG,GUARDANT HEALTH INC,GH,273753.0,28125383.22,0.9199999999999999
10/19/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,523882.0,26042174.22,0.8500000000000001
10/19/2020,ARKG,CODEXIS INC,CDXS,1652406.0,23563309.56,0.77
10/19/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,21818692.85,21818692.85,0.7100000000000001
10/19/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,1930623.0,21507140.22,0.7
10/19/2020,ARKG,PHREESIA INC,PHR,667193.0,21563677.76,0.7
10/19/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4520317.0,19798988.46,0.65
10/19/2020,ARKG,EVOGENE LTD,EVGN,4618845.0,16535465.1,0.54
10/19/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,502756.0,16027861.28,0.52
10/19/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,33220.0,15324053.8,0.5
10/19/2020,ARKG,APPLE INC,AAPL,127037.0,14733751.26,0.48
10/19/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,13244.0,7723106.16,0.25
10/19/2020,ARKG,BERKELEY LIGHTS INC,BLI,101039.0,7573883.44,0.25
10/19/2020,ARKG,SURFACE ONCOLOGY INC,SURF,531712.0,4471697.92,0.15
10/19/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,377092.0,3386286.16,0.11
10/19/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,34055.0,2921578.45,0.1
10/19/2020,ARKG,CELLULAR BIOMEDICINE GROUP I,CBMG,8717.0,160218.46,0.01
10/19/2020,ARKK,TESLA INC,TSLA,2466031.0,1062440135.73,10.0
10/19/2020,ARKK,INVITAE CORP,NVTA,17671295.0,855113965.05,8.05
10/19/2020,ARKK,SQUARE INC - A,SQ,3773026.0,705404940.96,6.64
10/19/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,5566294.0,599601189.68,5.64
10/19/2020,ARKK,ROKU INC,ROKU,2683170.0,596039383.8,5.609999999999999
10/19/2020,ARKK,PROTO LABS INC,PRLB,2562240.0,364350528.0,3.4300000000000006
10/19/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,10713810.0,345520372.5,3.25
10/19/2020,ARKK,ZILLOW GROUP INC - C,Z,3193739.0,314423604.55,2.96
10/19/2020,ARKK,LENDINGTREE INC,TREE UW,897984.0,301417309.44,2.8400000000000003
10/19/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,16046103.0,295408756.23,2.78
10/19/2020,ARKK,2U INC,TWOU,8154344.0,287685256.32,2.71
10/19/2020,ARKK,TELADOC HEALTH INC,TDOC,1249244.0,279443390.36,2.63
10/19/2020,ARKK,SERES THERAPEUTICS INC,MCRB,8422971.0,274588854.6,2.59
10/19/2020,ARKK,MATERIALISE NV-ADR,MTLS,5125641.0,246184537.23,2.32
10/19/2020,ARKK,EDITAS MEDICINE INC,EDIT,7170082.0,239910943.72,2.26
10/19/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6278167.0,228274152.12,2.15
