date,fund,company,ticker,cusip,shares,market value($),weight(%)
6/18/2021,ARKK,TESLA INC,TSLA,88160R101,3485472.0,2149142035.2,9.6
6/18/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8580552.0,1336850001.6,5.97
6/18/2021,ARKK,ROKU INC,ROKU,77543R102,3496601.0,1231852532.3,5.5
6/18/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,724602.0,1050143940.54,4.69
6/18/2021,ARKK,SQUARE INC - A,SQ,852234103,4439108.0,1048206572.04,4.68
6/18/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2792960.0,1041634432.0,4.65
6/18/2021,ARKK,TWILIO INC - A,TWLO,90138F102,2302536.0,831146419.92,3.71
6/18/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3312184.0,818473788.24,3.66
6/18/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,7698682.0,799585112.52,3.57
6/18/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,3360228.0,775070190.48,3.46
6/18/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5697856.0,723057926.4,3.23
6/18/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6354053.0,716355935.22,3.2
6/18/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4919294.0,626078547.38,2.8
6/18/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,22384896.0,569695603.2,2.55
6/18/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2112723.0,550596741.03,2.46
6/18/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2685697.0,533835992.69,2.39
6/18/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,8712277.0,428644028.4,1.92
6/18/2021,ARKK,INVITAE CORP,NVTA,46185L103,13225951.0,427198217.3,1.91
6/18/2021,ARKK,TWITTER INC,TWTR,90184L102,6547325.0,397488100.75,1.78
6/18/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,4578728.0,389191880.0,1.74
6/18/2021,ARKK,SEA LTD-ADR,SE,81141R100,1374229.0,389236621.96,1.74
6/18/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,4611168.0,352754352.0,1.58
6/18/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,4992375.0,349466250.0,1.56
6/18/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8279273.0,342099560.36,1.53
6/18/2021,ARKK,SKILLZ INC,SKLZ,83067L109,15346889.0,291437422.11,1.3
6/18/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3354397.0,282473771.37,1.26
6/18/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,3769985.0,277282396.75,1.24
6/18/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10788996.0,265625081.52,1.19
6/18/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2253544.0,255664566.8,1.14
6/18/2021,ARKK,TERADYNE INC,TER,880770102,1920524.0,248880705.16,1.11
6/18/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,4574743.0,240402744.65,1.07
6/18/2021,ARKK,PAGERDUTY INC,PD,69553P100,5582556.0,235583863.2,1.05
6/18/2021,ARKK,2U INC,TWOU,90214J101,5752807.0,230457448.42,1.03
6/18/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2826009.0,221276504.7,0.99
6/18/2021,ARKK,PROTO LABS INC,PRLB,743713109,2220600.0,192126312.0,0.86
6/18/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6323753.0,186866901.15,0.83
6/18/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,4753212.0,171876145.92,0.77
6/18/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,3503071.0,173051707.4,0.77
6/18/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,7291153.0,141156722.08,0.63
6/18/2021,ARKK,VERACYTE INC,VCYT,92337F107,3457496.0,132041772.24,0.59
6/18/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,2626168.0,131964942.0,0.59
6/18/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,5740389.0,119974130.1,0.54
6/18/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1894969.0,117582826.45,0.53
6/18/2021,ARKK,TRIMBLE INC,TRMB,896239100,1413556.0,110540079.2,0.49
6/18/2021,ARKK,STRATASYS LTD,SSYS,M85548101,4624138.0,102424656.7,0.46
6/18/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4119073.0,95521302.87,0.43
6/18/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,981966.0,92452098.9,0.41
6/18/2021,ARKK,CERUS CORP,CERS,157085101,13614020.0,80322718.0,0.36
6/18/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,7162426.0,55866922.8,0.25
6/18/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,93621.0,10674666.42,0.05
6/18/2021,ARKQ,TESLA INC,TSLA,88160R101,492636.0,303759357.6,10.43
6/18/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2517334.0,185024049.0,6.35
6/18/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2355881.0,184229894.2,6.32
6/18/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,6759986.0,179342428.58,6.16
6/18/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,57143.0,144424361.06,4.96
6/18/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,3125564.0,129148304.48,4.43
6/18/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,677391.0,125696673.96,4.32
6/18/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,931369.0,96731984.34,3.32
6/18/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,219416.0,84014386.4,2.88
6/18/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,408741.0,81106476.63,2.78
6/18/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,2743588.0,79618923.76,2.73
6/18/2021,ARKQ,TERADYNE INC,TER,880770102,600170.0,77776030.3,2.67
6/18/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,2802131.0,73668023.99,2.53
6/18/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,2283352.0,73523934.4,2.52
6/18/2021,ARKQ,DEERE & CO,DE,244199105,219346.0,72028839.48,2.47
6/18/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,1017475.0,71223250.0,2.45
6/18/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1112990.0,64408731.3,2.21
6/18/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7664620.0,62390006.8,2.14
6/18/2021,ARKQ,CATERPILLAR INC,CAT,149123101,243783.0,51060349.35,1.75
6/18/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,547768.0,50038606.8,1.72
6/18/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1135543.0,46330154.4,1.59
6/18/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,51990.0,46011669.9,1.58
6/18/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,382405.0,42932609.35,1.47
6/18/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,767951.0,40355825.05,1.39
6/18/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,90654.0,38617697.46,1.33
6/18/2021,ARKQ,2U INC,TWOU,90214J101,927668.0,37162380.08,1.28
6/18/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1579447.0,36627375.93,1.26
6/18/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,263494.0,35951121.36,1.23
6/18/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2159063.0,35106364.38,1.21
6/18/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,131945.0,34983897.3,1.2
6/18/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,46463.0,34674872.27,1.19
6/18/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,411656.0,32232664.8,1.11
6/18/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,2736822.0,31391348.34,1.08
6/18/2021,ARKQ,ANSYS INC,ANSS,03662Q105,93748.0,31552764.36,1.08
