date,fund,company,ticker,shares,market value($),weight(%)
11/24/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,6190499.0,680892985.01,5.57
11/24/2020,ARKK,TELADOC HEALTH INC,TDOC,2575162.0,480061700.04,3.93
11/24/2020,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,13601982.0,402346627.56,3.29
11/24/2020,ARKK,PROTO LABS INC,PRLB,2849529.0,388675755.6,3.18
11/24/2020,ARKK,ZILLOW GROUP INC - C,Z,3423193.0,366281651.0,3.0
11/24/2020,ARKK,PURE STORAGE INC - CLASS A,PSTG,17845526.0,352627593.76,2.8899999999999997
11/24/2020,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1253634.0,338656688.76,2.77
11/24/2020,ARKK,LENDINGTREE INC,TREE UW,1085183.0,283449799.6,2.32
11/24/2020,ARKK,2U INC,TWOU,8120745.0,265710776.4,2.18
11/24/2020,ARKK,SERES THERAPEUTICS INC,MCRB,8501171.0,260815926.28,2.1399999999999997
11/24/2020,ARKK,MATERIALISE NV-ADR,MTLS,5700446.0,250819624.0,2.0500000000000003
11/24/2020,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6717579.0,249625235.64,2.04
11/24/2020,ARKK,PAGERDUTY INC,PD,7613933.0,248290355.13,2.03
11/24/2020,ARKK,VERACYTE INC,VCYT,4737037.0,245757479.56,2.01
11/24/2020,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6654627.0,231647565.87,1.9
11/24/2020,ARKK,TWILIO INC - A,TWLO,730117.0,213194164.0,1.7500000000000002
11/24/2020,ARKK,TWIST BIOSCIENCE CORP,TWST,2028220.0,211279677.4,1.73
11/24/2020,ARKK,EDITAS MEDICINE INC,EDIT,7140537.0,207218383.74,1.7000000000000002
11/24/2020,ARKK,EXACT SCIENCES CORP,EXAS,1732239.0,203122345.14,1.66
11/24/2020,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,2018992.0,195115386.88,1.6
11/24/2020,ARKK,DOCUSIGN INC,DOCU,730032.0,158562950.4,1.3
11/24/2020,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1504237.0,155041707.59,1.27
11/24/2020,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,2239928.0,147432060.96,1.21
11/24/2020,ARKK,UNITY SOFTWARE INC,U,1124233.0,145071026.32,1.1900000000000002
11/24/2020,ARKK,COMPUGEN LTD,CGEN,10940184.0,133470244.8,1.09
11/24/2020,ARKK,SPLUNK INC,SPLK,652015.0,129418457.35,1.06
11/24/2020,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3842858.0,125392456.54,1.03
11/24/2020,ARKK,PAYPAL HOLDINGS INC,PYPL,584917.0,120492902.0,0.9900000000000001
11/24/2020,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2569259.0,121474565.52,0.9900000000000001
11/24/2020,ARKK,PINTEREST INC- CLASS A,PINS,1809067.0,115834560.01,0.95
11/24/2020,ARKK,SYNOPSYS INC,SNPS,534107.0,115094717.43,0.9400000000000001
11/24/2020,ARKK,CERUS CORP,CERS,19218009.0,112809712.83,0.9199999999999999
11/24/2020,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,256744.0,109770897.2,0.9000000000000001
11/24/2020,ARKK,HUYA INC-ADR,HUYA,5080708.0,109590871.56,0.9000000000000001
11/24/2020,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1450975.0,109969395.25,0.9000000000000001
11/24/2020,ARKK,STRATASYS LTD,SSYS,7107018.0,107884533.24,0.88
11/24/2020,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7170835.0,103331732.35,0.8500000000000001
11/24/2020,ARKK,KE HOLDINGS INC,BEKE,1516289.0,97163799.12,0.8
11/24/2020,ARKK,SEA LTD-ADR,SE,345146.0,61063230.32,0.5
11/24/2020,ARKK,SHOPIFY INC - CLASS A,SHOP,61602.0,59830326.48,0.49
11/24/2020,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5097545.0,40066703.7,0.33
11/24/2020,ARKK,MORGAN STANLEY GOVT INSTL 8035,,37692951.56,37692951.56,0.31
11/24/2020,ARKK,EXONE CO/THE,XONE,1535699.0,16478050.27,0.13
11/24/2020,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,882471.0,12354594.0,0.1
11/24/2020,ARKK,ORGANOVO HOLDINGS INC,ONVO ,835271.0,7041334.53,0.06
11/24/2020,ARKQ,TESLA INC,TSLA,239425.0,132971856.5,12.5
11/24/2020,ARKQ,MATERIALISE NV-ADR,MTLS,1630255.0,71731220.0,6.74
11/24/2020,ARKQ,ALPHABET INC-CL C,GOOG,25789.0,45617646.32,4.29
11/24/2020,ARKQ,DEERE & CO,DE,151695.0,39669759.45,3.73
11/24/2020,ARKQ,2U INC,TWOU,1209050.0,39560116.0,3.7199999999999998
11/24/2020,ARKQ,TRIMBLE INC,TRMB,631990.0,38292274.1,3.6000000000000005
11/24/2020,ARKQ,PROTO LABS INC,PRLB,277505.0,37851682.0,3.56
11/24/2020,ARKQ,JD.COM INC-ADR,JD,418026.0,37547095.32,3.53
11/24/2020,ARKQ,XILINX INC,XLNX,262166.0,34925754.52,3.2800000000000002
11/24/2020,ARKQ,FLIR SYSTEMS INC,FLIR,825469.0,33868993.07,3.18
11/24/2020,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1562432.0,33686033.92,3.17
11/24/2020,ARKQ,WORKHORSE GROUP INC,WKHS,1147332.0,33020214.96,3.1
11/24/2020,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1008016.0,32891562.08,3.09
11/24/2020,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,604709.0,31541621.44,2.97
11/24/2020,ARKQ,CATERPILLAR INC,CAT,174570.0,30881433.0,2.9
11/24/2020,ARKQ,STRATASYS LTD,SSYS,1704221.0,25870074.78,2.4299999999999997
11/24/2020,ARKQ,NXP SEMICONDUCTORS NV,NXPI,161931.0,25661205.57,2.41
11/24/2020,ARKQ,AEROVIRONMENT INC,AVAV,284518.0,25296495.38,2.3800000000000003
11/24/2020,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,254213.0,24567144.32,2.31
11/24/2020,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,962124.0,24043478.76,2.26
11/24/2020,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,956871.0,23883500.16,2.25
11/24/2020,ARKQ,SPLUNK INC,SPLK,107051.0,21248552.99,2.0
11/24/2020,ARKQ,BAIDU INC - SPON ADR,BIDU,151708.0,20383486.88,1.92
11/24/2020,ARKQ,SYNOPSYS INC,SNPS,86751.0,18693972.99,1.76
11/24/2020,ARKQ,TERADYNE INC,TER,166495.0,18146290.05,1.71
11/24/2020,ARKQ,NANO DIMENSION LTD - ADR,NNDM,3339018.0,16661699.82,1.5700000000000003
11/24/2020,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,455374.0,15072879.4,1.4200000000000002
11/24/2020,ARKQ,ANSYS INC,ANSS,44646.0,14292077.52,1.34
11/24/2020,ARKQ,AMAZON.COM INC,AMZN,4399.0,13716345.94,1.29
11/24/2020,ARKQ,INTUITIVE SURGICAL INC,ISRG,18098.0,13118154.32,1.23
11/24/2020,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,145082.0,10995764.78,1.03
11/24/2020,ARKQ,ELBIT SYSTEMS LTD,ESLT,89746.0,10846701.56,1.02
11/24/2020,ARKQ,EXONE CO/THE,XONE,1003858.0,10771396.34,1.01
11/24/2020,ARKQ,NVIDIA CORP,NVDA,20288.0,10515473.28,0.9900000000000001
11/24/2020,ARKQ,AUTODESK INC,ADSK,38808.0,10050107.76,0.9400000000000001
11/24/2020,ARKQ,ROCKWELL AUTOMATION INC,ROK,39112.0,10044352.72,0.9400000000000001
11/24/2020,ARKQ,APPLE INC,AAPL,80982.0,9326696.94,0.88
11/24/2020,ARKQ,HONEYWELL INTERNATIONAL INC,HON,26220.0,5450875.8,0.51
11/24/2020,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,4686216.47,4686216.47,0.44
11/24/2020,ARKQ,RAVEN INDUSTRIES INC,RAVN,189644.0,4595074.12,0.43
11/24/2020,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,198425.0,1672722.75,0.16
11/24/2020,ARKW,TESLA INC,TSLA,737437.0,409557761.06,10.51
11/24/2020,ARKW,ROKU INC,ROKU,1080931.0,295104972.31,7.57
11/24/2020,ARKW,SQUARE INC - A,SQ,1033578.0,209712976.2,5.38
11/24/2020,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,5850922.0,130826615.92,3.36
11/24/2020,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,477669.0,129037503.66,3.3099999999999996
11/24/2020,ARKW,TELADOC HEALTH INC,TDOC,687387.0,128142684.54,3.29
11/24/2020,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,3947157.0,116756904.06,3.0
11/24/2020,ARKW,PURE STORAGE INC - CLASS A,PSTG,5849225.0,115580686.0,2.97
11/24/2020,ARKW,PINTEREST INC- CLASS A,PINS,1574655.0,100825159.65,2.59
11/24/2020,ARKW,PAGERDUTY INC,PD,2802689.0,91395688.29,2.35
11/24/2020,ARKW,FACEBOOK INC-CLASS A,FB,330413.0,91497967.96,2.35
11/24/2020,ARKW,TWILIO INC - A,TWLO,314166.0,91736472.0,2.35
11/24/2020,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1200805.0,91009010.95,2.34
11/24/2020,ARKW,SNAP INC - A,SNAP,1981135.0,87744469.15,2.25
11/24/2020,ARKW,LENDINGTREE INC,TREE UW,319071.0,83341345.2,2.1399999999999997
11/24/2020,ARKW,SEA LTD-ADR,SE,468117.0,82819259.64,2.13
11/24/2020,ARKW,VERACYTE INC,VCYT,1569042.0,81401898.96,2.09
11/24/2020,ARKW,HUYA INC-ADR,HUYA,3656607.0,78873012.99,2.02
11/24/2020,ARKW,FASTLY INC - CLASS A,FSLY,955172.0,77607725.0,1.9900000000000002
11/24/2020,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,733626.0,75614831.82,1.94
11/24/2020,ARKW,UNITY SOFTWARE INC,U,556405.0,71798501.2,1.8399999999999999
11/24/2020,ARKW,NETFLIX INC,NFLX,146780.0,70877126.4,1.82
11/24/2020,ARKW,ZILLOW GROUP INC - C,Z,656794.0,70276958.0,1.8000000000000003
11/24/2020,ARKW,PAYPAL HOLDINGS INC,PYPL,314867.0,64862602.0,1.66
11/24/2020,ARKW,2U INC,TWOU,1911052.0,62529621.44,1.6
11/24/2020,ARKW,KE HOLDINGS INC,BEKE,947793.0,60734575.44,1.5599999999999998
11/24/2020,ARKW,MERCADOLIBRE INC,MELI,37602.0,54119806.56,1.39
11/24/2020,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,726084.0,47790848.88,1.23
11/24/2020,ARKW,TRADE DESK INC/THE -CLASS A,TTD,56459.0,47657041.9,1.22
11/24/2020,ARKW,DOCUSIGN INC,DOCU,218684.0,47498164.8,1.22
11/24/2020,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,318257.0,47563508.65,1.22
11/24/2020,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,2507963.0,47024306.25,1.21
11/24/2020,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,456876.0,44152496.64,1.13
11/24/2020,ARKW,HUBSPOT INC,HUBS,120166.0,43611846.38,1.12
11/24/2020,ARKW,SPLUNK INC,SPLK,203331.0,40359170.19,1.04
11/24/2020,ARKW,CLOUDFLARE INC - CLASS A,NET,608124.0,40555789.56,1.04
11/24/2020,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,183956.0,39274606.0,1.01
11/24/2020,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,137132.0,38391474.72,0.9900000000000001
11/24/2020,ARKW,AGORA INC-ADR,API,1053843.0,38581192.23,0.9900000000000001
11/24/2020,ARKW,SHOPIFY INC - CLASS A,SHOP,39493.0,38357181.32,0.98
11/24/2020,ARKW,JD.COM INC-ADR,JD,415775.0,37344910.5,0.96
11/24/2020,ARKW,LENDINGCLUB CORP,LC,4673794.0,35100192.94,0.9000000000000001
11/24/2020,ARKW,OKTA INC,OKTA,153385.0,35204925.2,0.9000000000000001
11/24/2020,ARKW,ADYEN NV-UNSPON ADR,ADYEY,945994.0,35049077.7,0.9000000000000001
11/24/2020,ARKW,NVIDIA CORP,NVDA,65929.0,34171659.99,0.88
11/24/2020,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,77368.0,33078688.4,0.8500000000000001
11/24/2020,ARKW,SYNOPSYS INC,SNPS,152735.0,32912865.15,0.84
11/24/2020,ARKW,ADOBE INC,ADBE,68120.0,31519124.0,0.8100000000000002
11/24/2020,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1104887.0,26318408.34,0.68
11/24/2020,ARKW,MORGAN STANLEY GOVT INSTL 8035,,11963706.01,11963706.01,0.31
