date,fund,company,ticker,shares,market value($),weight(%)
12/18/2020,ARKF,SQUARE INC - A,SQ,833536.0,196256051.2,11.32
12/18/2020,ARKF,MERCADOLIBRE INC,MELI,49537.0,85385936.16,4.92
12/18/2020,ARKF,ZILLOW GROUP INC - C,Z,577822.0,78121534.4,4.5
12/18/2020,ARKF,PINTEREST INC- CLASS A,PINS,992332.0,69820479.52,4.03
12/18/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,608948.0,68707602.84,3.9600000000000004
12/18/2020,ARKF,ADYEN NV,ADYEN,27594.0,65879424.66,3.8
12/18/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,273465.0,64660799.25,3.73
12/18/2020,ARKF,SEA LTD-ADR,SE,311879.0,62484957.65,3.6000000000000005
12/18/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,780024.0,58743607.44,3.39
12/18/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,183822.0,47793720.0,2.76
12/18/2020,ARKF,TWILIO INC - A,TWLO,128459.0,46891388.77,2.7
12/18/2020,ARKF,LENDINGTREE INC,TREE UW,172402.0,44957269.54,2.59
12/18/2020,ARKF,MEITUAN-CLASS B,3690,1243015.0,44637043.59,2.5700000000000003
12/18/2020,ARKF,SNAP INC - A,SNAP,821775.0,43545857.25,2.5100000000000002
12/18/2020,ARKF,DOCUSIGN INC,DOCU,174223.0,41987743.0,2.42
12/18/2020,ARKF,APPLE INC,AAPL,293889.0,37222511.3,2.15
12/18/2020,ARKF,AMAZON.COM INC,AMZN,11262.0,36056982.3,2.08
12/18/2020,ARKF,FACEBOOK INC-CLASS A,FB,126768.0,35038675.2,2.02
12/18/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,6738945.0,33161661.08,1.91
12/18/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,567396.0,32788993.12,1.8900000000000001
12/18/2020,ARKF,Z HOLDINGS CORP,4689,5468007.0,32311070.74,1.8599999999999999
12/18/2020,ARKF,SPLUNK INC,SPLK,190975.0,31680842.75,1.83
12/18/2020,ARKF,INTUIT INC,INTU,76433.0,29052947.63,1.68
12/18/2020,ARKF,WORKDAY INC-CLASS A,WDAY,116383.0,28093692.37,1.6200000000000003
12/18/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,538532.0,27567453.08,1.59
12/18/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,872035.0,25725032.5,1.48
12/18/2020,ARKF,PINDUODUO INC-ADR,PDD,157952.0,23593290.24,1.3599999999999999
12/18/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,186428.0,23437728.16,1.35
12/18/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,216412.0,22567443.36,1.3
12/18/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,415839.0,21615311.22,1.25
12/18/2020,ARKF,DISCOVERY LTD,DSY,1982520.0,21065168.72,1.21
12/18/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,16504.0,19325523.84,1.11
12/18/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,321984.0,19045353.6,1.1
12/18/2020,ARKF,BASE INC,4477,188200.0,18871915.99,1.09
12/18/2020,ARKF,SBI HOLDINGS INC,8473,618362.0,17937675.21,1.03
12/18/2020,ARKF,TELADOC HEALTH INC,TDOC,90323.0,17734017.82,1.02
12/18/2020,ARKF,HDFC BANK LTD-ADR,HDB,237968.0,16762465.92,0.97
12/18/2020,ARKF,JD.COM INC-ADR,JD,204401.0,16664813.53,0.96
12/18/2020,ARKF,TRANSUNION,TRU,163736.0,16268808.96,0.9400000000000001
12/18/2020,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,487950.0,16199940.0,0.9299999999999999
12/18/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,15957787.02,0.9199999999999999
12/18/2020,ARKF,NVIDIA CORP,NVDA,29735.0,15785716.8,0.91
12/18/2020,ARKF,VERISK ANALYTICS INC,VRSK,66307.0,13557792.29,0.7799999999999999
12/18/2020,ARKF,YEAHKA LTD,9923,2774800.0,13010258.43,0.75
12/18/2020,ARKF,KE HOLDINGS INC,BEKE,194019.0,12506464.74,0.72
12/18/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,14409.0,8341081.92,0.48
12/18/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,7300124.42,7300124.42,0.42
12/18/2020,ARKF,JD HEALTH INTERNATIONAL INC,6618,120525.0,2299297.34,0.13
12/18/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,22731.0,972659.49,0.06
12/18/2020,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,16447.0,898006.2,0.05
12/18/2020,ARKF,EURO,,312075.96,382183.75,0.02
12/18/2020,ARKF,JAPANESE YEN,,28952169.0,280232.0,0.02
12/18/2020,ARKF,HONG KONG DOLLAR,,1497838.89,193203.47,0.01
12/18/2020,ARKF,JAPANESE YEN,,24126807.0,233526.66,0.01
12/18/2020,ARKF,HONG KONG DOLLAR,,2007641.58,258961.98,0.01
12/18/2020,ARKF,JAPANESE YEN,,19301446.0,186821.33,0.01
12/18/2020,ARKF,JAPANESE YEN,,10794595.0,104482.36,0.01
12/18/2020,ARKF,SOUTH AFRICAN RAND,,1786969.97,122752.53,0.01
12/18/2020,ARKF,ZSCALER INC,ZS,985.0,192941.8,0.01
12/18/2020,ARKF,JAPANESE YEN,,12438216.0,120391.19,0.01
12/18/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,3042888.0,452203585.68,7.17
12/18/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,20016038.0,402322363.8,6.38
12/18/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,4031610.0,400298556.9,6.35
12/18/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,2580147.0,380158858.98,6.03
12/18/2020,ARKG,INVITAE CORP,NVTA,6195551.0,294660405.56,4.68
12/18/2020,ARKG,TELADOC HEALTH INC,TDOC,1365934.0,268187481.56,4.26
12/18/2020,ARKG,PERSONALIS INC,PSNL,6124428.0,236954119.32,3.7600000000000002
12/18/2020,ARKG,CAREDX INC,CDNA,3260481.0,225234027.48,3.5700000000000003
12/18/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,4698848.0,222302498.88,3.53
12/18/2020,ARKG,EXACT SCIENCES CORP,EXAS,1581782.0,216783223.1,3.44
12/18/2020,ARKG,FATE THERAPEUTICS INC,FATE,2316697.0,216078329.19,3.4300000000000006
12/18/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,162073805.24,162073805.24,2.5700000000000003
12/18/2020,ARKG,CELLECTIS - ADR,CLLS,6051067.0,161563488.9,2.56
12/18/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,6906893.0,155197885.71,2.46
