date,fund,company,ticker,shares,market value($),weight(%)
12/2/2020,ARKF,SQUARE INC - A,SQ,677446.0,136844092.0,10.48
12/2/2020,ARKF,PINTEREST INC- CLASS A,PINS,905429.0,61578226.29,4.71
12/2/2020,ARKF,MERCADOLIBRE INC,MELI,40249.0,61293592.14,4.6899999999999995
12/2/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,494883.0,52734732.48,4.04
12/2/2020,ARKF,ZILLOW GROUP INC - C,Z,469591.0,50293196.1,3.85
12/2/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,222252.0,47241885.12,3.62
12/2/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,633926.0,47227487.0,3.62
12/2/2020,ARKF,SEA LTD-ADR,SE,253442.0,46602914.96,3.5700000000000003
12/2/2020,ARKF,ADYEN NV,ADYEN,22434.0,44024702.28,3.37
12/2/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,149379.0,39035720.28,2.9900000000000007
12/2/2020,ARKF,MEITUAN-CLASS B,3690,1010815.0,36225114.27,2.77
12/2/2020,ARKF,LENDINGTREE INC,TREE UW,150608.0,35879343.84,2.75
12/2/2020,ARKF,TWILIO INC - A,TWLO,104349.0,33427158.66,2.56
12/2/2020,ARKF,SNAP INC - A,SNAP,667855.0,31716433.95,2.4299999999999997
12/2/2020,ARKF,FACEBOOK INC-CLASS A,FB,103032.0,29623760.64,2.27
12/2/2020,ARKF,AMAZON.COM INC,AMZN,9154.0,29325113.62,2.25
12/2/2020,ARKF,APPLE INC,AAPL,238806.0,29392242.48,2.25
12/2/2020,ARKF,Z HOLDINGS CORP,4689,4440107.0,27456739.74,2.1
12/2/2020,ARKF,DOCUSIGN INC,DOCU,124226.0,27044000.2,2.07
12/2/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,464196.0,26965250.89,2.06
12/2/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5474745.0,25778794.51,1.97
12/2/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,577668.0,24672200.28,1.8900000000000001
12/2/2020,ARKF,SPLUNK INC,SPLK,119243.0,24553326.13,1.8800000000000001
12/2/2020,ARKF,INTUIT INC,INTU,62114.0,22080905.86,1.69
12/2/2020,ARKF,WORKDAY INC-CLASS A,WDAY,94582.0,21321620.26,1.63
12/2/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,151469.0,18741259.37,1.43
12/2/2020,ARKF,PINDUODUO INC-ADR,PDD,128323.0,18486211.38,1.4200000000000002
12/2/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,175842.0,17503312.68,1.34
12/2/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,437654.0,17541172.32,1.34
12/2/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,337923.0,17186763.78,1.32
12/2/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,15788623.2,1.21
12/2/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,708685.0,14563476.75,1.12
12/2/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,13408.0,14473131.52,1.11
12/2/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,261625.0,14339666.25,1.1
12/2/2020,ARKF,SBI HOLDINGS INC,8473,502262.0,14118985.37,1.08
12/2/2020,ARKF,JD.COM INC-ADR,JD,166088.0,14014505.44,1.0699999999999998
12/2/2020,ARKF,HDFC BANK LTD-ADR,HDB,193347.0,13482086.31,1.03
12/2/2020,ARKF,NVIDIA CORP,NVDA,24120.0,13067733.6,1.0
12/2/2020,ARKF,DISCOVERY LTD,DSY,1611192.0,12876917.76,0.9900000000000001
12/2/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,398825.0,12802282.5,0.98
12/2/2020,ARKF,TRANSUNION,TRU,133034.0,12422714.92,0.95
12/2/2020,ARKF,YEAHKA LTD,9923,2258800.0,11830678.63,0.91
12/2/2020,ARKF,VERISK ANALYTICS INC,VRSK,53835.0,10551121.65,0.8100000000000002
12/2/2020,ARKF,KE HOLDINGS INC,BEKE,157641.0,9879361.47,0.76
12/2/2020,ARKF,TELADOC HEALTH INC,TDOC,33433.0,6520437.99,0.5
12/2/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,11700.0,6327126.0,0.48
12/2/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,3318019.28,3318019.28,0.25
12/2/2020,ARKF,JD HEALTH INTERNATIONAL INC,6618,100925.0,918938.1,0.07
12/2/2020,ARKF,HONG KONG DOLLAR,,7065601.47,911496.45,0.07
12/2/2020,ARKF,JAPANESE YEN,,31037911.0,296970.87,0.02
12/2/2020,ARKF,JAPANESE YEN,,20691941.0,197980.59,0.02
12/2/2020,ARKF,ZSCALER INC,ZS,740.0,108624.6,0.01
12/2/2020,ARKG,CRISPR THERAPEUTICS AG,CRSP,3110276.0,409125705.04,9.47
12/2/2020,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18771408.0,337885344.0,7.82
12/2/2020,ARKG,INVITAE CORP,NVTA,6206187.0,306275328.45,7.090000000000001
12/2/2020,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3609683.0,300686593.9,6.959999999999999
12/2/2020,ARKG,TWIST BIOSCIENCE CORP,TWST,2041422.0,234906429.54,5.4399999999999995
12/2/2020,ARKG,TELADOC HEALTH INC,TDOC,884686.0,172540310.58,4.0
12/2/2020,ARKG,CAREDX INC,CDNA,2579618.0,153538863.36,3.56
12/2/2020,ARKG,EXACT SCIENCES CORP,EXAS,1228851.0,152881352.91,3.54
12/2/2020,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,3604740.0,148947856.8,3.45
12/2/2020,ARKG,CELLECTIS - ADR,CLLS,5379877.0,142997130.66,3.3099999999999996
12/2/2020,ARKG,PERSONALIS INC,PSNL,4845621.0,139408516.17,3.2300000000000004
12/2/2020,ARKG,FATE THERAPEUTICS INC,FATE,2099930.0,127108762.9,2.94
12/2/2020,ARKG,VERACYTE INC,VCYT,2167641.0,119393666.28,2.76
12/2/2020,ARKG,PURE STORAGE INC - CLASS A,PSTG,5464660.0,104101773.0,2.41
12/2/2020,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,98987846.88,2.29
12/2/2020,ARKG,SERES THERAPEUTICS INC,MCRB,3567728.0,89657004.64,2.08
12/2/2020,ARKG,INCYTE CORP,INCY,1036256.0,85252781.12,1.97
12/2/2020,ARKG,ACCOLADE INC,ACCD,1495880.0,74584576.8,1.73
12/2/2020,ARKG,COMPUGEN LTD,CGEN,5745076.0,72158154.56,1.67
12/2/2020,ARKG,BERKELEY LIGHTS INC,BLI,839250.0,66300750.0,1.54
12/2/2020,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,63953941.44,1.48
12/2/2020,ARKG,IONIS PHARMACEUTICALS INC,IONS,1162056.0,59625093.36,1.38
12/2/2020,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,257434.0,58360287.8,1.35
12/2/2020,ARKG,CERUS CORP,CERS,8188288.0,57645547.52,1.3299999999999998
12/2/2020,ARKG,MORGAN STANLEY GOVT INSTL 8035,,51488535.98,51488535.98,1.1900000000000002
12/2/2020,ARKG,SCHRODINGER INC,SDGR,754165.0,49352557.6,1.1400000000000001
12/2/2020,ARKG,10X GENOMICS INC-CLASS A,TXG,336920.0,48789385.2,1.13
12/2/2020,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,976308.0,46560128.52,1.08
12/2/2020,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,2413220.0,44258454.8,1.02
12/2/2020,ARKG,CASTLE BIOSCIENCES INC,CSTL,843176.0,42411752.8,0.98
12/2/2020,ARKG,GUARDANT HEALTH INC,GH,341280.0,40834152.0,0.95
12/2/2020,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,440899.0,40377530.42,0.9400000000000001
12/2/2020,ARKG,CODEXIS INC,CDXS,2059661.0,38886399.68,0.9000000000000001
12/2/2020,ARKG,PHREESIA INC,PHR,831621.0,36583007.79,0.8500000000000001
12/2/2020,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,644168.0,36401933.68,0.84
12/2/2020,ARKG,REGENERON PHARMACEUTICALS,REGN,71995.0,36366834.35,0.84
12/2/2020,ARKG,BEAM THERAPEUTICS INC,BEAM,626662.0,35857599.64,0.83
12/2/2020,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,5634380.0,32059622.2,0.74
12/2/2020,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3346914.0,25603892.1,0.59
12/2/2020,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,2406384.0,25267032.0,0.59
12/2/2020,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,505592.0,21320814.64,0.49
12/2/2020,ARKG,ALPHABET INC-CL A,GOOGL,11696.0,21344849.12,0.49
12/2/2020,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,41460.0,19854779.4,0.45999999999999996
12/2/2020,ARKG,EVOGENE LTD,EVGN,4602387.0,15510044.19,0.36
12/2/2020,ARKG,REPARE THERAPEUTICS INC,RPTX,380255.0,13213861.25,0.31
12/2/2020,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,753322.0,11028634.08,0.26
12/2/2020,ARKG,SURFACE ONCOLOGY INC,SURF,662843.0,5422055.74,0.13
12/2/2020,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3118708.4,0.07
12/2/2020,ARKK,TESLA INC,TSLA,2376863.0,1352007211.66,10.040000000000001
12/2/2020,ARKK,ROKU INC,ROKU,3099274.0,871918754.42,6.47
12/2/2020,ARKK,INVITAE CORP,NVTA,17598486.0,868485284.1,6.45
12/2/2020,ARKK,CRISPR THERAPEUTICS AG,CRSP,6394094.0,841079124.76,6.25
12/2/2020,ARKK,SQUARE INC - A,SQ,3600783.0,727358166.0,5.4
