No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-08-27,ARKK,TESLA INC,TSLA,3287519.0,2305076822.04,10.53,Sell,3580.0,
2,2021-08-27,ARKK,TELADOC HEALTH INC,TDOC,8637538.0,1222643503.9,5.58,Sell,9400.0,
3,2021-08-27,ARKK,ROKU INC,ROKU,3300709.0,1161849568.0,5.31,Sell,3592.0,
4,2021-08-27,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4175718.0,1037832951.72,4.74,Sell,4544.0,
5,2021-08-27,ARKK,UNITY SOFTWARE INC,U,8346770.0,1002113206.2,4.58,Sell,9084.0,
6,2021-08-27,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2839642.0,967267254.46,4.42,Sell,3092.0,
7,2021-08-27,ARKK,SHOPIFY INC - CLASS A,SHOP,573155.0,868662254.9,3.97,Sell,624.0,
8,2021-08-27,ARKK,SQUARE INC - A,SQ,3288776.0,862086852.88,3.94,Sell,3580.0,
9,2021-08-27,ARKK,TWILIO INC - A,TWLO,2235748.0,791745439.24,3.62,Sell,2432.0,
10,2021-08-27,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3414058.0,766865707.96,3.5,Sell,3716.0,
11,2021-08-27,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4281603.0,661422031.44,3.02,Sell,4660.0,
12,2021-08-27,ARKK,EXACT SCIENCES CORP,EXAS,6584281.0,667711936.21,3.05,Sell,7168.0,
13,2021-08-27,ARKK,ZILLOW GROUP INC - C,Z,6605278.0,645269607.82,2.95,Sell,7188.0,
14,2021-08-27,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,26241751.0,652632347.37,2.98,Sell,28564.0,
15,2021-08-27,ARKK,CRISPR THERAPEUTICS AG,CRSP,4929392.0,600892884.8,2.74,Sell,5364.0,
16,2021-08-27,ARKK,DRAFTKINGS INC - CL A,DKNG,10110563.0,584997175.18,2.67,Sell,11004.0,
