No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-09-27,ARKK,TESLA INC,TSLA,2894123.0,2241179909.97,10.61,Sell,15257.0,
2,2021-09-27,ARKK,TELADOC HEALTH INC,TDOC,8862186.0,1195508891.4,5.66,Sell,46702.0,
3,2021-09-27,ARKK,ROKU INC,ROKU,3467996.0,1116313232.44,5.28,Sell,18278.0,
4,2021-09-27,ARKK,UNITY SOFTWARE INC,U,7879745.0,1123021257.4,5.32,Sell,41515.0,
5,2021-09-27,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4268477.0,989518338.14,4.68,Sell,22496.0,
6,2021-09-27,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,3281270.0,893686697.2,4.23,Sell,17290.0,
7,2021-09-27,ARKK,SQUARE INC - A,SQ,3180987.0,835009087.5,3.95,Sell,16758.0,
8,2021-09-27,ARKK,SHOPIFY INC - CLASS A,SHOP,555225.0,801744900.0,3.8,Sell,2926.0,
9,2021-09-27,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3349957.0,771160101.4,3.65,Sell,17651.0,
10,2021-09-27,ARKK,TWILIO INC - A,TWLO,2060547.0,707200335.87,3.35,Sell,10849.0,
11,2021-09-27,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,24295181.0,693870369.36,3.28,Sell,128022.0,
12,2021-09-27,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4115100.0,613726014.0,2.91,Sell,21679.0,
13,2021-09-27,ARKK,EXACT SCIENCES CORP,EXAS,6460633.0,620349980.66,2.94,Sell,34048.0,
14,2021-09-27,ARKK,UIPATH INC - CLASS A,PATH,11511231.0,606641873.7,2.87,Sell,60648.0,
15,2021-09-27,ARKK,ZILLOW GROUP INC - C,Z,6481244.0,585969270.04,2.77,Sell,34143.0,
16,2021-09-27,ARKK,CRISPR THERAPEUTICS AG,CRSP,4905568.0,571155282.24,2.7,Sell,25859.0,
17,2021-09-27,ARKK,DRAFTKINGS INC - CL A,DKNG,10516393.0,539806452.69,2.56,Sell,55423.0,
18,2021-09-27,ARKK,TWITTER INC,TWTR,8108981.0,545085702.82,2.58,Sell,42731.0,
19,2021-09-27,ARKK,INVITAE CORP,NVTA,15854254.0,476578875.24,2.26,Buy,536646.0,
20,2021-09-27,ARKK,BEAM THERAPEUTICS INC,BEAM,4831897.0,457435688.99,2.17,Sell,25460.0,
21,2021-09-27,ARKK,FATE THERAPEUTICS INC,FATE,6242039.0,404796229.15,1.92,Sell,32889.0,
22,2021-09-27,ARKK,DOCUSIGN INC,DOCU,1288932.0,351066408.84,1.66,Sell,6783.0,
23,2021-09-27,ARKK,10X GENOMICS INC-CLASS A,TXG,2152607.0,331845895.12,1.57,Sell,11343.0,
24,2021-09-27,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,7493412.0,322816188.96,1.53,Sell,39482.0,
25,2021-09-27,ARKK,PAGERDUTY INC,PD,6599330.0,306340898.6,1.45,Sell,25642.0,
26,2021-09-27,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,7214848.0,276617272.32,1.31,Sell,38019.0,
27,2021-09-27,ARKK,EDITAS MEDICINE INC,EDIT,4074353.0,239205264.63,1.13,Sell,21470.0,
28,2021-09-27,ARKK,ROBINHOOD MARKETS INC - A,HOOD,5209663.0,233965965.33,1.11,Buy,119186.0,
29,2021-09-27,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,8289677.0,212049937.66,1.0,Sell,43681.0,
30,2021-09-27,ARKK,SEA LTD-ADR,SE,660749.0,224925567.09,1.06,Sell,3477.0,
31,2021-09-27,ARKK,TWIST BIOSCIENCE CORP,TWST,1644636.0,184380141.96,0.87,Sell,8664.0,
32,2021-09-27,ARKK,VERACYTE INC,VCYT,3725235.0,182089486.8,0.86,Sell,19627.0,
33,2021-09-27,ARKK,2U INC,TWOU,4868504.0,171614766.0,0.81,Buy,20006.0,
34,2021-09-27,ARKK,SKILLZ INC,SKLZ,13212988.0,150231673.56,0.71,Sell,69616.0,
35,2021-09-27,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,7754668.0,153930159.8,0.73,Buy,297697.0,
36,2021-09-27,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,5464095.0,136383811.2,0.65,Sell,28804.0,
37,2021-09-27,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,10901039.0,137353091.4,0.65,Buy,184628.0,
38,2021-09-27,ARKK,TRIMBLE INC,TRMB,1385644.0,121520978.8,0.58,Sell,7296.0,
39,2021-09-27,ARKK,PROTO LABS INC,PRLB,1569237.0,112325984.46,0.53,Sell,8265.0,
40,2021-09-27,ARKK,BERKELEY LIGHTS INC,BLI,4756745.0,101889477.9,0.48,Sell,25061.0,
41,2021-09-27,ARKK,STRATASYS LTD,SSYS,3701787.0,82549850.1,0.39,Sell,19513.0,
42,2021-09-27,ARKK,MATERIALISE NV-ADR,MTLS,3297409.0,71224034.4,0.34,Sell,17385.0,
43,2021-09-27,ARKK,CERUS CORP,CERS,10898496.0,71712103.68,0.34,Sell,57437.0,
44,2021-09-27,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,973018.0,48388185.14,0.23,Sell,5130.0,
45,2021-09-27,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,681317.0,41396820.92,0.2,Sell,3591.0,
46,2021-09-27,ARKK,COMPUGEN LTD,CGEN,5733750.0,35663925.0,0.17,Sell,30229.0,
47,2021-09-27,ARKK,TERADYNE INC,TER,84742.0,10112262.86,0.05,Sell,137575.0,
48,2021-09-27,ARKQ,TESLA INC,TSLA,435940.0,337587576.6,12.87,Sell,2712.0,
49,2021-09-27,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,7804539.0,177631307.64,6.77,Sell,40398.0,
50,2021-09-27,ARKQ,TRIMBLE INC,TRMB,1972413.0,172980620.1,6.59,Sell,12276.0,
51,2021-09-27,ARKQ,UNITY SOFTWARE INC,U,1185856.0,169008197.12,6.44,Sell,34673.0,
52,2021-09-27,ARKQ,UIPATH INC - CLASS A,PATH,2526643.0,133154086.1,5.08,Sell,15724.0,
53,2021-09-27,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,2950409.0,127103619.72,4.84,Sell,18364.0,
54,2021-09-27,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,3911823.0,96309082.26,3.67,Sell,24344.0,
55,2021-09-27,ARKQ,JD.COM INC-ADR,JD,1269539.0,93920495.22,3.58,Sell,7900.0,
56,2021-09-27,ARKQ,LOCKHEED MARTIN CORP,LMT,269398.0,94159988.96,3.59,Sell,1676.0,
57,2021-09-27,ARKQ,3D SYSTEMS CORP,DDD,2933847.0,85521640.05,3.26,Sell,18260.0,
58,2021-09-27,ARKQ,DEERE & CO,DE,234479.0,81891790.75,3.12,Sell,1460.0,
59,2021-09-27,ARKQ,ALPHABET INC-CL C,GOOG,26408.0,75333045.28,2.87,Sell,164.0,
60,2021-09-27,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,1849683.0,70916846.22,2.7,Sell,11512.0,
61,2021-09-27,ARKQ,MARKFORGED HOLDING CORP,MKFG,8172674.0,61131601.52,2.33,Sell,50864.0,
62,2021-09-27,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,2450160.0,59269370.4,2.26,Sell,15248.0,
63,2021-09-27,ARKQ,TERADYNE INC,TER,483754.0,57726364.82,2.2,Sell,3012.0,
64,2021-09-27,ARKQ,NANO DIMENSION LTD - ADR,NNDM,8948466.0,53422342.02,2.04,Sell,55688.0,
65,2021-09-27,ARKQ,MAGNA INTERNATIONAL INC,MGA,710419.0,54823034.23,2.09,Sell,4420.0,
66,2021-09-27,ARKQ,AEROVIRONMENT INC,AVAV,612186.0,51558304.92,1.97,Sell,3812.0,
67,2021-09-27,ARKQ,BLADE AIR MOBILITY INC,BLDE,4368706.0,50808050.78,1.94,Sell,27188.0,
68,2021-09-27,ARKQ,CATERPILLAR INC,CAT,219229.0,43148651.78,1.64,Sell,1364.0,
69,2021-09-27,ARKQ,ARCHER AVIATION INC,ACHR,4375795.0,40607377.6,1.55,Sell,3111.0,
70,2021-09-27,ARKQ,BAIDU INC - SPON ADR,BIDU,236377.0,37009546.89,1.41,Sell,1472.0,
71,2021-09-27,ARKQ,SYNOPSYS INC,SNPS,114457.0,36848286.58,1.4,Sell,712.0,
72,2021-09-27,ARKQ,ELBIT SYSTEMS LTD,ESLT,236935.0,34879201.35,1.33,Sell,1476.0,
73,2021-09-27,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,3195971.0,31895790.58,1.22,Sell,19892.0,
74,2021-09-27,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,73178.0,31721931.22,1.21,Sell,456.0,
75,2021-09-27,ARKQ,MATERIALISE NV-ADR,MTLS,1410478.0,30466324.8,1.16,Sell,8780.0,
76,2021-09-27,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,1071657.0,30606523.92,1.17,Sell,6672.0,
77,2021-09-27,ARKQ,2U INC,TWOU,828415.0,29201628.75,1.11,Sell,5156.0,
78,2021-09-27,ARKQ,PROTO LABS INC,PRLB,387921.0,27767385.18,1.06,Sell,2416.0,
79,2021-09-27,ARKQ,VUZIX CORP,VUZI,2324670.0,26245524.3,1.0,Sell,14468.0,
