No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-08-09,ARKK,TESLA INC,TSLA,3338597.0,2334013162.7,10.16,Sell,14304.0,
2,2021-08-09,ARKK,TELADOC HEALTH INC,TDOC,8771488.0,1309232298.88,5.7,Sell,37600.0,
3,2021-08-09,ARKK,ROKU INC,ROKU,3351895.0,1312166335.65,5.71,Buy,34720.0,
4,2021-08-09,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2883703.0,1105813589.41,4.81,Sell,12368.0,
5,2021-08-09,ARKK,SQUARE INC - A,SQ,3866743.0,1063740999.3,4.63,Sell,144920.0,
6,2021-08-09,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4240470.0,1095143782.2,4.77,Sell,18176.0,
7,2021-08-09,ARKK,SHOPIFY INC - CLASS A,SHOP,659326.0,1005511709.56,4.38,Sell,2832.0,
8,2021-08-09,ARKK,UNITY SOFTWARE INC,U,8476217.0,906955219.0,3.95,Sell,36336.0,
9,2021-08-09,ARKK,TWILIO INC - A,TWLO,2270404.0,844363247.6,3.68,Sell,9728.0,
10,2021-08-09,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3467011.0,769572431.67,3.35,Sell,14864.0,
11,2021-08-09,ARKK,ZILLOW GROUP INC - C,Z,6265074.0,633712235.1,2.76,Sell,26864.0,
12,2021-08-09,ARKK,EXACT SCIENCES CORP,EXAS,6322505.0,644895510.0,2.81,Sell,27104.0,
13,2021-08-09,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4129918.0,690976580.58,3.01,Sell,17712.0,
14,2021-08-09,ARKK,CRISPR THERAPEUTICS AG,CRSP,4905058.0,670717630.92,2.92,Sell,21024.0,
15,2021-08-09,ARKK,TWITTER INC,TWTR,8247347.0,555623767.39,2.42,Sell,35360.0,
16,2021-08-09,ARKK,UIPATH INC - CLASS A,PATH,8636586.0,544623113.16,2.37,Buy,61817.0,
17,2021-08-09,ARKK,BEAM THERAPEUTICS INC,BEAM,4764052.0,516375596.28,2.25,Sell,20416.0,
