No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-05-07,ARKK,TESLA INC,TSLA,3374252.0,2238951172.08,11.01,Sell,4485.0,
2,2021-05-07,ARKK,TELADOC HEALTH INC,TDOC,8530561.0,1295792215.9,6.37,Sell,11335.0,
3,2021-05-07,ARKK,ROKU INC,ROKU,3413244.0,969975679.92,4.77,Buy,97400.0,
4,2021-05-07,ARKK,SQUARE INC - A,SQ,4221365.0,945416905.4,4.65,Sell,5610.0,
5,2021-05-07,ARKK,SHOPIFY INC - CLASS A,SHOP,685932.0,748303796.76,3.68,Sell,910.0,
6,2021-05-07,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2413530.0,707284966.5,3.48,Sell,3200.0,
7,2021-05-07,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,2991625.0,709134790.0,3.49,Sell,3975.0,
8,2021-05-07,ARKK,ZILLOW GROUP INC - C,Z,6147712.0,699302240.0,3.44,Sell,8170.0,
9,2021-05-07,ARKK,TWILIO INC - A,TWLO,2052564.0,624225763.68,3.07,Buy,196855.0,
10,2021-05-07,ARKK,EXACT SCIENCES CORP,EXAS,5027384.0,543007745.84,2.67,Sell,6680.0,
11,2021-05-07,ARKK,CRISPR THERAPEUTICS AG,CRSP,4848938.0,522909473.92,2.57,Sell,12900.0,
12,2021-05-07,ARKK,UNITY SOFTWARE INC,U,6093173.0,538149039.36,2.65,Buy,71442.0,
13,2021-05-07,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,2191015.0,562565011.4,2.77,Buy,190217.0,
14,2021-05-07,ARKK,INVITAE CORP,NVTA,14792453.0,435785665.38,2.14,Sell,39370.0,
15,2021-05-07,ARKK,DOCUSIGN INC,DOCU,2321236.0,449437714.32,2.21,Sell,3085.0,
16,2021-05-07,ARKK,BAIDU INC - SPON ADR,BIDU,1434656.0,275927388.48,1.36,Sell,798921.0,
17,2021-05-07,ARKK,10X GENOMICS INC-CLASS A,TXG,2516892.0,363565049.4,1.79,Buy,258571.0,
18,2021-05-07,ARKK,INTELLIA THERAPEUTICS INC,NTLA,5157424.0,342865547.52,1.69,Sell,13730.0,
19,2021-05-07,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,16155876.0,324571548.84,1.6,Sell,21465.0,
20,2021-05-07,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,4624703.0,323775457.03,1.59,Sell,78954.0,
21,2021-05-07,ARKK,SEA LTD-ADR,SE,1366243.0,325507394.75,1.6,Sell,1815.0,
22,2021-05-07,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,11084578.0,317129776.58,1.56,Sell,29500.0,
23,2021-05-07,ARKK,KE HOLDINGS INC-ADR,BEKE,6152698.0,309234601.48,1.52,Sell,8175.0,
24,2021-05-07,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,8231009.0,314589163.98,1.55,Sell,10940.0,
25,2021-05-07,ARKK,BEAM THERAPEUTICS INC,BEAM,3927255.0,275339848.05,1.35,Sell,5220.0,
26,2021-05-07,ARKK,DRAFTKINGS INC - CL A,DKNG,5370279.0,278663777.31,1.37,Buy,398400.0,
27,2021-05-07,ARKK,TWIST BIOSCIENCE CORP,TWST,2520493.0,262887419.9,1.29,Sell,6710.0,
28,2021-05-07,ARKK,TWITTER INC,TWTR,5033939.0,270876257.59,1.33,Sell,6690.0,
29,2021-05-07,ARKK,PURE STORAGE INC - CLASS A,PSTG,12488978.0,228173628.06,1.12,Sell,1854467.0,
30,2021-05-07,ARKK,PROTO LABS INC,PRLB,2483657.0,251495107.82,1.24,Sell,6610.0,
31,2021-05-07,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,3171362.0,248507926.32,1.22,Sell,4215.0,
32,2021-05-07,ARKK,2U INC,TWOU,6434212.0,245465187.8,1.21,Sell,17120.0,
33,2021-05-07,ARKK,FATE THERAPEUTICS INC,FATE,3069701.0,234985611.55,1.16,Sell,4080.0,
34,2021-05-07,ARKK,PAGERDUTY INC,PD,6032719.0,226166635.31,1.11,Sell,16050.0,
35,2021-05-07,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1988469.0,225929847.78,1.11,Sell,2645.0,
36,2021-05-07,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,2272193.0,198476058.55,0.98,Sell,238130.0,
37,2021-05-07,ARKK,TERADYNE INC,TER,1587726.0,199958212.44,0.98,Sell,2110.0,
38,2021-05-07,ARKK,EDITAS MEDICINE INC,EDIT,5316194.0,182558101.96,0.9,Sell,14150.0,
39,2021-05-07,ARKK,SYNOPSYS INC,SNPS,727260.0,172695159.6,0.85,Sell,965.0,
40,2021-05-07,ARKK,VERACYTE INC,VCYT,3867065.0,169416117.65,0.83,Sell,10290.0,
41,2021-05-07,ARKK,SKILLZ INC,SKLZ,12758313.0,196605603.33,0.97,Buy,2282329.0,
42,2021-05-07,ARKK,LENDINGTREE INC,TREE UW,747164.0,143044547.8,0.7,Sell,56409.0,
43,2021-05-07,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,5796649.0,141206369.64,0.69,Sell,15430.0,
44,2021-05-07,ARKK,SERES THERAPEUTICS INC,MCRB,6420328.0,141183012.72,0.69,Sell,17090.0,
45,2021-05-07,ARKK,UIPATH INC - CLASS A,PATH,1829745.0,126783031.05,0.62,Sell,2430.0,
