No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-09-09,ARKK,TESLA INC,TSLA,3100917.0,2337688298.79,10.71,Sell,143652.0,
2,2021-09-09,ARKK,TELADOC HEALTH INC,TDOC,8461241.0,1183389166.26,5.42,Sell,63450.0,
3,2021-09-09,ARKK,ROKU INC,ROKU,3335616.0,1116230538.24,5.11,Sell,25029.0,
4,2021-09-09,ARKK,UNITY SOFTWARE INC,U,8176445.0,1092536580.9,5.0,Sell,61317.0,
5,2021-09-09,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4090518.0,1056171747.6,4.84,Sell,30672.0,
6,2021-09-09,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2936320.0,862103552.0,3.95,Sell,22032.0,
7,2021-09-09,ARKK,SHOPIFY INC - CLASS A,SHOP,554301.0,819151560.81,3.75,Sell,4158.0,
8,2021-09-09,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3344383.0,835025547.44,3.83,Sell,25083.0,
9,2021-09-09,ARKK,SQUARE INC - A,SQ,3175695.0,808913030.4,3.71,Sell,23814.0,
10,2021-09-09,ARKK,TWILIO INC - A,TWLO,2190148.0,772487101.08,3.54,Sell,16416.0,
11,2021-09-09,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4194228.0,670615114.92,3.07,Sell,31455.0,
12,2021-09-09,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,25706176.0,657563982.08,3.01,Sell,192807.0,
13,2021-09-09,ARKK,EXACT SCIENCES CORP,EXAS,6449881.0,667369187.07,3.06,Sell,48384.0,
14,2021-09-09,ARKK,ZILLOW GROUP INC - C,Z,6470458.0,611393576.42,2.8,Sell,48519.0,
15,2021-09-09,ARKK,DRAFTKINGS INC - CL A,DKNG,9904238.0,627829646.82,2.88,Sell,74277.0,
16,2021-09-09,ARKK,CRISPR THERAPEUTICS AG,CRSP,4828811.0,575883999.86,2.64,Sell,36207.0,
17,2021-09-09,ARKK,BEAM THERAPEUTICS INC,BEAM,4791877.0,501997034.52,2.3,Sell,35937.0,
18,2021-09-09,ARKK,UIPATH INC - CLASS A,PATH,9117644.0,514691003.8,2.36,Buy,724028.0,
19,2021-09-09,ARKK,TWITTER INC,TWTR,7438930.0,463222171.1,2.12,Sell,55809.0,
20,2021-09-09,ARKK,FATE THERAPEUTICS INC,FATE,6231653.0,433224516.56,1.98,Buy,28559.0,
21,2021-09-09,ARKK,10X GENOMICS INC-CLASS A,TXG,2149025.0,395571031.75,1.81,Sell,16119.0,
22,2021-09-09,ARKK,INVITAE CORP,NVTA,13105953.0,408512555.01,1.87,Buy,522723.0,
23,2021-09-09,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,7982148.0,375560063.4,1.72,Sell,59859.0,
24,2021-09-09,ARKK,DOCUSIGN INC,DOCU,1286801.0,362414633.64,1.66,Sell,9639.0,
25,2021-09-09,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,7202842.0,287321367.38,1.32,Sell,54027.0,
26,2021-09-09,ARKK,SEA LTD-ADR,SE,807672.0,277677633.6,1.27,Sell,6048.0,
27,2021-09-09,ARKK,EDITAS MEDICINE INC,EDIT,4204432.0,270429066.24,1.24,Sell,31536.0,
28,2021-09-09,ARKK,PAGERDUTY INC,PD,5727880.0,263940710.4,1.21,Buy,12506.0,
29,2021-09-09,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,8275883.0,243393719.03,1.12,Sell,62073.0,
30,2021-09-09,ARKK,TERADYNE INC,TER,1738471.0,206582508.93,0.95,Sell,13041.0,
31,2021-09-09,ARKK,ROBINHOOD MARKETS INC - A,HOOD,4715628.0,188860901.4,0.87,Sell,35370.0,
32,2021-09-09,ARKK,TWIST BIOSCIENCE CORP,TWST,1688598.0,187434378.0,0.86,Sell,13601.0,
33,2021-09-09,ARKK,VERACYTE INC,VCYT,3518814.0,175377689.76,0.8,Sell,26406.0,
34,2021-09-09,ARKK,2U INC,TWOU,4728683.0,168624835.78,0.77,Sell,38106.0,
35,2021-09-09,ARKK,SKILLZ INC,SKLZ,13191008.0,152224232.32,0.7,Sell,98955.0,
36,2021-09-09,ARKK,BERKELEY LIGHTS INC,BLI,4229542.0,152432693.68,0.7,Sell,31725.0,
37,2021-09-09,ARKK,TRIMBLE INC,TRMB,1615601.0,151704933.9,0.69,Sell,12123.0,
38,2021-09-09,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6408547.0,151690307.49,0.69,Sell,48060.0,
39,2021-09-09,ARKK,PROTO LABS INC,PRLB,1706013.0,126825006.42,0.58,Sell,12798.0,
40,2021-09-09,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,4229195.0,102896314.35,0.47,Sell,31725.0,
41,2021-09-09,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,1635139.0,100642805.45,0.46,Sell,12258.0,
42,2021-09-09,ARKK,SOARING EAGLE ACQU - CL A,SRNG,9969552.0,98997651.36,0.45,Sell,74790.0,
43,2021-09-09,ARKK,STRATASYS LTD,SSYS,3800752.0,87303273.44,0.4,Sell,30653.0,
44,2021-09-09,ARKK,MATERIALISE NV-ADR,MTLS,3385579.0,78139163.32,0.36,Sell,27289.0,
45,2021-09-09,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1246131.0,72998353.98,0.33,Sell,9342.0,
46,2021-09-09,ARKK,CERUS CORP,CERS,11189895.0,70272540.6,0.32,Sell,90219.0,
47,2021-09-09,ARKK,COMPUGEN LTD,CGEN,5887074.0,39855490.98,0.18,Sell,47473.0,
48,2021-09-09,ARKQ,TESLA INC,TSLA,444754.0,335286697.98,12.14,Sell,7919.0,
49,2021-09-09,ARKQ,TRIMBLE INC,TRMB,2087557.0,196021602.3,7.1,Sell,3183.0,
50,2021-09-09,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,7662339.0,181367564.13,6.57,Sell,11681.0,
51,2021-09-09,ARKQ,UNITY SOFTWARE INC,U,1249574.0,166968077.88,6.04,Sell,1905.0,
52,2021-09-09,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,3453634.0,162493479.7,5.88,Sell,5265.0,
53,2021-09-09,ARKQ,UIPATH INC - CLASS A,PATH,2403165.0,135658664.25,4.91,Buy,97659.0,
54,2021-09-09,ARKQ,JD.COM INC-ADR,JD,1295212.0,105857676.76,3.83,Sell,1975.0,
55,2021-09-09,ARKQ,LOCKHEED MARTIN CORP,LMT,274847.0,96597726.62,3.5,Sell,419.0,
56,2021-09-09,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,3771584.0,97891462.72,3.54,Buy,90514.0,
57,2021-09-09,ARKQ,3D SYSTEMS CORP,DDD,2851247.0,88559731.82,3.21,Sell,4347.0,
58,2021-09-09,ARKQ,ALPHABET INC-CL C,GOOG,30612.0,88703474.04,3.21,Sell,46.0,
59,2021-09-09,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,1887090.0,75276020.1,2.73,Sell,2877.0,
60,2021-09-09,ARKQ,DEERE & CO,DE,239224.0,88567901.52,3.21,Buy,37684.0,
61,2021-09-09,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,2292111.0,64339555.77,2.33,Sell,3495.0,
62,2021-09-09,ARKQ,TERADYNE INC,TER,550617.0,65429818.11,2.37,Sell,840.0,
63,2021-09-09,ARKQ,AEROVIRONMENT INC,AVAV,570081.0,60143545.5,2.18,Sell,870.0,
64,2021-09-09,ARKQ,MAGNA INTERNATIONAL INC,MGA,724784.0,57381149.28,2.08,Sell,1105.0,
65,2021-09-09,ARKQ,NANO DIMENSION LTD - ADR,NNDM,8217260.0,50289631.2,1.82,Sell,12528.0,
66,2021-09-09,ARKQ,MARKFORGED HOLDING CORP,MKFG,6788763.0,54310104.0,1.97,Buy,347595.0,
67,2021-09-09,ARKQ,NXP SEMICONDUCTORS NV,NXPI,175212.0,36465121.44,1.32,Sell,66876.0,
68,2021-09-09,ARKQ,CATERPILLAR INC,CAT,223664.0,46247005.28,1.67,Sell,341.0,
69,2021-09-09,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,4374694.0,43703193.06,1.58,Sell,6669.0,
70,2021-09-09,ARKQ,SYNOPSYS INC,SNPS,121037.0,40739843.83,1.47,Sell,185.0,
71,2021-09-09,ARKQ,BAIDU INC - SPON ADR,BIDU,241161.0,39232071.48,1.42,Sell,368.0,
72,2021-09-09,ARKQ,BLADE AIR MOBILITY INC,BLDE,4457049.0,39177460.71,1.42,Sell,6795.0,
73,2021-09-09,ARKQ,MATERIALISE NV-ADR,MTLS,1439004.0,33212212.32,1.2,Sell,2194.0,
74,2021-09-09,ARKQ,ELBIT SYSTEMS LTD,ESLT,241732.0,34732053.76,1.26,Sell,369.0,
75,2021-09-09,ARKQ,INTUITIVE SURGICAL INC,ISRG,30931.0,33484663.36,1.21,Sell,47.0,
76,2021-09-09,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,74660.0,33266256.2,1.2,Sell,114.0,
77,2021-09-09,ARKQ,2U INC,TWOU,845168.0,30138690.88,1.09,Sell,1289.0,
78,2021-09-09,ARKQ,VUZIX CORP,VUZI,2371682.0,28056998.06,1.02,Sell,3616.0,
79,2021-09-09,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,1093332.0,27967432.56,1.01,Sell,1667.0,
80,2021-09-09,ARKQ,ANSYS INC,ANSS,75371.0,28077958.63,1.02,Sell,115.0,
