No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-08-10,ARKK,TESLA INC,TSLA,3342173.0,2385509400.48,10.21,Buy,3576.0,
2,2021-08-10,ARKK,ROKU INC,ROKU,3355487.0,1334577844.51,5.71,Buy,3592.0,
3,2021-08-10,ARKK,TELADOC HEALTH INC,TDOC,8780888.0,1321348026.24,5.66,Buy,9400.0,
4,2021-08-10,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2886795.0,1106623995.3,4.74,Buy,3092.0,
5,2021-08-10,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4245014.0,1190599076.58,5.1,Buy,4544.0,
6,2021-08-10,ARKK,SQUARE INC - A,SQ,3870887.0,1082803220.51,4.64,Buy,4144.0,
7,2021-08-10,ARKK,SHOPIFY INC - CLASS A,SHOP,660034.0,1023046099.66,4.38,Buy,708.0,
8,2021-08-10,ARKK,UNITY SOFTWARE INC,U,8485301.0,935504435.25,4.01,Buy,9084.0,
9,2021-08-10,ARKK,TWILIO INC - A,TWLO,2272836.0,854631792.72,3.66,Buy,2432.0,
10,2021-08-10,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3470727.0,780150015.06,3.34,Buy,3716.0,
11,2021-08-10,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4134346.0,662652976.88,2.84,Buy,4428.0,
12,2021-08-10,ARKK,CRISPR THERAPEUTICS AG,CRSP,4910314.0,676739475.48,2.9,Buy,5256.0,
13,2021-08-10,ARKK,EXACT SCIENCES CORP,EXAS,6329281.0,639067502.57,2.74,Buy,6776.0,
14,2021-08-10,ARKK,ZILLOW GROUP INC - C,Z,6373784.0,648150094.96,2.78,Buy,108710.0,
15,2021-08-10,ARKK,TWITTER INC,TWTR,8256187.0,553247090.87,2.37,Buy,8840.0,
16,2021-08-10,ARKK,UIPATH INC - CLASS A,PATH,8645842.0,557656809.0,2.39,Buy,9256.0,
17,2021-08-10,ARKK,DOCUSIGN INC,DOCU,1716510.0,526110315.0,2.25,Buy,1836.0,
18,2021-08-10,ARKK,BEAM THERAPEUTICS INC,BEAM,4769160.0,510109353.6,2.18,Buy,5108.0,
19,2021-08-10,ARKK,DRAFTKINGS INC - CL A,DKNG,9521394.0,498540189.84,2.13,Buy,10196.0,
20,2021-08-10,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,22095194.0,506642798.42,2.17,Buy,23656.0,
21,2021-08-10,ARKK,FATE THERAPEUTICS INC,FATE,4646063.0,444767610.99,1.9,Buy,4976.0,
22,2021-08-10,ARKK,SEA LTD-ADR,SE,1301097.0,399618932.58,1.71,Sell,53893.0,
23,2021-08-10,ARKK,10X GENOMICS INC-CLASS A,TXG,2324064.0,401389093.44,1.72,Sell,7360.0,
24,2021-08-10,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,8283663.0,355203469.44,1.52,Buy,8868.0,
25,2021-08-10,ARKK,INVITAE CORP,NVTA,11719727.0,339168899.38,1.45,Buy,12548.0,
26,2021-08-10,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,8588547.0,284280905.7,1.22,Buy,9196.0,
27,2021-08-10,ARKK,ROBINHOOD MARKETS INC - A,HOOD,4893788.0,278113972.04,1.19,Buy,5240.0,
28,2021-08-10,ARKK,TERADYNE INC,TER,1895693.0,238743576.42,1.02,Buy,2032.0,
29,2021-08-10,ARKK,PAGERDUTY INC,PD,5676404.0,239714540.92,1.03,Buy,6080.0,
30,2021-08-10,ARKK,EDITAS MEDICINE INC,EDIT,4301470.0,249743348.2,1.07,Buy,4604.0,
31,2021-08-10,ARKK,2U INC,TWOU,5092258.0,206643829.64,0.88,Hold,0.0,-1.6003879728419017
32,2021-08-10,ARKK,TWIST BIOSCIENCE CORP,TWST,1818457.0,205194687.88,0.88,Hold,0.0,1.8687370226595696
33,2021-08-10,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3241957.0,191696917.41,0.82,Sell,56964.0,
34,2021-08-10,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,8203754.0,198858996.96,0.85,Buy,8784.0,
35,2021-08-10,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,5154339.0,177051544.65,0.76,Buy,321994.0,
36,2021-08-10,ARKK,SKILLZ INC,SKLZ,13689404.0,170022397.68,0.73,Buy,14660.0,
37,2021-08-10,ARKK,PROTO LABS INC,PRLB,1965472.0,158358079.04,0.68,Hold,0.0,0.12426991425375163
38,2021-08-10,ARKK,VERACYTE INC,VCYT,3304605.0,154886836.35,0.66,Buy,3540.0,
39,2021-08-10,ARKK,BERKELEY LIGHTS INC,BLI,3457717.0,154283332.54,0.66,Buy,3704.0,
40,2021-08-10,ARKK,TRIMBLE INC,TRMB,1676665.0,149524984.7,0.64,Buy,1796.0,
41,2021-08-10,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1870438.0,114770075.68,0.49,Buy,2004.0,
42,2021-08-10,ARKK,STRATASYS LTD,SSYS,4093046.0,89719568.32,0.38,Hold,0.0,2.8142589118198806
43,2021-08-10,ARKK,MATERIALISE NV-ADR,MTLS,3645935.0,82106456.2,0.35,Hold,0.0,3.2080659945004584
44,2021-08-10,ARKK,CERUS CORP,CERS,12050387.0,77242980.67,0.33,Hold,0.0,2.8892455858747943
45,2021-08-10,ARKK,COMPUGEN LTD,CGEN,6339815.0,42793751.25,0.18,Hold,0.0,-1.4598540145985401
46,2021-08-10,ARKK,SOARING EAGLE ACQU - CL A,SRNG,5737252.0,57372520.0,0.25,Buy,2509921.0,
47,2021-08-10,ARKK,SERES THERAPEUTICS INC,MCRB,3366235.0,23428995.6,0.1,Sell,51484.0,
