No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-03-31,ARKK,TESLA INC,TSLA,3640829.0,2314183728.98,10.92,Buy,33184.0,
2,2021-03-31,ARKK,SQUARE INC - A,SQ,6325700.0,1346298731.0,6.35,Buy,57655.0,
3,2021-03-31,ARKK,TELADOC HEALTH INC,TDOC,7645309.0,1335941294.66,6.3,Buy,69700.0,
4,2021-03-31,ARKK,ROKU INC,ROKU,3676750.0,1146998930.0,5.41,Buy,33524.0,
5,2021-03-31,ARKK,ZILLOW GROUP INC - C,Z,6239025.0,772141734.0,3.64,Buy,56882.0,
6,2021-03-31,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2250836.0,704939326.84,3.32,Buy,20536.0,
7,2021-03-31,ARKK,BAIDU INC - SPON ADR,BIDU,3337466.0,728335205.18,3.44,Buy,30430.0,
8,2021-03-31,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,2569326.0,662089616.94,3.12,Buy,10910.0,
9,2021-03-31,ARKK,SHOPIFY INC - CLASS A,SHOP,624813.0,655228896.84,3.09,Buy,5721.0,
10,2021-03-31,ARKK,CRISPR THERAPEUTICS AG,CRSP,5314530.0,612233856.0,2.89,Sell,12978.0,
11,2021-03-31,ARKK,EXACT SCIENCES CORP,EXAS,4683682.0,579137279.3,2.73,Buy,42704.0,
12,2021-03-31,ARKK,TWILIO INC - A,TWLO,1705081.0,547672017.2,2.58,Buy,88234.0,
13,2021-03-31,ARKK,INVITAE CORP,NVTA,15282622.0,539476556.6,2.54,Sell,37314.0,
14,2021-03-31,ARKK,UNITY SOFTWARE INC,U,5383097.0,521622099.3,2.46,Buy,49096.0,
15,2021-03-31,ARKK,DOCUSIGN INC,DOCU,2135472.0,420559855.68,1.98,Buy,19482.0,
16,2021-03-31,ARKK,INTELLIA THERAPEUTICS INC,NTLA,5652634.0,408346280.16,1.93,Sell,13806.0,
17,2021-03-31,ARKK,PURE STORAGE INC - CLASS A,PSTG,17240318.0,360322646.2,1.7,Sell,118982.0,
18,2021-03-31,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,4654763.0,337004841.2,1.59,Buy,42432.0,
19,2021-03-31,ARKK,KE HOLDINGS INC,BEKE,6096924.0,347463698.76,1.64,Buy,55590.0,
20,2021-03-31,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,11327210.0,335738504.4,1.58,Buy,103335.0,
21,2021-03-31,ARKK,PROTO LABS INC,PRLB,2722205.0,333361224.3,1.57,Sell,6651.0,
22,2021-03-31,ARKK,10X GENOMICS INC-CLASS A,TXG,1980517.0,333162569.74,1.57,Buy,18054.0,
23,2021-03-31,ARKK,SEA LTD-ADR,SE,1517216.0,325215249.6,1.53,Buy,13838.0,
24,2021-03-31,ARKK,TWIST BIOSCIENCE CORP,TWST,2762601.0,303084955.71,1.43,Sell,6750.0,
25,2021-03-31,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,2508227.0,278990089.21,1.32,Buy,7002.0,
26,2021-03-31,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,7403902.0,294675299.6,1.39,Buy,67524.0,
27,2021-03-31,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,12433960.0,274044478.4,1.29,Buy,113390.0,
28,2021-03-31,ARKK,2U INC,TWOU,7052067.0,260996999.67,1.23,Sell,17217.0,
29,2021-03-31,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,3142700.0,247739041.0,1.17,Buy,28662.0,
30,2021-03-31,ARKK,PAGERDUTY INC,PD,6612033.0,249538125.42,1.18,Sell,16146.0,
31,2021-03-31,ARKK,TWITTER INC,TWTR,3987181.0,251152531.19,1.18,Buy,150100.0,
32,2021-03-31,ARKK,EDITAS MEDICINE INC,EDIT,5826793.0,235985116.5,1.11,Sell,14229.0,
33,2021-03-31,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,2626180.0,228530183.6,1.08,Buy,23936.0,
34,2021-03-31,ARKK,SYNOPSYS INC,SNPS,918596.0,220095601.6,1.04,Buy,8364.0,
35,2021-03-31,ARKK,PACCAR INC,PCAR,2304051.0,215014039.32,1.01,Sell,7357.0,
36,2021-03-31,ARKK,BEAM THERAPEUTICS INC,BEAM,2987939.0,226366258.64,1.07,Buy,198677.0,
37,2021-03-31,ARKK,LENDINGTREE INC,TREE UW,1009404.0,208048258.44,0.98,Sell,2486.0,
38,2021-03-31,ARKK,FATE THERAPEUTICS INC,FATE,2780298.0,205992278.82,0.97,Buy,60492.0,
39,2021-03-31,ARKK,VERACYTE INC,VCYT,4238458.0,209676517.26,0.99,Sell,10350.0,
40,2021-03-31,ARKK,TERADYNE INC,TER,1633620.0,189434575.2,0.89,Buy,14892.0,
41,2021-03-31,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,6353320.0,190281934.0,0.9,Sell,15516.0,
42,2021-03-31,ARKK,MATERIALISE NV-ADR,MTLS,5049377.0,174153012.73,0.82,Sell,12330.0,
43,2021-03-31,ARKK,STRATASYS LTD,SSYS,5668530.0,142166732.4,0.67,Sell,13842.0,
44,2021-03-31,ARKK,SERES THERAPEUTICS INC,MCRB,7036818.0,136725373.74,0.64,Sell,17181.0,
45,2021-03-31,ARKK,HUYA INC-ADR,HUYA,6022626.0,116838944.4,0.55,Sell,14706.0,
46,2021-03-31,ARKK,DRAFTKINGS INC - CL A,DKNG,2063930.0,125899730.0,0.59,Buy,18836.0,
47,2021-03-31,ARKK,REGENERON PHARMACEUTICALS,REGN,211413.0,99505756.71,0.47,Sell,24373.0,
48,2021-03-31,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1866913.0,112817552.59,0.53,Buy,17034.0,
49,2021-03-31,ARKK,CERUS CORP,CERS,16688873.0,97129240.86,0.46,Sell,40752.0,
50,2021-03-31,ARKK,BERKELEY LIGHTS INC,BLI,2202783.0,97649370.39,0.46,Buy,20094.0,
51,2021-03-31,ARKK,COMPUGEN LTD,CGEN,8780311.0,71735140.87,0.34,Sell,21447.0,
52,2021-03-31,ARKK,PAYPAL HOLDINGS INC,PYPL,75584.0,17878639.36,0.08,Sell,158523.0,
53,2021-03-31,ARKK,SYROS PHARMACEUTICALS INC,SYRS,4426586.0,32070615.57,0.15,Sell,10809.0,
54,2021-03-31,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,55141.0,6345074.87,0.03,Buy,510.0,
55,2021-03-31,ARKQ,TESLA INC,TSLA,530165.0,336983477.3,10.32,Hold,0.0,3.9801076412177485
56,2021-03-31,ARKQ,TRIMBLE INC,TRMB,2403152.0,182735678.08,5.6,Hold,0.0,1.0095642933050006
57,2021-03-31,ARKQ,BAIDU INC - SPON ADR,BIDU,785734.0,171470730.82,5.25,Hold,0.0,6.609672691744003
58,2021-03-31,ARKQ,JD.COM INC-ADR,JD,1904284.0,158055572.0,4.84,Hold,0.0,1.516634050880624
59,2021-03-31,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,5107046.0,142588724.32,4.37,Hold,0.0,1.7863652934742922
60,2021-03-31,ARKQ,TERADYNE INC,TER,1131937.0,131259414.52,4.02,Hold,0.0,1.8175432434805425
61,2021-03-31,ARKQ,DEERE & CO,DE,348955.0,130481253.6,4.0,Hold,0.0,1.616979645079762
62,2021-03-31,ARKQ,ALPHABET INC-CL C,GOOG,56692.0,116532673.68,3.57,Hold,0.0,-0.01994211921496043
63,2021-03-31,ARKQ,NXP SEMICONDUCTORS NV,NXPI,580421.0,114789861.17,3.52,Hold,0.0,1.869784691459775
64,2021-03-31,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,3412965.0,107406008.55,3.29,Buy,1.0,
65,2021-03-31,ARKQ,LOCKHEED MARTIN CORP,LMT,269101.0,99712684.54,3.05,Hold,0.0,-0.6035569623648702
66,2021-03-31,ARKQ,NVIDIA CORP,NVDA,190347.0,98003959.89,3.0,Hold,0.0,-0.5908134303863384
67,2021-03-31,ARKQ,CATERPILLAR INC,CAT,381967.0,89028868.36,2.73,Hold,0.0,1.2422899834940546
68,2021-03-31,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,210997.0,85329296.77,2.61,Hold,0.0,-0.42105781542401816
69,2021-03-31,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1932711.0,76921897.8,2.36,Hold,0.0,5.0547710103792864
70,2021-03-31,ARKQ,AEROVIRONMENT INC,AVAV,552289.0,64960232.18,1.99,Hold,0.0,2.109558121364707
71,2021-03-31,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1862592.0,65600490.24,2.01,Hold,0.0,5.86113615870153
72,2021-03-31,ARKQ,SYNOPSYS INC,SNPS,256753.0,61518018.8,1.88,Hold,0.0,-0.35764784163687185
73,2021-03-31,ARKQ,MAGNA INTERNATIONAL INC,MGA,707109.0,62755923.75,1.92,Hold,0.0,3.065846010916266
74,2021-03-31,ARKQ,MATERIALISE NV-ADR,MTLS,1783300.0,61506017.0,1.88,Sell,2252.0,
75,2021-03-31,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6866700.0,57336945.0,1.76,Hold,0.0,1.705237515225335
76,2021-03-31,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,1234435.0,54747192.25,1.68,Hold,0.0,1.9305906688117647
77,2021-03-31,ARKQ,WORKHORSE GROUP INC,WKHS,3950241.0,52933229.4,1.62,Hold,0.0,3.6349574632637194
78,2021-03-31,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1686525.0,50831863.5,1.56,Hold,0.0,3.1838411502909962
79,2021-03-31,ARKQ,INTUITIVE SURGICAL INC,ISRG,49855.0,36219158.95,1.11,Sell,17751.0,
80,2021-03-31,ARKQ,RAVEN INDUSTRIES INC,RAVN,1373935.0,51357690.3,1.57,Hold,0.0,6.922196796338663
81,2021-03-31,ARKQ,VUZIX CORP,VUZI,2084017.0,45890054.34,1.41,Buy,1.0,
82,2021-03-31,ARKQ,ELBIT SYSTEMS LTD,ESLT,292252.0,41324432.8,1.27,Hold,0.0,1.2676358948649982
83,2021-03-31,ARKQ,2U INC,TWOU,1047386.0,38763755.86,1.19,Sell,1323.0,
84,2021-03-31,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,496861.0,39167552.63,1.2,Hold,0.0,0.177913330791712
85,2021-03-31,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,331336.0,38126833.52,1.17,Hold,0.0,0.5944575574788116
86,2021-03-31,ARKQ,PACCAR INC,PCAR,382016.0,35649733.12,1.09,Hold,0.0,0.13949994634616947
87,2021-03-31,ARKQ,ANSYS INC,ANSS,103966.0,34505275.74,1.06,Hold,0.0,-3.021359904158016
88,2021-03-31,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,142819.0,32741255.75,1.0,Hold,0.0,-1.1256792892262568
89,2021-03-31,ARKQ,UNITY SOFTWARE INC,U,483787.0,46878960.3,1.44,Buy,134100.0,
90,2021-03-31,ARKQ,3D SYSTEMS CORP,DDD,1250833.0,32646741.3,1.0,Hold,0.0,3.9840637450199203
91,2021-03-31,ARKQ,STRATASYS LTD,SSYS,1287087.0,32280141.96,0.99,Sell,1625.0,
92,2021-03-31,ARKQ,XILINX INC,XLNX,236578.0,28460333.4,0.87,Buy,1.0,
93,2021-03-31,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,2744999.0,28987189.44,0.89,Buy,1.0,
94,2021-03-31,ARKQ,PROTO LABS INC,PRLB,225597.0,27626608.62,0.85,Sell,285.0,
95,2021-03-31,ARKQ,ONE - CLASS A,AONE,2103928.0,25268175.28,0.77,Hold,0.0,0.9243697478991675
96,2021-03-31,ARKQ,EXONE CO/THE,XONE,869637.0,25245562.11,0.77,Sell,1098.0,
97,2021-03-31,ARKQ,AUTODESK INC,ADSK,74118.0,19895494.74,0.61,Hold,0.0,-0.8678632099859702
98,2021-03-31,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,1414743.0,14317199.16,0.44,Hold,0.0,-1.6520894071914516
99,2021-03-31,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,796478.0,8267441.64,0.25,Hold,0.0,-0.28818443804035526
100,2021-03-31,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,171861.0,1569090.93,0.05,Sell,217.0,
101,2021-03-31,ARKW,TESLA INC,TSLA,1135182.0,721544382.84,10.79,Sell,1213.0,
102,2021-03-31,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,7969529.0,405011463.78,6.06,Sell,8515.0,
103,2021-03-31,ARKW,SQUARE INC - A,SQ,1737000.0,369685710.0,5.53,Sell,1856.0,
104,2021-03-31,ARKW,TELADOC HEALTH INC,TDOC,1663475.0,290675621.5,4.35,Sell,1777.0,
105,2021-03-31,ARKW,SHOPIFY INC - CLASS A,SHOP,234240.0,245642803.2,3.67,Sell,250.0,
106,2021-03-31,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,911353.0,234846554.57,3.51,Sell,974.0,
107,2021-03-31,ARKW,ROKU INC,ROKU,706033.0,220254054.68,3.29,Sell,754.0,
108,2021-03-31,ARKW,TWITTER INC,TWTR,3039160.0,191436688.4,2.86,Sell,3247.0,
109,2021-03-31,ARKW,ZILLOW GROUP INC - C,Z,1372386.0,169846491.36,2.54,Sell,1466.0,
110,2021-03-31,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,524258.0,164192363.02,2.46,Sell,560.0,
111,2021-03-31,ARKW,JD.COM INC-ADR,JD,1902327.0,157893141.0,2.36,Sell,2033.0,
112,2021-03-31,ARKW,UNITY SOFTWARE INC,U,1616012.0,156591562.8,2.34,Sell,1727.0,
113,2021-03-31,ARKW,TWILIO INC - A,TWLO,461932.0,148372558.4,2.22,Sell,494.0,
114,2021-03-31,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1274510.0,141763747.3,2.12,Sell,1362.0,
115,2021-03-31,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,6841232.0,140382080.64,2.1,Sell,7310.0,
116,2021-03-31,ARKW,SEA LTD-ADR,SE,642569.0,137734665.15,2.06,Sell,687.0,
117,2021-03-31,ARKW,PAYPAL HOLDINGS INC,PYPL,553092.0,130828381.68,1.96,Sell,591.0,
118,2021-03-31,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,5194811.0,114493634.44,1.71,Sell,5551.0,
119,2021-03-31,ARKW,BAIDU INC - SPON ADR,BIDU,542353.0,118357695.19,1.77,Sell,580.0,
120,2021-03-31,ARKW,SKILLZ INC,SKLZ,6012260.0,109002273.8,1.63,Sell,6424.0,
121,2021-03-31,ARKW,PELOTON INTERACTIVE INC-A,PTON,1011477.0,108399990.09,1.62,Sell,1081.0,
122,2021-03-31,ARKW,DOCUSIGN INC,DOCU,520153.0,102438931.82,1.53,Sell,556.0,
123,2021-03-31,ARKW,PURE STORAGE INC - CLASS A,PSTG,4767012.0,99630550.8,1.49,Sell,5094.0,
124,2021-03-31,ARKW,KE HOLDINGS INC,BEKE,1782994.0,101612828.06,1.52,Sell,1905.0,
125,2021-03-31,ARKW,TRADE DESK INC/THE -CLASS A,TTD,186049.0,116444348.12,1.74,Buy,26795.0,
126,2021-03-31,ARKW,FASTLY INC - CLASS A,FSLY,1433563.0,93554321.38,1.4,Sell,1532.0,
127,2021-03-31,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1146006.0,90339652.98,1.35,Sell,1225.0,
128,2021-03-31,ARKW,AGORA INC-ADR,API,1716390.0,86866497.9,1.3,Sell,187382.0,
129,2021-03-31,ARKW,ADYEN NV-UNSPON ADR,ADYEY,1790549.0,78515573.65,1.17,Sell,1913.0,
130,2021-03-31,ARKW,DRAFTKINGS INC - CL A,DKNG,1364813.0,83253593.0,1.25,Sell,1458.0,
131,2021-03-31,ARKW,HUYA INC-ADR,HUYA,3926118.0,76166689.2,1.14,Sell,4195.0,
132,2021-03-31,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,598967.0,83561886.17,1.25,Sell,640.0,
133,2021-03-31,ARKW,SYNOPSYS INC,SNPS,291391.0,69817283.6,1.04,Sell,311.0,
134,2021-03-31,ARKW,PAGERDUTY INC,PD,1874178.0,70731477.72,1.06,Sell,2003.0,
135,2021-03-31,ARKW,HUBSPOT INC,HUBS,163219.0,71103092.97,1.06,Sell,174.0,
136,2021-03-31,ARKW,NETFLIX INC,NFLX,131912.0,67722301.68,1.01,Sell,141.0,
137,2021-03-31,ARKW,PINTEREST INC- CLASS A,PINS,981187.0,68006070.97,1.02,Sell,1049.0,
138,2021-03-31,ARKW,VERACYTE INC,VCYT,1438974.0,71186043.78,1.06,Sell,1538.0,
139,2021-03-31,ARKW,NVIDIA CORP,NVDA,127026.0,65401876.62,0.98,Sell,136.0,
140,2021-03-31,ARKW,SNAP INC - A,SNAP,1297275.0,64357812.75,0.96,Sell,1386.0,
141,2021-03-31,ARKW,LENDINGTREE INC,TREE UW,310370.0,63970360.7,0.96,Sell,332.0,
142,2021-03-31,ARKW,CLOUDFLARE INC - CLASS A,NET,942466.0,62014262.8,0.93,Sell,1007.0,
