No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-02-08,ARKK,TESLA INC,TSLA,2895541.0,2500068010.22,9.35,Buy,39744.0,
2,2021-02-08,ARKK,ROKU INC,ROKU,3952601.0,1717918972.63,6.42,Buy,54288.0,
3,2021-02-08,ARKK,TELADOC HEALTH INC,TDOC,4774583.0,1406305676.82,5.26,Buy,65568.0,
4,2021-02-08,ARKK,SQUARE INC - A,SQ,5062314.0,1316049770.58,4.92,Buy,69504.0,
5,2021-02-08,ARKK,CRISPR THERAPEUTICS AG,CRSP,6021490.0,1019016752.7,3.81,Sell,1747.0,
6,2021-02-08,ARKK,INVITAE CORP,NVTA,17315474.0,879799233.94,3.29,Sell,5023.0,
7,2021-02-08,ARKK,ZILLOW GROUP INC - C,Z,4986909.0,814212632.43,3.04,Buy,68497.0,
8,2021-02-08,ARKK,BAIDU INC - SPON ADR,BIDU,2885639.0,798167747.4,2.98,Buy,39600.0,
9,2021-02-08,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,2493024.0,807216240.96,3.02,Buy,34224.0,
10,2021-02-08,ARKK,PROTO LABS INC,PRLB,3084347.0,698820499.79,2.61,Sell,895.0,
11,2021-02-08,ARKK,SHOPIFY INC - CLASS A,SHOP,476011.0,640277635.99,2.39,Buy,6528.0,
12,2021-02-08,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,6265270.0,595827177.0,2.23,Buy,86016.0,
13,2021-02-08,ARKK,PURE STORAGE INC - CLASS A,PSTG,21147866.0,583892580.26,2.18,Sell,694422.0,
14,2021-02-08,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1348581.0,554010560.61,2.07,Buy,18528.0,
15,2021-02-08,ARKK,TWILIO INC - A,TWLO,1407533.0,562323508.83,2.1,Buy,19344.0,
16,2021-02-08,ARKK,PAYPAL HOLDINGS INC,PYPL,2083958.0,588030428.86,2.2,Buy,28608.0,
17,2021-02-08,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,10616225.0,558307272.75,2.09,Buy,145776.0,
18,2021-02-08,ARKK,EXACT SCIENCES CORP,EXAS,3579393.0,531468272.64,1.99,Buy,49152.0,
19,2021-02-08,ARKK,DOCUSIGN INC,DOCU,2001378.0,498142984.2,1.86,Buy,27504.0,
20,2021-02-08,ARKK,TWIST BIOSCIENCE CORP,TWST,3067763.0,538024274.94,2.01,Buy,42144.0,
21,2021-02-08,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6404582.0,473426701.44,1.77,Sell,1858.0,
22,2021-02-08,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3458663.0,458445780.65,1.71,Buy,47521.0,
23,2021-02-08,ARKK,EDITAS MEDICINE INC,EDIT,6601876.0,460480851.0,1.72,Sell,1915.0,
24,2021-02-08,ARKK,MATERIALISE NV-ADR,MTLS,5887004.0,449884845.68,1.68,Sell,73029.0,
25,2021-02-08,ARKK,LENDINGTREE INC,TREE UW,1214328.0,425500531.2,1.59,Sell,352.0,
26,2021-02-08,ARKK,PAGERDUTY INC,PD,7491490.0,420197674.1,1.57,Sell,2173.0,
27,2021-02-08,ARKK,2U INC,TWOU,7990138.0,371301712.86,1.39,Sell,2318.0,
28,2021-02-08,ARKK,STRATASYS LTD,SSYS,6992731.0,380194784.47,1.42,Sell,2029.0,
29,2021-02-08,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,3193085.0,362287424.1,1.35,Buy,43873.0,
30,2021-02-08,ARKK,KE HOLDINGS INC,BEKE,5722592.0,355945222.4,1.33,Buy,78576.0,
31,2021-02-08,ARKK,VERACYTE INC,VCYT,4802280.0,371072175.6,1.39,Sell,1393.0,
32,2021-02-08,ARKK,UNITY SOFTWARE INC,U,3507526.0,438054922.14,1.64,Buy,848861.0,
33,2021-02-08,ARKK,SEA LTD-ADR,SE,1326981.0,349606414.26,1.31,Buy,18240.0,
34,2021-02-08,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,4251298.0,320972999.0,1.2,Buy,58368.0,
35,2021-02-08,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5811966.0,315996591.42,1.18,Buy,79824.0,
36,2021-02-08,ARKK,10X GENOMICS INC-CLASS A,TXG,1519441.0,276082429.7,1.03,Buy,20880.0,
37,2021-02-08,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7198463.0,278220594.95,1.04,Sell,2089.0,
38,2021-02-08,ARKK,PACCAR INC,PCAR,2720152.0,263229109.04,0.98,Buy,37344.0,
39,2021-02-08,ARKK,SYNOPSYS INC,SNPS,908082.0,251066511.36,0.94,Buy,12480.0,
40,2021-02-08,ARKK,REGENERON PHARMACEUTICALS,REGN,480102.0,237602479.8,0.89,Buy,6576.0,
41,2021-02-08,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,2510015.0,228411365.0,0.85,Buy,49739.0,
42,2021-02-08,ARKK,SERES THERAPEUTICS INC,MCRB,7972940.0,230577424.8,0.86,Sell,2313.0,
43,2021-02-08,ARKK,HUYA INC-ADR,HUYA,6823881.0,167185084.5,0.62,Sell,1980.0,
44,2021-02-08,ARKK,CERUS CORP,CERS,18908953.0,148813460.11,0.56,Sell,5486.0,
45,2021-02-08,ARKK,SNAP INC - A,SNAP,2218066.0,141468249.48,0.53,Buy,30481.0,
46,2021-02-08,ARKK,SPLUNK INC,SPLK,728112.0,123458670.72,0.46,Sell,62209.0,
47,2021-02-08,ARKK,TERADYNE INC,TER,1046952.0,135151033.68,0.51,Buy,14401.0,
48,2021-02-08,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1749668.0,133027258.04,0.5,Buy,24048.0,
49,2021-02-08,ARKK,COMPUGEN LTD,CGEN,9948450.0,136990156.5,0.51,Sell,2886.0,
50,2021-02-08,ARKK,PINTEREST INC- CLASS A,PINS,1548148.0,123557691.88,0.46,Buy,21264.0,
51,2021-02-08,ARKK,FATE THERAPEUTICS INC,FATE,900680.0,97723780.0,0.37,Buy,12384.0,
52,2021-02-08,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5015568.0,64098959.04,0.24,Sell,1455.0,
53,2021-02-08,ARKK,BEAM THERAPEUTICS INC,BEAM,335308.0,40488441.0,0.15,Buy,4608.0,
54,2021-02-08,ARKK,ORGANOVO HOLDINGS INC,ONVO ,287941.0,5309632.04,0.02,Sell,160648.0,
55,2021-02-08,ARKQ,TESLA INC,TSLA,443695.0,383095136.9,10.3,Buy,14650.0,
56,2021-02-08,ARKQ,BAIDU INC - SPON ADR,BIDU,610180.0,168775788.0,4.54,Buy,20150.0,
