No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-10-04,ARKK,TESLA INC,TSLA,2540412.0,1985408189.8,10.14%,Sell,4706.0,
2,2021-10-04,ARKK,TELADOC HEALTH INC,TDOC,8975770.0,1098634240.02,5.61%,Buy,359384.0,
3,2021-10-04,ARKK,ROKU INC,ROKU,3695379.0,1097010061.92,5.60%,Buy,228585.0,
4,2021-10-04,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4006603.0,1008021110.4,5.15%,Sell,327101.0,
5,2021-10-04,ARKK,UNITY SOFTWARE INC,U,7151243.0,973069739.3,4.97%,Sell,510002.0,
6,2021-10-04,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,3468865.0,888965958.63,4.54%,Buy,166476.0,
7,2021-10-04,ARKK,SQUARE INC - A,SQ,3143772.0,784119590.11,4.01%,Sell,112649.0,
8,2021-10-04,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3200051.0,751627928.35,3.84%,Sell,57006.0,
9,2021-10-04,ARKK,SHOPIFY INC - CLASS A,SHOP,558028.0,733750391.88,3.75%,Buy,18203.0,
10,2021-10-04,ARKK,TWILIO INC - A,TWLO,2016880.0,653852198.97,3.34%,Buy,13433.0,
11,2021-10-04,ARKK,EXACT SCIENCES CORP,EXAS,6699131.0,639767004.45,3.27%,Buy,86780.0,
12,2021-10-04,ARKK,UIPATH INC - CLASS A,PATH,11803612.0,617683049.28,3.16%,Buy,35383.0,
13,2021-10-04,ARKK,ZILLOW GROUP INC - C,Z,7196126.0,614405259.72,3.14%,Buy,438993.0,
14,2021-10-04,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,24959692.0,578316071.1,2.95%,Buy,1338258.0,
15,2021-10-04,ARKK,CRISPR THERAPEUTICS AG,CRSP,5283953.0,544194300.04,2.78%,Buy,424569.0,
16,2021-10-04,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4257290.0,539739234.12,2.76%,Buy,256290.0,
17,2021-10-04,ARKK,DRAFTKINGS INC - CL A,DKNG,11339935.0,549533252.48,2.81%,Buy,538784.0,
18,2021-10-04,ARKK,TWITTER INC,TWTR,8421339.0,491721986.82,2.51%,Buy,537258.0,
19,2021-10-04,ARKK,INVITAE CORP,NVTA,16909445.0,448438479.28,2.29%,Buy,1365609.0,
20,2021-10-04,ARKK,BEAM THERAPEUTICS INC,BEAM,5156225.0,427966686.7,2.19%,Buy,327683.0,
21,2021-10-04,ARKK,FATE THERAPEUTICS INC,FATE,6450697.0,363367749.5,1.86%,Buy,381758.0,
22,2021-10-04,ARKK,DOCUSIGN INC,DOCU,1213729.0,325072973.69,1.66%,Sell,39492.0,
23,2021-10-04,ARKK,10X GENOMICS INC-CLASS A,TXG,1965894.0,302806574.98,1.55%,Sell,127013.0,
24,2021-10-04,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,7634812.0,293253120.0,1.50%,Buy,349200.0,
25,2021-10-04,ARKK,PAGERDUTY INC,PD,7097282.0,290030457.6,1.48%,Buy,283538.0,
26,2021-10-04,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,6576087.0,248115765.5,1.27%,Sell,438661.0,
27,2021-10-04,ARKK,ROBINHOOD MARKETS INC - A,HOOD,5598932.0,234259296.6,1.20%,Buy,42888.0,
28,2021-10-04,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,8574366.0,219160797.2,1.12%,Buy,514589.0,
29,2021-10-04,ARKK,VERACYTE INC,VCYT,3929454.0,172463741.28,0.88%,Buy,257892.0,
30,2021-10-04,ARKK,2U INC,TWOU,5064744.0,172353215.48,0.88%,Buy,38552.0,
31,2021-10-04,ARKK,TWIST BIOSCIENCE CORP,TWST,1650098.0,165686378.5,0.85%,Buy,77366.0,
32,2021-10-04,ARKK,EDITAS MEDICINE INC,EDIT,4266285.0,159089760.83,0.81%,Buy,304932.0,
33,2021-10-04,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,8362274.0,150520923.2,0.77%,Sell,375012.0,
34,2021-10-04,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,11913522.0,135575875.64,0.69%,Buy,377265.0,
35,2021-10-04,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,5413720.0,140864992.0,0.72%,Buy,101130.0,
36,2021-10-04,ARKK,SKILLZ INC,SKLZ,13111273.0,116165876.47,0.59%,Buy,1246804.0,
37,2021-10-04,ARKK,TRIMBLE INC,TRMB,1375970.0,114067924.88,0.58%,Buy,28726.0,
38,2021-10-04,ARKK,PROTO LABS INC,PRLB,1506030.0,97666014.71,0.50%,Buy,10174.0,
39,2021-10-04,ARKK,BERKELEY LIGHTS INC,BLI,4866753.0,91494946.58,0.47%,Buy,241908.0,
40,2021-10-04,ARKK,STRATASYS LTD,SSYS,3120528.0,78543678.18,0.40%,Sell,419341.0,
41,2021-10-04,ARKK,CERUS CORP,CERS,10475027.0,64107163.12,0.33%,Buy,53155.0,
42,2021-10-04,ARKK,MATERIALISE NV-ADR,MTLS,3128057.0,61935519.1,0.32%,Sell,25168.0,
43,2021-10-04,ARKK,SEA LTD-ADR,SE,147938.0,47029645.2,0.24%,Sell,41274.0,
44,2021-10-04,ARKK,COMPUGEN LTD,CGEN,5052058.0,32686812.66,0.17%,Sell,430940.0,
45,2021-10-04,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,650415.0,30114208.0,0.15%,Buy,23953.0,
46,2021-10-04,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,33268.0,1884304.7,0.01%,Sell,84048.0,
47,2021-10-04,ARKK,TERADYNE INC,TER,467.0,51998.25,0.00%,Sell,8.0,
48,2021-10-04,ARKQ,TESLA INC,TSLA,374747.0,292875790.34,11.75%,Sell,3642.0,
49,2021-10-04,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,8199857.0,181134835.33,7.27%,Buy,161809.0,
50,2021-10-04,ARKQ,TRIMBLE INC,TRMB,2171218.0,179993970.8,7.22%,Buy,28645.0,
51,2021-10-04,ARKQ,UIPATH INC - CLASS A,PATH,3130491.0,163818599.04,6.57%,Sell,15126.0,
52,2021-10-04,ARKQ,UNITY SOFTWARE INC,U,1091460.0,148514995.92,5.96%,Sell,87020.0,
53,2021-10-04,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,3048653.0,117098760.0,4.70%,Buy,116596.0,
54,2021-10-04,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,4004205.0,93658350.91,3.76%,Buy,116714.0,
55,2021-10-04,ARKQ,LOCKHEED MARTIN CORP,LMT,264091.0,92967983.4,3.73%,Sell,3631.0,
56,2021-10-04,ARKQ,JD.COM INC-ADR,JD,1270739.0,88202023.38,3.54%,Buy,9096.0,
57,2021-10-04,ARKQ,3D SYSTEMS CORP,DDD,3368202.0,87876378.24,3.53%,Buy,187352.0,
58,2021-10-04,ARKQ,DEERE & CO,DE,231409.0,79615225.4,3.20%,Sell,1612.0,
59,2021-10-04,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,1709799.0,64510724.7,2.59%,Sell,128376.0,
60,2021-10-04,ARKQ,ALPHABET INC-CL C,GOOG,22966.0,63929952.0,2.57%,Sell,495.0,
61,2021-10-04,ARKQ,AEROVIRONMENT INC,AVAV,688018.0,59912605.79,2.40%,Buy,24182.0,
62,2021-10-04,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,2208346.0,55672396.1,2.23%,Sell,226574.0,
63,2021-10-04,ARKQ,MARKFORGED HOLDING CORP,MKFG,7936592.0,50357672.46,2.02%,Sell,185244.0,
64,2021-10-04,ARKQ,MAGNA INTERNATIONAL INC,MGA,660000.0,54093565.56,2.17%,Sell,45999.0,
65,2021-10-04,ARKQ,TERADYNE INC,TER,471551.0,52544943.18,2.11%,Sell,9195.0,
66,2021-10-04,ARKQ,NANO DIMENSION LTD - ADR,NNDM,9307976.0,50076911.4,2.01%,Buy,415174.0,
67,2021-10-04,ARKQ,BLADE AIR MOBILITY INC,BLDE,4380628.0,45514728.0,1.83%,Buy,39098.0,
68,2021-10-04,ARKQ,ARCHER AVIATION INC-A,ACHR,5219942.0,40976541.86,1.64%,Buy,406112.0,
69,2021-10-04,ARKQ,CATERPILLAR INC,CAT,215979.0,42271438.92,1.70%,Sell,1886.0,
70,2021-10-04,ARKQ,BAIDU INC - SPON ADR,BIDU,227092.0,35551270.04,1.43%,Sell,7813.0,
71,2021-10-04,ARKQ,ELBIT SYSTEMS LTD,ESLT,236244.0,34330922.85,1.38%,Buy,781.0,
72,2021-10-04,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,73842.0,31728243.84,1.27%,Buy,1120.0,
73,2021-10-04,ARKQ,MATERIALISE NV-ADR,MTLS,1390321.0,27528361.7,1.10%,Sell,11383.0,
74,2021-10-04,ARKQ,2U INC,TWOU,829463.0,28226621.5,1.13%,Buy,6200.0,
75,2021-10-04,ARKQ,SYNOPSYS INC,SNPS,89887.0,26819670.87,1.08%,Buy,1085.0,
76,2021-10-04,ARKQ,VELO3D INC,VLD,3253488.0,25051855.9,1.01%,Buy,77397.0,
77,2021-10-04,ARKQ,PROTO LABS INC,PRLB,396302.0,25700173.62,1.03%,Buy,10793.0,
78,2021-10-04,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,1116557.0,25870624.26,1.04%,Buy,51568.0,
79,2021-10-04,ARKQ,INTUITIVE SURGICAL INC,ISRG,74410.0,25175920.5,1.01%,Buy,49432.0,
80,2021-10-04,ARKQ,ANSYS INC,ANSS,72466.0,25269786.74,1.01%,Sell,950.0,
81,2021-10-04,ARKQ,VUZIX CORP,VUZI,2390844.0,24219247.5,0.97%,Buy,80634.0,
82,2021-10-04,ARKQ,STRATASYS LTD,SSYS,891688.0,22443777.62,0.90%,Sell,119966.0,
83,2021-10-04,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,330418.0,21376373.28,0.86%,Sell,16188.0,
84,2021-10-04,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,138023.0,924755.44,0.04%,Buy,3008.0,
85,2021-10-04,ARKQ,NXP SEMICONDUCTORS NV,NXPI,2351.0,455799.07,0.02%,Sell,15.0,
86,2021-10-04,ARKW,TESLA INC,TSLA,659933.0,515757742.1,10.22%,Sell,6300.0,
