No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2020-11-05,ARKF,ADYEN NV,ADYEN,18034.0,34426044.07,3.42,Buy,480.0,
2,2020-11-05,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,119987.0,34526259.25,3.4300000000000006,Buy,3204.0,
3,2020-11-05,ARKF,AMAZON.COM INC,AMZN,8129.0,27004538.0,2.68,Buy,216.0,
4,2020-11-05,ARKF,APPLE INC,AAPL,191803.0,22830311.09,2.27,Buy,5124.0,
5,2020-11-05,ARKF,DISCOVERY LTD,DSY,1294309.0,9514295.65,0.9400000000000001,Buy,34536.0,
6,2020-11-05,ARKF,DOCUSIGN INC,DOCU,76031.0,18001859.87,1.79,Buy,2028.0,
7,2020-11-05,ARKF,FACEBOOK INC-CLASS A,FB,82754.0,24385948.72,2.42,Buy,2208.0,
8,2020-11-05,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,121637.0,12714715.61,1.26,Buy,3252.0,
9,2020-11-05,ARKF,HDFC BANK LTD-ADR,HDB,183249.0,11421910.17,1.13,Buy,4896.0,
10,2020-11-05,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,210135.0,10349148.75,1.03,Buy,5616.0,
11,2020-11-05,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,397566.0,40138263.36,3.9800000000000004,Buy,10608.0,
12,2020-11-05,ARKF,INTUIT INC,INTU,49893.0,17510447.28,1.7399999999999998,Buy,1332.0,
13,2020-11-05,ARKF,JAPANESE YEN,,80665192.0,779110.36,0.07999999999999999,Sell,299006373.0,
14,2020-11-05,ARKF,JD.COM INC-ADR,JD,110600.0,10129854.0,1.01,Buy,2952.0,
15,2020-11-05,ARKF,LENDINGCLUB CORP,LC,1879598.0,10450564.88,1.04,Hold,0.0,4.119850187265922
16,2020-11-05,ARKF,LENDINGTREE INC,TREE UW,120996.0,35693820.0,3.54,Buy,11364.0,
17,2020-11-05,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,376196.0,15237552.58,1.51,Buy,9600.0,
18,2020-11-05,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9390.0,5457186.3,0.54,Buy,252.0,
19,2020-11-05,ARKF,MEITUAN-CLASS B,3690,812815.0,34553076.59,3.4300000000000006,Buy,21600.0,
20,2020-11-05,ARKF,MERCADOLIBRE INC,MELI,35675.0,51293515.0,5.09,Sell,664.0,
21,2020-11-05,ARKF,MORGAN STANLEY GOVT INSTL 8035,,5185978.01,5185978.01,0.51,Sell,351283.4900000002,
22,2020-11-05,ARKF,NVIDIA CORP,NVDA,19340.0,10954176.0,1.09,Buy,516.0,
23,2020-11-05,ARKF,PAYPAL HOLDINGS INC,PYPL,178549.0,36523983.44,3.62,Buy,4764.0,
24,2020-11-05,ARKF,PINDUODUO INC-ADR,PDD,103047.0,11651524.29,1.16,Buy,2760.0,
25,2020-11-05,ARKF,PINTEREST INC- CLASS A,PINS,847363.0,53782129.61,5.34,Buy,22608.0,
26,2020-11-05,ARKF,SBI HOLDINGS INC,8473,477274.0,11704241.91,1.16,Buy,13200.0,
27,2020-11-05,ARKF,SCHWAB (CHARLES) CORP,SCHW,271444.0,11251353.8,1.12,Buy,7248.0,
28,2020-11-05,ARKF,SEA LTD-ADR,SE,203573.0,37583647.26,3.73,Buy,5436.0,
29,2020-11-05,ARKF,SHOPIFY INC - CLASS A,SHOP,4415.0,4576147.5,0.45000000000000007,Buy,120.0,
30,2020-11-05,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,282479.0,7525240.56,0.75,Buy,7536.0,
31,2020-11-05,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,464046.0,12738062.7,1.26,Buy,12384.0,
32,2020-11-05,ARKF,SNAP INC - A,SNAP,593219.0,24648249.45,2.45,Buy,15828.0,
33,2020-11-05,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,569305.0,10771250.6,1.0699999999999998,Buy,15192.0,
34,2020-11-05,ARKF,SPLUNK INC,SPLK,95791.0,20018403.18,1.9900000000000002,Buy,2556.0,
35,2020-11-05,ARKF,SQUARE INC - A,SQ,559359.0,98016477.57,9.73,Buy,14928.0,
36,2020-11-05,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,141234.0,12771790.62,1.27,Buy,3768.0,
