No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-10-18,ARKK,TESLA INC,TSLA,2447494.0,2063310866.82,9.99,Sell,28812.0,
2,2021-10-18,ARKK,TELADOC HEALTH INC,TDOC,9457048.0,1280484299.2,6.20,Sell,62264.0,
3,2021-10-18,ARKK,ROKU INC,ROKU,3530090.0,1145090594.2,5.55,Sell,41538.0,
4,2021-10-18,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4308729.0,1209072444.69,5.86,Sell,50694.0,
5,2021-10-18,ARKK,UNITY SOFTWARE INC,U,7511869.0,1059173529.0,5.13,Sell,88368.0,
6,2021-10-18,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,3434650.0,914715988.0,4.43,Sell,40404.0,
7,2021-10-18,ARKK,SQUARE INC - A,SQ,3230630.0,804426870.0,3.90,Sell,38010.0,
8,2021-10-18,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3188299.0,788785172.6,3.82,Sell,37506.0,
9,2021-10-18,ARKK,SHOPIFY INC - CLASS A,SHOP,535410.0,762734377.8,3.69,Sell,6300.0,
10,2021-10-18,ARKK,TWILIO INC - A,TWLO,2039988.0,720748160.28,3.49,Sell,23982.0,
11,2021-10-18,ARKK,EXACT SCIENCES CORP,EXAS,6733055.0,666303122.8,3.23,Sell,79212.0,
12,2021-10-18,ARKK,ZILLOW GROUP INC - C,Z,6880461.0,653437381.17,3.16,Sell,80934.0,
13,2021-10-18,ARKK,UIPATH INC - CLASS A,PATH,12557588.0,627753824.12,3.04,Sell,147756.0,
14,2021-10-18,ARKK,CRISPR THERAPEUTICS AG,CRSP,5985301.0,580574197.0,2.81,Sell,70434.0,
15,2021-10-18,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,24052643.0,577263432.0,2.80,Sell,282996.0,
16,2021-10-18,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4459589.0,581931768.61,2.82,Buy,14294.0,
17,2021-10-18,ARKK,DRAFTKINGS INC - CL A,DKNG,10998341.0,528800235.28,2.56,Sell,129402.0,
18,2021-10-18,ARKK,BEAM THERAPEUTICS INC,BEAM,5486815.0,511041949.1,2.47,Sell,64554.0,
19,2021-10-18,ARKK,TWITTER INC,TWTR,8028023.0,503919003.71,2.44,Sell,94458.0,
20,2021-10-18,ARKK,INVITAE CORP,NVTA,15827592.0,435258780.0,2.11,Sell,186228.0,
21,2021-10-18,ARKK,FATE THERAPEUTICS INC,FATE,6179723.0,378446236.52,1.83,Sell,72702.0,
22,2021-10-18,ARKK,10X GENOMICS INC-CLASS A,TXG,2131115.0,324504881.05,1.57,Sell,25074.0,
23,2021-10-18,ARKK,DOCUSIGN INC,DOCU,1197444.0,311898238.68,1.51,Sell,14070.0,
24,2021-10-18,ARKK,PAGERDUTY INC,PD,6938131.0,286683572.92,1.39,Sell,81648.0,
25,2021-10-18,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,7142818.0,275712774.8,1.34,Sell,84042.0,
26,2021-10-18,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,6844756.0,268519777.88,1.30,Sell,80556.0,
27,2021-10-18,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,9693369.0,236421269.91,1.14,Sell,114072.0,
28,2021-10-18,ARKK,GINKGO BIOWORKS HOLDINGS INC,DNA,20071993.0,239057436.63,1.16,Sell,236166.0,
29,2021-10-18,ARKK,ROBINHOOD MARKETS INC - A,HOOD,5657490.0,232126814.7,1.12,Sell,66570.0,
30,2021-10-18,ARKK,SIGNIFY HEALTH INC -CLASS A,SGFY,10274365.0,182061747.8,0.88,Sell,120876.0,
31,2021-10-18,ARKK,TWIST BIOSCIENCE CORP,TWST,1556950.0,175623960.0,0.85,Sell,18312.0,
32,2021-10-18,ARKK,2U INC,TWOU,5259667.0,177881937.94,0.86,Sell,61866.0,
33,2021-10-18,ARKK,VERACYTE INC,VCYT,3797934.0,171514699.44,0.83,Sell,44688.0,
34,2021-10-18,ARKK,EDITAS MEDICINE INC,EDIT,4033673.0,153360247.46,0.74,Sell,47460.0,
35,2021-10-18,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,5409585.0,143949056.85,0.70,Sell,63630.0,
36,2021-10-18,ARKK,TRIMBLE INC,TRMB,1371820.0,116508672.6,0.56,Sell,16128.0,
37,2021-10-18,ARKK,BERKELEY LIGHTS INC,BLI,4709261.0,120086155.5,0.58,Sell,55398.0,
38,2021-10-18,ARKK,STRATASYS LTD,SSYS,3690636.0,101492490.0,0.49,Sell,43428.0,
39,2021-10-18,ARKK,SKILLZ INC,SKLZ,10858057.0,94790837.61,0.46,Sell,127764.0,
40,2021-10-18,ARKK,CERUS CORP,CERS,10317264.0,63141655.68,0.31,Sell,121380.0,
41,2021-10-18,ARKK,MATERIALISE NV-ADR,MTLS,3121535.0,64709420.55,0.31,Sell,36750.0,
42,2021-10-18,ARKK,PROTO LABS INC,PRLB,732113.0,51848242.66,0.25,Sell,8610.0,
43,2021-10-18,ARKK,COMPUGEN LTD,CGEN,5427962.0,34521838.32,0.17,Sell,63882.0,
44,2021-10-18,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,53697.0,2353002.54,0.01,Sell,630.0,
45,2021-10-18,ARKK,SEA LTD-ADR,SE,0.0,0.0,0,Sell,194.0,
46,2021-10-18,ARKQ,TESLA INC,TSLA,342792.0,288983939.76,11.33,Hold,0.0,3.0196011340306943
47,2021-10-18,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,7937409.0,178432954.32,6.99,Hold,0.0,-1.1433597185576096
48,2021-10-18,ARKQ,TRIMBLE INC,TRMB,2115749.0,179690562.57,7.04,Hold,0.0,1.5666108586462555
49,2021-10-18,ARKQ,UIPATH INC - CLASS A,PATH,3253903.0,162662610.97,6.38,Hold,0.0,-2.5536062378167683
50,2021-10-18,ARKQ,UNITY SOFTWARE INC,U,1163728.0,164085648.0,6.43,Hold,0.0,-0.24761230986912644
51,2021-10-18,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,2895346.0,113584423.58,4.45,Hold,0.0,0.7188703465981986
52,2021-10-18,ARKQ,JD.COM INC-ADR,JD,1245851.0,101437188.42,3.98,Hold,0.0,0.481303221029249
53,2021-10-18,ARKQ,LOCKHEED MARTIN CORP,LMT,264370.0,96658959.4,3.79,Hold,0.0,0.98047338912365
54,2021-10-18,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,3838819.0,94742052.92,3.71,Hold,0.0,2.790503956684719
55,2021-10-18,ARKQ,3D SYSTEMS CORP,DDD,3141026.0,81980778.6,3.21,Hold,0.0,-4.465592972181551
56,2021-10-18,ARKQ,DEERE & CO,DE,230109.0,76571070.84,3.00,Hold,0.0,0.9066925432877412
57,2021-10-18,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,1815159.0,70065137.4,2.75,Hold,0.0,0.23370553103090447
58,2021-10-18,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,2651401.0,64349502.27,2.52,Hold,0.0,-2.919999999999995
59,2021-10-18,ARKQ,ALPHABET INC-CL C,GOOG,23165.0,65638027.5,2.57,Hold,0.0,0.1859813877181546
60,2021-10-18,ARKQ,AEROVIRONMENT INC,AVAV,702558.0,63293450.22,2.48,Hold,0.0,0.24479804161566376
61,2021-10-18,ARKQ,MARKFORGED HOLDING CORP,MKFG,9026243.0,61288189.97,2.40,Hold,0.0,0.44378698224851926
62,2021-10-18,ARKQ,MAGNA INTERNATIONAL INC,MGA,697159.0,60039333.08,2.35,Hold,0.0,1.3414921157919475
63,2021-10-18,ARKQ,TERADYNE INC,TER,474730.0,54081241.6,2.12,Hold,0.0,1.0645848119233499
64,2021-10-18,ARKQ,BLADE AIR MOBILITY INC,BLDE,5151120.0,52850491.2,2.07,Buy,229411.0,
65,2021-10-18,ARKQ,NANO DIMENSION LTD - ADR,NNDM,8781459.0,49176170.4,1.93,Hold,0.0,-1.5817223198594073
66,2021-10-18,ARKQ,CATERPILLAR INC,CAT,215137.0,42816565.74,1.68,Hold,0.0,2.413420470333971
67,2021-10-18,ARKQ,ARCHER AVIATION INC-A,ACHR,5478643.0,38898365.3,1.52,Hold,0.0,-3.137789904502048
68,2021-10-18,ARKQ,BAIDU INC - SPON ADR,BIDU,231969.0,37957087.47,1.49,Hold,0.0,0.5716041794714246
69,2021-10-18,ARKQ,ELBIT SYSTEMS LTD,ESLT,232519.0,34468616.56,1.35,Hold,0.0,0.8572594910872376
70,2021-10-18,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,71810.0,30834495.9,1.21,Hold,0.0,0.2825914335092645
71,2021-10-18,ARKQ,VELO3D INC,VLD,3769828.0,29668546.36,1.16,Buy,126360.0,
72,2021-10-18,ARKQ,MATERIALISE NV-ADR,MTLS,1384152.0,28693470.96,1.12,Hold,0.0,-0.19258545979777905
73,2021-10-18,ARKQ,STRATASYS LTD,SSYS,1027355.0,28252262.5,1.11,Hold,0.0,-0.8651766402307112
74,2021-10-18,ARKQ,2U INC,TWOU,849375.0,28725862.5,1.13,Buy,34575.0,
75,2021-10-18,ARKQ,PROTO LABS INC,PRLB,380685.0,26960111.7,1.06,Hold,0.0,0.8831908831908803
76,2021-10-18,ARKQ,SYNOPSYS INC,SNPS,87690.0,26855939.4,1.05,Hold,0.0,0.4691139323557365
77,2021-10-18,ARKQ,ANSYS INC,ANSS,72496.0,26015189.6,1.02,Hold,0.0,-0.15303283249859737
78,2021-10-18,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,1051653.0,25239672.0,0.99,Hold,0.0,-1.437371663244356
79,2021-10-18,ARKQ,INTUITIVE SURGICAL INC,ISRG,73998.0,24530337.0,0.96,Hold,0.0,0.16618824595859794
80,2021-10-18,ARKQ,VUZIX CORP,VUZI,2357247.0,23383890.24,0.92,Hold,0.0,-1.782178217821786
81,2021-10-18,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,214341.0,15136761.42,0.59,Hold,0.0,4.544781643227233
82,2021-10-18,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,133325.0,861279.5,0.03,Hold,0.0,-3.869047619047619
83,2021-10-18,ARKW,TESLA INC,TSLA,629546.0,530726164.38,9.98,Buy,4425.0,
84,2021-10-18,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,7995711.0,379076658.51,7.13,Buy,56235.0,
85,2021-10-18,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,1129393.0,316918969.73,5.96,Buy,7945.0,
86,2021-10-18,ARKW,TWITTER INC,TWTR,4597850.0,288607044.5,5.43,Buy,32335.0,
87,2021-10-18,ARKW,TELADOC HEALTH INC,TDOC,1992747.0,269817943.8,5.07,Buy,14015.0,
88,2021-10-18,ARKW,ROKU INC,ROKU,727242.0,235902759.96,4.44,Buy,5115.0,
89,2021-10-18,ARKW,UNITY SOFTWARE INC,U,1683914.0,237431874.0,4.46,Buy,11845.0,
90,2021-10-18,ARKW,SQUARE INC - A,SQ,865206.0,215436294.0,4.05,Buy,6085.0,
91,2021-10-18,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,824147.0,203893967.8,3.83,Buy,5795.0,
92,2021-10-18,ARKW,SHOPIFY INC - CLASS A,SHOP,144341.0,205625301.78,3.87,Buy,1015.0,
93,2021-10-18,ARKW,TWILIO INC - A,TWLO,544986.0,192549003.66,3.62,Buy,3835.0,
94,2021-10-18,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,709246.0,188886394.72,3.55,Buy,4990.0,
95,2021-10-18,ARKW,DRAFTKINGS INC - CL A,DKNG,3606726.0,173411386.08,3.26,Buy,25365.0,
96,2021-10-18,ARKW,PELOTON INTERACTIVE INC-A,PTON,1706017.0,145199106.87,2.73,Buy,12000.0,
97,2021-10-18,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,5265909.0,126381816.0,2.38,Buy,37035.0,
98,2021-10-18,ARKW,ZILLOW GROUP INC - C,Z,1336260.0,126904612.2,2.39,Buy,9400.0,
99,2021-10-18,ARKW,UIPATH INC - CLASS A,PATH,2459662.0,122958503.38,2.31,Buy,17300.0,
100,2021-10-18,ARKW,ROBLOX CORP -CLASS A,RBLX,1283574.0,98296096.92,1.85,Buy,9030.0,
101,2021-10-18,ARKW,SPLUNK INC,SPLK,558271.0,92114715.0,1.73,Buy,3925.0,
102,2021-10-18,ARKW,ETSY INC,ETSY,357528.0,79045865.52,1.49,Buy,2515.0,
103,2021-10-18,ARKW,CLOUDFLARE INC - CLASS A,NET,462086.0,77487201.34,1.46,Buy,3250.0,
104,2021-10-18,ARKW,PAGERDUTY INC,PD,1666417.0,68856350.44,1.29,Buy,11720.0,
105,2021-10-18,ARKW,ROBINHOOD MARKETS INC - A,HOOD,1712626.0,70269044.78,1.32,Buy,12045.0,
106,2021-10-18,ARKW,WALT DISNEY CO/THE,DIS,390036.0,68825752.56,1.29,Buy,2745.0,
107,2021-10-18,ARKW,GENIUS SPORTS LTD,GENI,3408217.0,62506699.78,1.18,Buy,23975.0,
108,2021-10-18,ARKW,SEA LTD-ADR,SE,173024.0,61337008.0,1.15,Buy,1220.0,
109,2021-10-18,ARKW,OKTA INC,OKTA,223227.0,56927349.54,1.07,Buy,1570.0,
110,2021-10-18,ARKW,LIVEPERSON INC,LPSN,940926.0,55429950.66,1.04,Buy,6620.0,
111,2021-10-18,ARKW,DOCUSIGN INC,DOCU,208210.0,54232458.7,1.02,Buy,1465.0,
112,2021-10-18,ARKW,SKILLZ INC,SKLZ,5989106.0,52284895.38,0.98,Buy,42125.0,
113,2021-10-18,ARKW,FARFETCH LTD-CLASS A,FTCH,1402308.0,53091380.88,1.00,Buy,9865.0,
114,2021-10-18,ARKW,VUZIX CORP,VUZI,5175357.0,51339541.44,0.97,Buy,36400.0,
115,2021-10-18,ARKW,VERACYTE INC,VCYT,1138394.0,51409873.04,0.97,Buy,8005.0,
116,2021-10-18,ARKW,ADYEN NV-UNSPON ADR,ADYEY,1559634.0,47974341.84,0.90,Buy,10970.0,
117,2021-10-18,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,4698101.0,47027991.01,0.88,Buy,33045.0,
118,2021-10-18,ARKW,2U INC,TWOU,1331888.0,45044452.16,0.85,Buy,9370.0,
119,2021-10-18,ARKW,MERCADOLIBRE INC,MELI,28051.0,43846237.59,0.82,Buy,195.0,
120,2021-10-18,ARKW,NANO DIMENSION LTD - ADR,NNDM,6681380.0,37415728.0,0.70,Buy,46995.0,
121,2021-10-18,ARKW,SNAP INC - A,SNAP,476860.0,36880352.4,0.69,Buy,3355.0,
122,2021-10-18,ARKW,CONCORD ACQUISITION CORP -A,CND,2832319.0,28974623.37,0.54,Buy,19920.0,
123,2021-10-18,ARKW,PAYPAL HOLDINGS INC,PYPL,41723.0,11196367.05,0.21,Buy,295.0,
124,2021-10-18,ARKW,SNOWFLAKE INC-CLASS A,SNOW,98.0,32689.86,0.00,Hold,0.0,0.4365891846320674
125,2021-10-18,ARKG,TELADOC HEALTH INC,TDOC,4118099.0,557590604.6,7.88,Sell,17440.0,
126,2021-10-18,ARKG,EXACT SCIENCES CORP,EXAS,3880643.0,384028431.28,5.43,Sell,16432.0,
127,2021-10-18,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,13950901.0,340262475.39,4.81,Sell,59080.0,
128,2021-10-18,ARKG,FATE THERAPEUTICS INC,FATE,4715577.0,288781935.48,4.08,Sell,19968.0,
129,2021-10-18,ARKG,IONIS PHARMACEUTICALS INC,IONS,8377820.0,294061482.0,4.15,Sell,35480.0,
130,2021-10-18,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1437613.0,261314915.01,3.69,Sell,6088.0,
131,2021-10-18,ARKG,TWIST BIOSCIENCE CORP,TWST,2170362.0,244816833.6,3.46,Sell,9192.0,
132,2021-10-18,ARKG,CAREDX INC,CDNA,3462066.0,245806686.0,3.47,Sell,14664.0,
133,2021-10-18,ARKG,ACCOLADE INC,ACCD,5495801.0,219832040.0,3.11,Sell,23272.0,
134,2021-10-18,ARKG,INTELLIA THERAPEUTICS INC,NTLA,1631918.0,212948979.82,3.01,Sell,6912.0,
135,2021-10-18,ARKG,CRISPR THERAPEUTICS AG,CRSP,2171746.0,210659362.0,2.98,Sell,9200.0,
136,2021-10-18,ARKG,BEAM THERAPEUTICS INC,BEAM,2227354.0,207455751.56,2.93,Sell,9432.0,
137,2021-10-18,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,625492.0,193552244.48,2.73,Sell,2648.0,
138,2021-10-18,ARKG,INCYTE CORP,INCY,2827515.0,185371883.4,2.62,Sell,11976.0,
139,2021-10-18,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,12798965.0,180465406.5,2.55,Sell,54208.0,
140,2021-10-18,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,15532215.0,184988680.65,2.61,Sell,65784.0,
141,2021-10-18,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,5096811.0,170743168.5,2.41,Sell,21584.0,
142,2021-10-18,ARKG,REGENERON PHARMACEUTICALS,REGN,291106.0,161051483.44,2.28,Sell,14366.0,
143,2021-10-18,ARKG,INVITAE CORP,NVTA,5938037.0,163296017.5,2.31,Sell,25152.0,
144,2021-10-18,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,8861859.0,157032141.48,2.22,Sell,37528.0,
145,2021-10-18,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,5684870.0,151274390.7,2.14,Sell,24080.0,
146,2021-10-18,ARKG,UIPATH INC - CLASS A,PATH,2888350.0,144388616.5,2.04,Sell,12232.0,
147,2021-10-18,ARKG,CASTLE BIOSCIENCES INC,CSTL,2023970.0,128684012.6,1.82,Sell,8576.0,
148,2021-10-18,ARKG,CODEXIS INC,CDXS,4800446.0,135996635.18,1.92,Sell,20328.0,
149,2021-10-18,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2601359.0,118517916.04,1.67,Sell,11016.0,
150,2021-10-18,ARKG,SCHRODINGER INC,SDGR,2133101.0,118088471.36,1.67,Sell,9032.0,
151,2021-10-18,ARKG,PERSONALIS INC,PSNL,5185015.0,103389199.1,1.46,Sell,21960.0,
152,2021-10-18,ARKG,QUANTUM-SI INC,QSI,11340667.0,97529736.2,1.38,Buy,34486.0,
153,2021-10-18,ARKG,10X GENOMICS INC-CLASS A,TXG,620571.0,94494346.17,1.34,Sell,2632.0,
154,2021-10-18,ARKG,BERKELEY LIGHTS INC,BLI,3815646.0,97298973.0,1.37,Sell,16160.0,
155,2021-10-18,ARKG,908 DEVICES INC,MASS,2741011.0,87821992.44,1.24,Sell,11608.0,
156,2021-10-18,ARKG,PFIZER INC,PFE,2181834.0,90524292.66,1.28,Sell,9240.0,
157,2021-10-18,ARKG,VERACYTE INC,VCYT,2042162.0,92224035.92,1.30,Buy,34028.0,
158,2021-10-18,ARKG,BUTTERFLY NETWORK INC,BFLY,7076872.0,75297918.08,1.06,Sell,29968.0,
159,2021-10-18,ARKG,1LIFE HEALTHCARE INC,ONEM,3531596.0,75646786.32,1.07,Sell,14960.0,
160,2021-10-18,ARKG,SOMALOGIC INC,SLGC,6747787.0,78206851.33,1.11,Buy,229432.0,
161,2021-10-18,ARKG,REPARE THERAPEUTICS INC,RPTX,2918726.0,64387095.56,0.91,Sell,12360.0,
