No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-09-23,ARKK,TESLA INC,TSLA,2915001.0,2191905851.94,10.2,Buy,3212.0,
2,2021-09-23,ARKK,TELADOC HEALTH INC,TDOC,8669497.0,1202199148.99,5.59,Buy,142463.0,
3,2021-09-23,ARKK,ROKU INC,ROKU,3493008.0,1134424208.16,5.28,Buy,3848.0,
4,2021-09-23,ARKK,UNITY SOFTWARE INC,U,8108838.0,1082610961.38,5.04,Buy,8932.0,
5,2021-09-23,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4299261.0,1039776272.85,4.84,Buy,44505.0,
6,2021-09-23,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,3304930.0,918605293.5,4.28,Buy,3640.0,
7,2021-09-23,ARKK,SQUARE INC - A,SQ,3203919.0,836447133.33,3.89,Buy,3528.0,
8,2021-09-23,ARKK,SHOPIFY INC - CLASS A,SHOP,559229.0,819773791.1,3.82,Buy,616.0,
9,2021-09-23,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3374111.0,794097023.85,3.7,Buy,3716.0,
10,2021-09-23,ARKK,TWILIO INC - A,TWLO,2075393.0,724312157.0,3.37,Buy,2284.0,
11,2021-09-23,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,25934685.0,711388409.55,3.31,Buy,28564.0,
12,2021-09-23,ARKK,EXACT SCIENCES CORP,EXAS,6507225.0,665363756.25,3.1,Buy,7168.0,
13,2021-09-23,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4164758.0,620757179.9,2.89,Sell,62090.0,
14,2021-09-23,ARKK,ZILLOW GROUP INC - C,Z,6527966.0,616827507.34,2.87,Buy,7188.0,
15,2021-09-23,ARKK,UIPATH INC - CLASS A,PATH,11594223.0,614493819.0,2.86,Buy,546753.0,
16,2021-09-23,ARKK,CRISPR THERAPEUTICS AG,CRSP,4940947.0,582092966.07,2.71,Buy,5440.0,
17,2021-09-23,ARKK,DRAFTKINGS INC - CL A,DKNG,10592235.0,557469328.05,2.59,Buy,610972.0,
18,2021-09-23,ARKK,TWITTER INC,TWTR,7505040.0,482198820.0,2.24,Buy,8264.0,
19,2021-09-23,ARKK,INVITAE CORP,NVTA,14814952.0,470078426.96,2.19,Buy,151852.0,
20,2021-09-23,ARKK,BEAM THERAPEUTICS INC,BEAM,4866737.0,464627381.39,2.16,Buy,5360.0,
21,2021-09-23,ARKK,FATE THERAPEUTICS INC,FATE,6287045.0,433114530.05,2.02,Buy,6924.0,
22,2021-09-23,ARKK,DOCUSIGN INC,DOCU,1298214.0,355762564.56,1.66,Buy,1428.0,
23,2021-09-23,ARKK,10X GENOMICS INC-CLASS A,TXG,2168129.0,344190478.75,1.6,Buy,2388.0,
