No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-09-29,ARKK,TESLA INC,TSLA,2553104.0,1985191546.24,10.06,Sell,312111.0,
2,2021-09-29,ARKK,TELADOC HEALTH INC,TDOC,8643424.0,1125805976.0,5.7,Sell,130274.0,
3,2021-09-29,ARKK,ROKU INC,ROKU,3477673.0,1080060903.61,5.47,Buy,44309.0,
4,2021-09-29,ARKK,UNITY SOFTWARE INC,U,7685280.0,977413910.4,4.95,Sell,115805.0,
5,2021-09-29,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,4347300.0,999183432.0,5.06,Buy,121447.0,
6,2021-09-29,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,3312751.0,867576359.39,4.4,Buy,64241.0,
7,2021-09-29,ARKK,SQUARE INC - A,SQ,3266640.0,792813528.0,4.02,Buy,117405.0,
8,2021-09-29,ARKK,SHOPIFY INC - CLASS A,SHOP,541519.0,741507381.89,3.76,Sell,8162.0,
9,2021-09-29,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3267276.0,742782525.84,3.76,Sell,49237.0,
10,2021-09-29,ARKK,TWILIO INC - A,TWLO,2009728.0,647433875.2,3.28,Sell,30263.0,
11,2021-09-29,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,23695552.0,600445287.68,3.04,Sell,357061.0,
12,2021-09-29,ARKK,UIPATH INC - CLASS A,PATH,11564234.0,605387649.9,3.07,Buy,167915.0,
13,2021-09-29,ARKK,EXACT SCIENCES CORP,EXAS,6460581.0,601932331.77,3.05,Buy,64460.0,
14,2021-09-29,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4013551.0,559529144.91,2.83,Sell,60473.0,
15,2021-09-29,ARKK,ZILLOW GROUP INC - C,Z,6580138.0,578854739.86,2.93,Buy,163586.0,
16,2021-09-29,ARKK,CRISPR THERAPEUTICS AG,CRSP,4814528.0,539949315.2,2.74,Sell,42080.0,
17,2021-09-29,ARKK,DRAFTKINGS INC - CL A,DKNG,10649919.0,531750455.67,2.69,Buy,238502.0,
18,2021-09-29,ARKK,TWITTER INC,TWTR,7908820.0,493905809.0,2.5,Sell,119197.0,
19,2021-09-29,ARKK,INVITAE CORP,NVTA,15544702.0,443179454.02,2.25,Sell,234260.0,
20,2021-09-29,ARKK,BEAM THERAPEUTICS INC,BEAM,4712637.0,429321230.7,2.18,Sell,71020.0,
21,2021-09-29,ARKK,FATE THERAPEUTICS INC,FATE,6087980.0,370088304.2,1.88,Sell,91743.0,
22,2021-09-29,ARKK,DOCUSIGN INC,DOCU,1257159.0,325604181.0,1.65,Sell,18921.0,
23,2021-09-29,ARKK,10X GENOMICS INC-CLASS A,TXG,2099474.0,306607182.96,1.55,Sell,31641.0,
24,2021-09-29,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,7308470.0,303155335.6,1.54,Sell,110134.0,
25,2021-09-29,ARKK,PAGERDUTY INC,PD,6800924.0,292711768.96,1.48,Buy,168074.0,
26,2021-09-29,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,7036759.0,261345229.26,1.32,Sell,106053.0,
