No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2020-10-26,ARKF,ADYEN NV,ADYEN,17234.0,31346199.35,3.46,Buy,160.0,
2,2020-10-26,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,105380.0,32337960.6,3.5700000000000003,Buy,980.0,
3,2020-10-26,ARKF,AMAZON.COM INC,AMZN,7769.0,24915493.76,2.75,Buy,72.0,
4,2020-10-26,ARKF,APPLE INC,AAPL,207181.0,23836174.05,2.63,Buy,1928.0,
5,2020-10-26,ARKF,DISCOVERY LTD,DSY,1236737.0,9606109.66,1.06,Buy,11508.0,
6,2020-10-26,ARKF,DOCUSIGN INC,DOCU,72651.0,15995570.67,1.77,Buy,676.0,
7,2020-10-26,ARKF,FACEBOOK INC-CLASS A,FB,79074.0,21912196.14,2.42,Buy,736.0,
8,2020-10-26,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,116217.0,11570564.52,1.28,Buy,1084.0,
9,2020-10-26,ARKF,HDFC BANK LTD-ADR,HDB,175089.0,10409041.05,1.15,Buy,1632.0,
10,2020-10-26,ARKF,HONG KONG DOLLAR,,2456676.87,316988.52,0.03,Sell,4424596.49,
11,2020-10-26,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,200777.0,9691505.79,1.0699999999999998,Buy,1868.0,
12,2020-10-26,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,379886.0,37137655.36,4.1000000000000005,Buy,3536.0,
13,2020-10-26,ARKF,INTUIT INC,INTU,47673.0,15641034.57,1.73,Buy,444.0,
14,2020-10-26,ARKF,JAPANESE YEN,,24896842.0,237440.68,0.03,Buy,12038816.0,
15,2020-10-26,ARKF,JD.COM INC-ADR,JD,105680.0,8603408.8,0.95,Buy,984.0,
16,2020-10-26,ARKF,LENDINGCLUB CORP,LC,1879598.0,9228826.18,1.02,Hold,0.0,-4.660194174757278
17,2020-10-26,ARKF,LENDINGTREE INC,TREE UW,107624.0,36250991.92,4.0,Buy,1004.0,
18,2020-10-26,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,360196.0,12282200.5,1.3599999999999999,Buy,3200.0,
19,2020-10-26,ARKF,MARKETAXESS HOLDINGS INC,MKTX,8970.0,4909370.7,0.54,Buy,84.0,
20,2020-10-26,ARKF,MEITUAN DIANPING-CLASS B,3690,776815.0,26301282.7,2.9000000000000004,Buy,7200.0,
21,2020-10-26,ARKF,MERCADOLIBRE INC,MELI,35675.0,45715372.0,5.050000000000001,Buy,332.0,
22,2020-10-26,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2802581.22,2802581.22,0.31,Buy,173756.89000000013,
23,2020-10-26,ARKF,NVIDIA CORP,NVDA,18480.0,9714012.0,1.0699999999999998,Buy,172.0,
24,2020-10-26,ARKF,PAYPAL HOLDINGS INC,PYPL,146764.0,28944796.08,3.2,Buy,1368.0,
25,2020-10-26,ARKF,PINDUODUO INC-ADR,PDD,125877.0,10941228.84,1.21,Buy,1172.0,
26,2020-10-26,ARKF,PINTEREST INC- CLASS A,PINS,869922.0,43896264.12,4.8500000000000005,Buy,8096.0,
27,2020-10-26,ARKF,SBI HOLDINGS INC,8473,455274.0,11232595.85,1.24,Buy,4400.0,
28,2020-10-26,ARKF,SCHWAB (CHARLES) CORP,SCHW,259364.0,10154100.6,1.12,Buy,2416.0,
29,2020-10-26,ARKF,SEA LTD-ADR,SE,194513.0,31581130.68,3.49,Buy,1812.0,
30,2020-10-26,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,269913.0,6035254.68,0.67,Buy,2512.0,
31,2020-10-26,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,443406.0,12304516.5,1.3599999999999999,Buy,4128.0,
32,2020-10-26,ARKF,SNAP INC - A,SNAP,632220.0,26091719.4,2.88,Buy,5884.0,
33,2020-10-26,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,212192.0,3815212.16,0.42,Buy,1976.0,
34,2020-10-26,ARKF,SPLUNK INC,SPLK,91531.0,19201373.18,2.12,Buy,852.0,
35,2020-10-26,ARKF,SQUARE INC - A,SQ,588658.0,100007107.62,11.04,Buy,5480.0,
36,2020-10-26,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,134954.0,11704560.42,1.29,Buy,1256.0,
37,2020-10-26,ARKF,TCS GROUP HOLDING-GDR REG S,,306095.0,7453413.25,0.8199999999999998,Buy,2848.0,
38,2020-10-26,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,486597.0,35322076.23,3.9,Buy,4528.0,
39,2020-10-26,ARKF,TRANSUNION,TRU,102075.0,8612067.75,0.95,Buy,952.0,
40,2020-10-26,ARKF,TWILIO INC - A,TWLO,80069.0,24070342.78,2.6599999999999997,Buy,748.0,
41,2020-10-26,ARKF,VERISK ANALYTICS INC,VRSK,41298.0,7660366.02,0.8500000000000001,Buy,384.0,
42,2020-10-26,ARKF,WORKDAY INC-CLASS A,WDAY,60219.0,12665862.27,1.4000000000000001,Buy,560.0,
43,2020-10-26,ARKF,YEAHKA LTD,9923,1738800.0,10668310.53,1.18,Buy,16000.0,
44,2020-10-26,ARKF,Z HOLDINGS CORP,4689,3835612.0,25569527.33,2.82,Buy,35600.0,
45,2020-10-26,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4199645.0,21621258.64,2.39,Buy,39200.0,
46,2020-10-26,ARKF,ZILLOW GROUP INC - C,Z,324402.0,29861204.1,3.3000000000000003,Buy,3020.0,
47,2020-10-26,ARKF,ZSCALER INC,ZS,31974.0,4764126.0,0.53,Buy,300.0,
48,2020-10-26,ARKG,10X GENOMICS INC-CLASS A,TXG,271309.0,38319683.16,1.32,Hold,0.0,-0.7239755394672187
49,2020-10-26,ARKG,ACCOLADE INC,ACCD,1075955.0,40004006.9,1.38,Hold,0.0,-11.497262556534157
50,2020-10-26,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,844186.0,42167090.7,1.46,Hold,0.0,0.9090909090909163
51,2020-10-26,ARKG,APPLE INC,AAPL,127493.0,14668069.65,0.51,Hold,0.0,0.008692628650902002
52,2020-10-26,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,4536535.0,17828582.55,0.62,Hold,0.0,-8.177570093457943
53,2020-10-26,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,2930709.0,146418221.64,5.06,Hold,0.0,1.1950577273647773
54,2020-10-26,ARKG,BEAM THERAPEUTICS INC,BEAM,504559.0,18007710.71,0.62,Hold,0.0,-5.8062813407231495
55,2020-10-26,ARKG,BERKELEY LIGHTS INC,BLI,101402.0,7483467.6,0.26,Hold,0.0,-2.380952380952388
56,2020-10-26,ARKG,CAREDX INC,CDNA,2183174.0,108481916.06,3.75,Hold,0.0,-0.9764846552411233
57,2020-10-26,ARKG,CASTLE BIOSCIENCES INC,CSTL,525757.0,26803091.86,0.9299999999999999,Hold,0.0,-1.658950617283949
58,2020-10-26,ARKG,CELLECTIS - ADR,CLLS,4331713.0,77017857.14,2.6599999999999997,Hold,0.0,-8.397733127253991
59,2020-10-26,ARKG,CERUS CORP,CERS,8188288.0,48720313.6,1.68,Hold,0.0,-6.151419558359621
60,2020-10-26,ARKG,CODEXIS INC,CDXS,1658331.0,23183467.38,0.8,Hold,0.0,-3.0176899266326402
61,2020-10-26,ARKG,COMPUGEN LTD,CGEN,6155412.0,85437118.56,2.9499999999999997,Hold,0.0,-1.9774011299435021
62,2020-10-26,ARKG,CRISPR THERAPEUTICS AG,CRSP,2570850.0,241994110.5,8.36,Hold,0.0,1.5974096060442526
63,2020-10-26,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,65109003.12,2.25,Hold,0.0,-1.9230769230769302
64,2020-10-26,ARKG,EVOGENE LTD,EVGN,4602387.0,13484993.91,0.4699999999999999,Hold,0.0,-7.861635220125786
65,2020-10-26,ARKG,EXACT SCIENCES CORP,EXAS,621463.0,66229311.91,2.29,Hold,0.0,-2.853236098450316
66,2020-10-26,ARKG,FATE THERAPEUTICS INC,FATE,1690833.0,79300067.7,2.74,Hold,0.0,-3.0190239867659128
67,2020-10-26,ARKG,GUARDANT HEALTH INC,GH,274734.0,28270128.6,0.98,Hold,0.0,-1.7285837073822907
68,2020-10-26,ARKG,ILLUMINA INC,ILMN,254805.0,81298083.3,2.81,Hold,0.0,-1.3877298717354387
69,2020-10-26,ARKG,INCYTE CORP,INCY,762528.0,68963032.32,2.3800000000000003,Hold,0.0,0.8362136247073253
70,2020-10-26,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,59036082.0,2.04,Hold,0.0,-1.5273311897106105
71,2020-10-26,ARKG,INVITAE CORP,NVTA,6276325.0,289213056.0,9.99,Hold,0.0,1.8117543084401238
72,2020-10-26,ARKG,IONIS PHARMACEUTICALS INC,IONS,935671.0,43985893.71,1.52,Hold,0.0,-0.6970849176172363
