No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-07-16,ARKK,TESLA INC,TSLA,3531226.0,2297415635.6,10.57,Sell,25650.0,
2,2021-07-16,ARKK,ROKU INC,ROKU,3182355.0,1292036130.0,5.95,Sell,23139.0,
3,2021-07-16,ARKK,TELADOC HEALTH INC,TDOC,8426369.0,1232019411.49,5.67,Sell,61236.0,
4,2021-07-16,ARKK,SQUARE INC - A,SQ,4359344.0,1025143335.04,4.72,Sell,31671.0,
5,2021-07-16,ARKK,SHOPIFY INC - CLASS A,SHOP,711614.0,1025791581.0,4.72,Sell,5157.0,
6,2021-07-16,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2742776.0,978649904.56,4.5,Sell,19926.0,
7,2021-07-16,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,3967002.0,891107659.26,4.1,Buy,40849.0,
8,2021-07-16,ARKK,TWILIO INC - A,TWLO,2261221.0,828217415.67,3.81,Sell,16443.0,
9,2021-07-16,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,3252657.0,806561356.29,3.71,Sell,23652.0,
10,2021-07-16,ARKK,UNITY SOFTWARE INC,U,8010492.0,775015101.0,3.57,Buy,299272.0,
11,2021-07-16,ARKK,ZILLOW GROUP INC - C,Z,6239881.0,654376320.47,3.01,Sell,45333.0,
12,2021-07-16,ARKK,CRISPR THERAPEUTICS AG,CRSP,4830894.0,614006627.4,2.83,Sell,35100.0,
13,2021-07-16,ARKK,EXACT SCIENCES CORP,EXAS,5820007.0,648115979.52,2.98,Buy,183897.0,
14,2021-07-16,ARKK,INTELLIA THERAPEUTICS INC,NTLA,4308102.0,594948886.2,2.74,Sell,40670.0,
15,2021-07-16,ARKK,DOCUSIGN INC,DOCU,2074753.0,574727328.53,2.65,Sell,15093.0,
16,2021-07-16,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,21982750.0,471969642.5,2.17,Sell,159732.0,
17,2021-07-16,ARKK,UIPATH INC - CLASS A,PATH,7331438.0,436807076.04,2.01,Sell,53271.0,
18,2021-07-16,ARKK,TWITTER INC,TWTR,6429658.0,437666820.06,2.01,Sell,46737.0,
19,2021-07-16,ARKK,10X GENOMICS INC-CLASS A,TXG,2637417.0,448492760.85,2.06,Sell,19170.0,
20,2021-07-16,ARKK,BEAM THERAPEUTICS INC,BEAM,4496448.0,384671126.4,1.77,Sell,32670.0,
21,2021-07-16,ARKK,DRAFTKINGS INC - CL A,DKNG,8555714.0,383552658.62,1.77,Sell,62181.0,
22,2021-07-16,ARKK,SEA LTD-ADR,SE,1349545.0,362798182.35,1.67,Sell,9801.0,
23,2021-07-16,ARKK,INVITAE CORP,NVTA,12356761.0,347348551.71,1.6,Sell,116655.0,
24,2021-07-16,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,8130489.0,301153312.56,1.39,Sell,59076.0,
25,2021-07-16,ARKK,FATE THERAPEUTICS INC,FATE,3849824.0,295281500.8,1.36,Sell,27972.0,
26,2021-07-16,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3702294.0,263418218.1,1.21,Sell,26919.0,
27,2021-07-16,ARKK,SKILLZ INC,SKLZ,15071216.0,230288180.48,1.06,Sell,109512.0,
28,2021-07-16,ARKK,TERADYNE INC,TER,1885980.0,232220717.4,1.07,Sell,13716.0,
29,2021-07-16,ARKK,TWIST BIOSCIENCE CORP,TWST,2105393.0,237762031.49,1.09,Sell,19880.0,
30,2021-07-16,ARKK,2U INC,TWOU,5374771.0,228750253.76,1.05,Sell,50750.0,
31,2021-07-16,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,9695101.0,218430625.53,1.01,Sell,91525.0,
32,2021-07-16,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,4492531.0,215641488.0,0.99,Sell,32643.0,
