No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-01-28,ARKK,TESLA INC,TSLA,2640907.0,2206292935.01,9.54,Buy,51643.0,
2,2021-01-28,ARKK,ROKU INC,ROKU,3956933.0,1598640501.33,6.91,Sell,55744.0,
3,2021-01-28,ARKK,TELADOC HEALTH INC,TDOC,4495919.0,1181707349.96,5.11,Hold,0.0,-4.051982185880108
4,2021-01-28,ARKK,SQUARE INC - A,SQ,4964808.0,1091810927.28,4.72,Hold,0.0,8.618986466462513
5,2021-01-28,ARKK,CRISPR THERAPEUTICS AG,CRSP,6030285.0,1009590314.7,4.37,Hold,0.0,2.1164989326014076
6,2021-01-28,ARKK,INVITAE CORP,NVTA,17340761.0,883164957.73,3.82,Hold,0.0,6.793877123086598
7,2021-01-28,ARKK,PROTO LABS INC,PRLB,3088854.0,677910787.38,2.93,Hold,0.0,-12.732116585152495
8,2021-01-28,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1974300.0,642516192.0,2.78,Hold,0.0,-1.4385656743087314
9,2021-01-28,ARKK,BAIDU INC - SPON ADR,BIDU,2717183.0,665356601.21,2.88,Hold,0.0,3.2422632599713266
10,2021-01-28,ARKK,ZILLOW GROUP INC - C,Z,4874781.0,645177265.35,2.79,Hold,0.0,3.8283517690436915
11,2021-01-28,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,5899546.0,529838226.26,2.29,Hold,0.0,1.8138533046139824
12,2021-01-28,ARKK,PURE STORAGE INC - CLASS A,PSTG,22107524.0,523506168.32,2.26,Hold,0.0,3.8596491228070184
13,2021-01-28,ARKK,PAYPAL HOLDINGS INC,PYPL,2149638.0,511162420.02,2.21,Hold,0.0,3.413934069757318
14,2021-01-28,ARKK,SHOPIFY INC - CLASS A,SHOP,448267.0,502314552.19,2.17,Hold,0.0,2.608783239323123
15,2021-01-28,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1269837.0,480747589.83,2.08,Hold,0.0,2.1173868479257676
16,2021-01-28,ARKK,TWIST BIOSCIENCE CORP,TWST,2888651.0,490290734.23,2.12,Hold,0.0,6.074620336228992
17,2021-01-28,ARKK,EXACT SCIENCES CORP,EXAS,3370469.0,470348948.95,2.03,Hold,0.0,1.9729630982827941
18,2021-01-28,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3706281.0,466361338.23,2.02,Hold,0.0,3.3596188598652916
19,2021-01-28,ARKK,TWILIO INC - A,TWLO,1325321.0,478321602.11,2.07,Hold,0.0,6.850815643781271
20,2021-01-28,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,9996521.0,436348141.65,1.89,Hold,0.0,2.5129168623766955
21,2021-01-28,ARKK,DOCUSIGN INC,DOCU,1884486.0,441233552.04,1.91,Hold,0.0,3.974421599538179
