No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2020-12-22,ARKF,ADYEN NV,ADYEN,29194.0,68879055.77,3.6900000000000004,Buy,1440.0,
2,2020-12-22,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,212020.0,54241076.6,2.91,Buy,10476.0,
3,2020-12-22,ARKF,AMAZON.COM INC,AMZN,14706.0,47155083.12,2.53,Buy,720.0,
4,2020-12-22,ARKF,APPLE INC,AAPL,310969.0,41010591.72,2.1999999999999997,Buy,15372.0,
5,2020-12-22,ARKF,BASE INC,4477,200200.0,17533793.1,0.9400000000000001,Buy,10800.0,
6,2020-12-22,ARKF,DISCOVERY LTD,DSY,2097604.0,21877053.02,1.17,Buy,103572.0,
7,2020-12-22,ARKF,DOCUSIGN INC,DOCU,184343.0,46380698.8,2.48,Buy,9108.0,
8,2020-12-22,ARKF,FACEBOOK INC-CLASS A,FB,134128.0,35824247.52,1.92,Buy,6624.0,
9,2020-12-22,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,197268.0,25051063.32,1.34,Buy,9756.0,
10,2020-12-22,ARKF,HDFC BANK LTD-ADR,HDB,251772.0,17226240.24,0.9199999999999999,Buy,12420.0,
11,2020-12-22,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,248329.0,15009004.76,0.8,Sell,48304.0,
12,2020-12-22,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,644308.0,72909893.28,3.9,Buy,31824.0,
13,2020-12-22,ARKF,INTUIT INC,INTU,80873.0,30729313.81,1.6500000000000001,Buy,3996.0,
14,2020-12-22,ARKF,JAPANESE YEN,,52209542.0,503588.54,0.02,Buy,32908096.0,
15,2020-12-22,ARKF,JD HEALTH INTERNATIONAL INC,6618,6925.0,162922.26,0.01,Sell,114200.0,
16,2020-12-22,ARKF,JD.COM INC-ADR,JD,249267.0,20636814.93,1.11,Buy,12312.0,
17,2020-12-22,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,26792.0,1564652.8,0.08,Buy,3313.0,
18,2020-12-22,ARKF,KE HOLDINGS INC,BEKE,233987.0,15831560.42,0.8500000000000001,Buy,38840.0,
19,2020-12-22,ARKF,LENDINGCLUB CORP,LC,1879598.0,15901399.08,0.8500000000000001,Hold,0.0,-2.3094688221708983
20,2020-12-22,ARKF,LENDINGTREE INC,TREE UW,172402.0,47501923.06,2.54,Hold,0.0,5.071883461083784
21,2020-12-22,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,599396.0,40232126.26,2.15,Buy,28800.0,
22,2020-12-22,ARKF,MARKETAXESS HOLDINGS INC,MKTX,15249.0,9001789.68,0.48,Buy,756.0,
23,2020-12-22,ARKF,MEITUAN-CLASS B,3690,1315015.0,46847907.62,2.5100000000000002,Buy,64800.0,
