No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-04-13,ARKK,TESLA INC,TSLA,3830173.0,2688704842.54,11.15,Sell,3904.0,
2,2021-04-13,ARKK,SQUARE INC - A,SQ,6567963.0,1741823787.6,7.22,Sell,93584.0,
3,2021-04-13,ARKK,TELADOC HEALTH INC,TDOC,8043081.0,1463921172.81,6.07,Sell,8200.0,
4,2021-04-13,ARKK,ROKU INC,ROKU,3868034.0,1435504778.08,5.95,Sell,3944.0,
5,2021-04-13,ARKK,ZILLOW GROUP INC - C,Z,6563587.0,932094989.87,3.86,Sell,6692.0,
6,2021-04-13,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,2516125.0,808959348.75,3.35,Sell,2564.0,
7,2021-04-13,ARKK,SHOPIFY INC - CLASS A,SHOP,657438.0,790240476.0,3.28,Sell,672.0,
8,2021-04-13,ARKK,BAIDU INC - SPON ADR,BIDU,3511096.0,751866097.44,3.12,Sell,3580.0,
9,2021-04-13,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,2702992.0,748485514.72,3.1,Sell,2756.0,
10,2021-04-13,ARKK,TWILIO INC - A,TWLO,1793739.0,665584793.34,2.76,Sell,1828.0,
11,2021-04-13,ARKK,EXACT SCIENCES CORP,EXAS,4960707.0,619790732.58,2.57,Buy,28337.0,
12,2021-04-13,ARKK,CRISPR THERAPEUTICS AG,CRSP,5260767.0,601779137.13,2.49,Sell,5364.0,
13,2021-04-13,ARKK,INVITAE CORP,NVTA,15128002.0,568964155.22,2.36,Sell,15424.0,
14,2021-04-13,ARKK,UNITY SOFTWARE INC,U,5787978.0,567221844.0,2.35,Buy,118969.0,
15,2021-04-13,ARKK,DOCUSIGN INC,DOCU,2419956.0,516612206.88,2.14,Sell,2468.0,
16,2021-04-13,ARKK,10X GENOMICS INC-CLASS A,TXG,2351095.0,442734699.45,1.84,Buy,89325.0,
17,2021-04-13,ARKK,SEA LTD-ADR,SE,1596174.0,391605329.16,1.62,Sell,1628.0,
18,2021-04-13,ARKK,INTELLIA THERAPEUTICS INC,NTLA,5595438.0,382783913.58,1.59,Sell,5704.0,
19,2021-04-13,ARKK,PURE STORAGE INC - CLASS A,PSTG,17065894.0,374425714.36,1.55,Sell,17400.0,
20,2021-04-13,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,4897044.0,363066842.16,1.51,Sell,4992.0,
21,2021-04-13,ARKK,TWIST BIOSCIENCE CORP,TWST,2734650.0,352797196.5,1.46,Sell,2788.0,
22,2021-04-13,ARKK,KE HOLDINGS INC,BEKE,6414234.0,342071099.22,1.42,Sell,6540.0,
23,2021-04-13,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,11916617.0,350467705.97,1.45,Sell,12152.0,
24,2021-04-13,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,14124681.0,329670054.54,1.37,Sell,14404.0,
25,2021-04-13,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,7789179.0,315150182.34,1.31,Sell,7944.0,
26,2021-04-13,ARKK,TWITTER INC,TWTR,4461160.0,316117797.6,1.31,Sell,4548.0,
