No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
1,2021-03-10,ARKK,TESLA INC,TSLA,3685719.0,2462281435.14,10.85,Buy,43920.0,
2,2021-03-10,ARKK,SQUARE INC - A,SQ,6403642.0,1451897750.66,6.4,Buy,76372.0,
3,2021-03-10,ARKK,ROKU INC,ROKU,3722106.0,1327079673.24,5.85,Buy,44370.0,
4,2021-03-10,ARKK,TELADOC HEALTH INC,TDOC,6625710.0,1222112209.5,5.39,Buy,78975.0,
5,2021-03-10,ARKK,BAIDU INC - SPON ADR,BIDU,3050615.0,778333911.1,3.43,Buy,36360.0,
6,2021-03-10,ARKK,ZILLOW GROUP INC - C,Z,5562564.0,817474405.44,3.6,Buy,66330.0,
7,2021-03-10,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,2665637.0,720228461.03,3.17,Buy,31770.0,
8,2021-03-10,ARKK,CRISPR THERAPEUTICS AG,CRSP,5656282.0,702227410.3,3.1,Sell,10633.0,
9,2021-03-10,ARKK,SHOPIFY INC - CLASS A,SHOP,632439.0,688030388.1,3.03,Buy,7560.0,
10,2021-03-10,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1999464.0,671879887.92,2.96,Buy,23850.0,
11,2021-03-10,ARKK,INVITAE CORP,NVTA,16265389.0,628819938.74,2.77,Sell,30583.0,
12,2021-03-10,ARKK,EXACT SCIENCES CORP,EXAS,4741458.0,602876384.7,2.66,Buy,56520.0,
13,2021-03-10,ARKK,TWILIO INC - A,TWLO,1424142.0,502394573.34,2.21,Buy,16965.0,
14,2021-03-10,ARKK,UNITY SOFTWARE INC,U,4988226.0,498273895.14,2.2,Buy,59490.0,
15,2021-03-10,ARKK,DOCUSIGN INC,DOCU,2161830.0,459756386.1,2.03,Buy,25785.0,
16,2021-03-10,ARKK,PURE STORAGE INC - CLASS A,PSTG,19865317.0,422733945.76,1.86,Sell,37352.0,
17,2021-03-10,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,11466840.0,386547176.4,1.7,Buy,136710.0,
